Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
177,0.104,-0.01,0.026,0.054,0.024,-0.127,0.007,0.013,0.172,0.185,-0.061,0.082,0.175,0.054,0.075,0.019,0.049
178,0.097,-0.148,0.05,0.103,0.097,0.031,0.004,0.087,-0.079,0.051,-0.069,0.104,-0.132,-0.01,-0.136,-0.09,-0.003
179,0.152,-0.055,-0.033,-0.049,0.134,-0.139,-0.04,0.118,-0.093,-0.107,-0.008,0.068,-0.112,-0.037,0.058,-0.126,-0.017
180,-0.065,0.091,0.179,0.147,-0.091,0.153,-0.027,-0.095,0.001,-0.097,0.037,-0.145,0.051,-0.039,0.014,0.157,0.017
181,-0.042,-0.096,0.01,0.119,-0.068,0.026,-0.107,-0.095,-0.02,0.094,-0.044,-0.045,-0.142,-0.044,-0.016,-0.053,-0.033
182,-0.028,0.002,0.185,0.188,-0.005,-0.09,0.035,-0.091,-0.063,-0.143,0.174,0.079,0.003,0.183,0.09,-0.069,0.028
183,0.026,0.038,0.127,-0.145,0.159,0.01,0.058,-0.012,0.146,-0.105,-0.09,-0.11,0.178,0.116,0.095,-0.034,0.029
184,-0.083,-0.122,0.009,-0.148,0.064,0.016,0.031,0.011,-0.091,0.188,-0.148,-0.064,0.159,0.053,-0.033,0.086,-0.004
185,-0.087,0.08,0.129,-0.06,0.175,0.17,0.12,-0.144,-0.114,0.14,0.002,-0.093,-0.032,-0.129,-0.11,-0.113,-0.004
186,0.172,0.116,0.083,0.188,-0.106,0.144,0.18,-0.007,0.145,0.155,0.176,0.161,-0.114,0.016,-0.085,-0.054,0.073
187,0.113,0.11,0.006,-0.093,0.118,-0.087,-0.058,-0.094,0.137,0.188,-0.063,-0.009,-0.037,-0.033,-0.06,-0.048,0.006
188,-0.042,0.058,0.05,-0.134,-0.027,0.115,0.032,-0.091,-0.012,0.105,-0.001,-0.053,-0.096,0.016,0.166,0.168,0.016
189,-0.073,-0.045,-0.131,-0.116,0.102,0.113,-0.006,0.081,-0.023,0.016,0.144,0.049,-0.015,0.058,0.044,0.015,0.013
190,-0.025,0.004,0.068,0.067,0.178,0.117,-0.012,-0.127,0.046,0.028,0.124,0.172,-0.051,0.087,0.017,0.177,0.054
191,-0.146,-0.016,0.028,0.158,0.081,0.113,-0.074,-0.013,-0.067,-0.098,0.083,-0.15,0.175,-0.095,-0.089,0.047,-0.004
192,0.074,-0.127,-0.037,0.076,0.185,-0.044,0.127,-0.114,-0.056,-0.011,0.144,-0.048,-0.015,-0.143,0.017,-0.084,-0.004
193,-0.061,0.109,-0.11,0.141,-0.018,-0.128,0.064,0.042,-0.058,0.005,-0.06,0.025,0.134,-0.146,0.121,0.066,0.008
194,0.168,0.075,-0.039,-0.117,-0.141,0.039,0.144,0.081,0.059,0.057,-0.033,-0.004,0.022,0.112,0.136,-0.07,0.031
195,0.183,-0.129,-0.096,-0.14,0.068,0.141,-0.049,-0.005,-0.144,0.111,0.025,-0.07,0.084,-0.09,0.112,0.075,0.005
196,0.147,0.154,-0.06,0.185,-0.065,0.144,0.136,0.138,0.019,0.032,-0.055,0.024,0.173,-0.093,0.125,0.188,0.074
197,0.046,-0.032,-0.03,-0.084,0.146,-0.105,0.067,0.036,0.127,-0.101,-0.002,0.151,-0.141,0.03,-0.109,-0.017,-0.001
198,-0.087,-0.006,0.113,0.061,0.117,-0.079,-0.063,0.095,0.07,0.061,0.06,-0.113,-0.075,0.13,-0.109,-0.071,0.007
199,-0.042,-0.133,-0.095,-0.056,0.083,0.133,-0.148,0.15,0.128,-0.031,-0.08,-0.098,0.013,0.103,0.161,-0.148,-0.004
200,0.108,0.018,0.026,0.187,0.088,-0.12,-0.083,-0.032,0.158,-0.071,-0.071,-0.001,-0.127,0.152,0.179,-0.058,0.022
201,-0.024,-0.039,-0.066,0.008,-0.065,-0.087,0.002,-0.026,0.006,0.138,-0.117,-0.051,-0.06,-0.121,-0.014,-0.03,-0.034
202,-0.059,-0.103,-0.017,-0.089,0.113,0.014,-0.001,0.002,-0.048,-0.082,0.133,0.088,0.075,-0.055,-0.135,-0.055,-0.014
203,0.031,-0.109,0.036,-0.144,-0.069,-0.131,-0.142,0.157,-0.142,0.001,-0.112,0.179,-0.059,-0.144,0.037,0.174,-0.027
204,0.007,0.143,-0.094,0.16,-0.125,0.037,-0.053,0.117,-0.015,0.139,0.158,-0.144,-0.128,0.05,-0.036,-0.079,0.009
205,0.113,0.129,-0.056,0.079,-0.083,0.089,-0.083,-0.104,-0.003,0.022,0.159,-0.054,0.101,0.164,-0.009,0.046,0.032
206,0.024,0.022,0.013,0.052,-0.127,0.057,0.114,-0.053,0.122,0.172,0.013,0.16,-0.04,-0.143,-0.072,-0.131,0.011
207,0.004,-0.023,0.114,-0.024,0.013,-0.113,0.065,0.139,-0.029,0.135,-0.124,0.179,0.166,-0.062,0.166,0.032,0.04
208,-0.113,0.036,0.037,-0.114,0.019,0.13,-0.143,-0.033,0.164,0.11,0.122,-0.129,0.146,0.107,0.107,-0.136,0.019
209,-0.075,-0.007,0.008,0.071,-0.012,-0.082,-0.013,0.02,0.063,0.039,0.003,-0.075,-0.123,0.093,-0.095,-0.101,-0.018
210,0.116,0.107,0.166,-0.021,-0.102,-0.105,0.163,0.029,0.167,0.075,0.074,-0.103,0.071,0.052,-0.108,-0.042,0.034
211,-0.108,-0.013,-0.036,0.178,-0.135,-0.127,-0.038,-0.073,0.097,0.022,0.047,0.141,0.119,0.143,-0.096,-0.089,0.002
212,-0.067,0.076,0.14,0.129,-0.056,-0.038,-0.021,-0.033,-0.139,0.138,0.12,0.177,0.043,0.128,-0.044,-0.004,0.034
213,0.068,0.026,0.171,0.063,-0.124,-0.127,-0.125,0.141,-0.144,0.005,-0.107,0.092,0.092,-0.074,-0.13,-0.011,-0.012
214,0.173,-0.073,0.144,0.148,0.159,0.079,-0.132,0.145,0.086,-0.059,0.108,0.161,0.164,-0.053,-0.122,0.074,0.063
215,0.139,-0.047,-0.013,-0.133,-0.08,-0.138,-0.049,0.082,-0.032,0.148,0.075,0.05,0.082,0.032,0.108,0.075,0.019
216,0.092,-0.135,-0.051,0.135,-0.149,0.098,0.128,-0.137,0.009,-0.023,-0.01,-0.016,0.144,0.165,0.128,-0.131,0.015
217,0.091,0.081,-0.119,0.005,0.136,0.047,0.066,0.006,0.052,0.008,-0.041,-0.029,0.111,0.074,0.015,-0.105,0.025
218,-0.012,-0.054,0.142,-0.118,0.023,0.104,0.067,-0.08,-0.022,-0.109,0.167,-0.106,0.12,-0.079,-0.08,-0.105,-0.009
219,-0.039,-0.013,-0.069,-0.075,-0.028,-0.039,-0.117,-0.013,0.064,-0.073,0.13,-0.122,-0.021,-0.086,0.057,-0.135,-0.036
220,0.02,0.017,0.142,0.055,0.096,0.022,0.177,-0.022,0.175,0.038,0.076,-0.1,-0.04,-0.103,-0.043,0.156,0.042
221,-0.109,-0.145,-0.09,0.074,-0.04,0.026,0.095,-0.042,-0.138,0.036,0.073,0.079,-0.081,-0.136,-0.053,-0.037,-0.031
222,0.151,-0.135,0.165,0.019,-0.147,0.007,-0.112,0.011,0.155,0.097,0.032,-0.082,0.151,0.104,-0.142,-0.031,0.015
223,0.056,-0.084,0.099,-0.104,0,-0.1,-0.114,0.02,0.13,0.071,-0.009,0.054,0.024,0.172,-0.121,0.132,0.014
224,-0.069,-0.082,0.109,-0.028,-0.079,0.176,-0.024,0.061,-0.058,-0.032,0.008,0.005,0.078,0.131,-0.072,-0.011,0.007
225,0.088,0.123,0.055,-0.032,0.077,-0.089,0.095,0.177,0.03,-0.05,-0.128,0.018,0.043,0.058,-0.054,0.027,0.027
226,-0.077,0.139,0.116,0.096,-0.127,-0.026,0.16,-0.137,0.116,0.094,-0.136,0.082,-0.026,0.17,0.116,0.104,0.042
227,-0.143,-0.143,0.128,-0.12,0.159,0.15,-0.072,0.102,0.137,0.097,0.162,-0.03,-0.145,-0.144,0.15,0.149,0.027
228,0.031,0.112,-0.007,0.017,0.177,-0.121,0.019,-0.144,-0.026,0.018,0.1,-0.072,-0.145,0.111,-0.115,0.016,-0.002
229,0.09,0.104,0.173,0.179,0.178,0.124,-0.085,-0.112,0.039,-0.004,-0.109,0.153,-0.076,0.102,0.139,0.098,0.062
230,-0.07,-0.01,-0.077,0.161,0.042,-0.03,-0.078,0,-0.112,0.125,0.083,0.103,0.149,0.142,-0.085,0.13,0.03
231,0.168,0.155,0.109,-0.121,-0.08,0.051,0.094,0.121,0.06,0.064,0.05,-0.04,0.145,0.153,-0.141,0.109,0.056
232,-0.08,-0.128,-0.1,0.094,-0.022,-0.036,-0.021,-0.016,0.16,-0.037,0.014,-0.14,-0.11,0.159,0.122,-0.138,-0.017
233,-0.07,-0.022,-0.017,-0.042,-0.13,-0.149,0.098,-0.067,0.161,-0.042,0.16,-0.131,0.171,-0.127,0.087,-0.073,-0.012
234,-0.005,-0.144,-0.086,-0.007,0.135,0.041,0.153,-0.052,0.096,0.137,0.099,-0.016,0.072,-0.022,0.027,0.08,0.032
235,-0.099,-0.137,0.078,-0.111,0.08,-0.105,0.17,0.074,-0.091,-0.113,0.101,0.025,0.035,0.131,0.083,-0.101,0.001
236,-0.041,0.119,-0.038,-0.129,-0.004,-0.027,-0.084,0.004,0.161,0.011,0.035,-0.075,-0.084,-0.009,-0.113,0.154,-0.008
237,0.179,0.127,0.103,0.066,-0.021,0.1,-0.044,0.021,0.119,0.071,-0.03,-0.141,0.159,0.015,-0.126,0.124,0.045
238,0.07,0.068,-0.006,-0.056,0.059,-0.128,-0.02,-0.102,0.03,-0.135,-0.036,0.047,0.108,-0.098,-0.021,-0.037,-0.016
239,0.026,-0.122,-0.105,0.097,-0.061,-0.086,0.065,0.158,0.014,-0.123,0.027,0.033,-0.081,0.031,0.033,0.034,-0.004
240,0.064,-0.083,0.134,-0.142,0.147,0.142,0.015,0.106,-0.061,0.104,0.074,-0.026,-0.09,0.092,0.166,0.005,0.04
241,0.133,0.131,-0.059,0.145,-0.137,0.126,0.081,0.02,0.147,-0.077,-0.064,0.093,-0.096,-0.057,0.116,0.012,0.032
242,-0.12,-0.093,0.04,-0.045,-0.11,0.149,0.044,0.001,0.11,-0.081,-0.077,-0.113,-0.082,-0.104,0.084,-0.074,-0.029
243,-0.004,-0.027,0.084,0.045,-0.097,-0.086,-0.045,0.148,-0.111,-0.139,0.083,0.071,-0.023,0.13,0.09,-0.027,0.006
244,0.116,-0.08,-0.125,0.026,0.055,-0.114,0.092,0.015,0.082,-0.034,0.009,-0.035,-0.089,0.009,0.157,0.025,0.007
245,0.034,0.043,-0.127,0.09,0.152,-0.059,0.087,0.06,0.073,-0.126,0.01,0.022,0.061,0.06,0.025,-0.01,0.025
246,0.15,-0.087,0.068,-0.05,-0.011,0.044,0.083,-0.04,0,-0.102,-0.13,0.089,-0.11,-0.14,-0.03,0.152,-0.007
247,-0.015,0.044,0.132,0.13,-0.033,0.066,-0.064,-0.132,0.074,0.09,-0.005,-0.021,0.068,0.1,0.015,-0.008,0.028
248,0.129,0.009,-0.09,-0.113,0.002,0.032,0.089,-0.085,0.059,0.135,0.001,0.066,0,0.067,-0.057,0.027,0.017
249,0.156,-0.051,0.102,0.044,-0.113,0.02,0.145,0.078,-0.03,0.11,-0.132,-0.133,-0.021,-0.042,0.055,0.012,0.012
250,-0.048,-0.138,0.153,0.158,-0.078,-0.01,0.047,0.004,0,0.01,-0.02,-0.014,-0.008,0.06,0.094,0.149,0.022
251,-0.075,-0.092,0.157,0.087,-0.026,-0.077,-0.1,-0.05,0.159,0.002,-0.028,0,-0.106,-0.065,0.036,0.133,-0.003
252,0.107,-0.105,0.113,-0.008,-0.04,0.042,-0.059,-0.025,0.001,-0.112,0.154,0.152,0.038,-0.073,0.14,-0.052,0.017
253,-0.02,0.007,0.127,-0.134,-0.117,0.158,-0.05,-0.021,0.088,-0.104,-0.085,-0.046,0.151,0.063,-0.092,0.048,-0.002
254,0.087,-0.114,-0.103,-0.046,-0.082,0.045,0.038,0.157,0.1,0.14,-0.064,0.138,-0.052,0.079,0.073,0.095,0.031
255,-0.124,0.088,0.067,0.117,-0.111,0.048,0.046,0.013,0.061,-0.058,0.003,-0.015,0.005,0.098,-0.108,-0.028,0.006
256,0.141,-0.107,-0.107,0.153,-0.106,0.009,0.09,-0.08,-0.055,0.111,0.064,0.153,0.036,0.088,-0.011,0.131,0.032
257,0.064,0.121,-0.004,-0.121,0.087,-0.035,-0.139,-0.002,0.014,0.004,0.154,0.048,0.15,0.073,-0.113,-0.14,0.01
258,0.012,0.151,0.037,-0.014,-0.049,-0.029,0.005,-0.025,-0.063,-0.016,-0.059,-0.07,0.023,0.126,0.094,-0.034,0.006
259,0.096,0.126,0.135,0.013,0.149,0.075,-0.011,0.146,0.115,0.156,-0.072,0.112,-0.106,-0.136,0.085,-0.034,0.053
260,0.159,0.158,-0.031,0.072,-0.083,-0.117,0.114,0.051,-0.002,-0.053,0.14,-0.016,-0.041,-0.002,-0.068,-0.134,0.009
261,-0.134,-0.122,-0.104,-0.125,0.021,0.137,-0.052,0.127,0.067,-0.056,-0.068,0.105,-0.002,0.056,-0.095,0.003,-0.015
262,-0.022,-0.105,-0.039,0.07,-0.051,0.127,-0.091,0.047,0.124,0.065,-0.037,0.14,-0.079,-0.09,0.124,0.106,0.018
263,0.095,0.156,-0.06,0.074,-0.133,0.005,0.053,-0.132,0.151,0.031,-0.11,-0.009,-0.042,0.123,-0.036,0.045,0.013
264,-0.002,0.064,0.014,0.123,-0.005,-0.125,-0.112,-0.034,-0.033,-0.003,-0.025,-0.09,0.104,-0.107,0.085,-0.049,-0.012
265,0.116,-0.091,0.051,0.142,0.042,-0.137,-0.008,0.059,0.151,0.143,0.027,-0.037,-0.014,-0.024,0.07,-0.097,0.025
266,-0.076,0.035,0.013,-0.107,0.045,0.032,-0.105,-0.093,-0.009,0.133,0.118,0.017,0.077,-0.012,0.057,-0.011,0.007
267,0.026,-0.037,-0.07,-0.061,0.035,0.046,-0.078,0.076,0.129,0.148,0.148,0.148,-0.127,-0.119,-0.123,-0.059,0.005
268,0.059,0.135,-0.034,-0.08,-0.061,0.133,-0.029,-0.089,-0.098,0.074,-0.005,-0.043,0.117,0.026,-0.019,-0.123,-0.002
269,0.019,0.08,0.063,-0.009,-0.038,0.056,-0.005,0.056,-0.094,-0.012,0.062,0.065,-0.072,-0.082,0.154,0.148,0.024
270,0.046,0.11,0.073,-0.109,0.15,0.107,0.13,0.042,0.096,0.089,-0.08,-0.054,0.06,-0.087,-0.055,0.109,0.039
271,0.015,0.127,-0.124,0.094,-0.037,0.034,0.048,-0.11,0.009,0.117,-0.065,-0.066,-0.135,-0.049,0.107,-0.001,-0.002
272,-0.08,-0.102,0.053,0.14,-0.126,0.135,0.071,0.113,-0.02,-0.053,0.008,0.091,-0.034,0.06,-0.034,0.027,0.016
273,0.131,-0.022,-0.054,-0.114,0.003,-0.027,0.031,0.008,0.083,-0.078,0.078,0.156,0.157,0.049,-0.017,0.072,0.028
274,0.125,0.143,0.056,0.044,0.133,0.139,-0.091,0.093,-0.136,-0.037,0.032,-0.108,0.001,0.003,-0.114,0.02,0.019
275,0.072,0.152,-0.041,0.146,-0.08,-0.136,-0.077,-0.008,0.118,-0.06,-0.134,0.065,-0.081,0.153,0.033,0.12,0.015
276,0.154,0.083,0.041,-0.048,0.132,-0.02,0.12,0.136,-0.046,-0.127,0.12,0.137,0.025,-0.123,-0.138,-0.054,0.024
277,0.044,-0.001,0.004,0.147,0.008,0.151,0.092,-0.089,-0.059,-0.02,-0.096,-0.107,0.141,0.061,0.015,-0.007,0.018
278,0.025,0.157,-0.116,0.09,0.049,-0.064,0.092,-0.103,-0.023,-0.026,0.135,0.07,0.132,0.019,0.065,0.033,0.033
279,0.007,-0.076,0.097,0.126,0.053,0.16,-0.133,-0.029,-0.003,0.107,-0.07,0.086,0.129,-0.136,-0.128,0.008,0.012
280,-0.076,0.028,0.047,-0.011,0,0.082,-0.133,-0.015,0.043,0.065,0.084,-0.065,-0.13,0.112,0.034,0.014,0.005
281,-0.084,-0.097,-0.046,0.096,-0.066,-0.078,-0.104,-0.088,0.098,-0.009,-0.072,0.148,-0.005,-0.025,-0.137,0.065,-0.025
282,0.113,0.049,-0.069,-0.024,0.075,0.111,-0.04,0.132,0.078,-0.03,0.139,0.038,-0.063,0.029,-0.125,0.057,0.029
283,-0.037,0.05,0.007,-0.015,-0.098,-0.136,-0.072,0.144,0.05,-0.105,-0.096,-0.132,-0.032,0.117,-0.006,-0.071,-0.027
284,0.102,-0.018,-0.096,0.026,-0.057,-0.086,0.109,-0.047,0.096,0.05,-0.083,0.126,0.082,0.036,0.079,0.111,0.027
285,-0.043,-0.122,0.117,0.104,-0.072,0.145,0.03,-0.115,0.028,0.062,0.086,0.109,0.112,0.141,-0.024,-0.052,0.032
286,0.027,0.011,-0.028,-0.029,-0.075,0.005,0.046,0.089,0.035,-0.096,-0.082,0.091,0.043,-0.105,0.081,-0.1,-0.005
287,-0.089,0.026,0.138,0.071,-0.019,0.15,-0.065,0.115,-0.006,0.072,0.041,0.13,0.037,-0.035,0.036,-0.056,0.034
288,-0.01,0.07,0.039,0.081,0.071,-0.108,0.07,-0.064,0.083,0.085,0.097,-0.104,-0.105,-0.075,-0.098,0.072,0.007
289,-0.139,0.147,-0.086,0.098,0.07,0.144,0.051,-0.026,0.133,-0.057,0.124,-0.076,-0.045,0.035,-0.015,0.109,0.029
290,-0.052,-0.021,-0.132,0.096,0.114,-0.041,0.139,0.092,-0.139,-0.123,0.035,0.133,-0.06,-0.096,-0.1,0.086,-0.004
291,-0.012,0.111,0.05,-0.096,0.083,0.013,0.005,-0.108,-0.024,0.062,0.08,0.011,0.062,0.11,0.103,-0.066,0.024
292,-0.003,0.031,0.061,-0.064,-0.028,-0.021,-0.14,-0.102,0.014,0.096,0.042,-0.012,-0.065,0.148,0.063,-0.001,0.001
293,0.038,0.044,-0.132,0.076,0.085,0.134,-0.07,-0.072,0.106,-0.057,-0.137,0.003,0.046,0.129,-0.015,-0.038,0.009
294,-0.12,0.132,-0.073,0.014,-0.031,0.018,0.034,-0.02,0.133,-0.129,0.147,0.141,-0.065,-0.034,0.035,-0.056,0.008
295,0.008,-0.079,0.021,-0.108,0.146,-0.079,-0.046,0.045,0.083,-0.092,0.006,0.053,0.102,0.067,0.131,-0.056,0.013
296,0.077,-0.041,0.052,-0.073,0.084,0.118,-0.042,0.122,0.018,-0.016,0.025,0.003,-0.075,-0.094,-0.049,0.141,0.016
297,-0.125,0.064,-0.015,-0.003,-0.09,0.089,-0.055,0.029,0.119,0.127,-0.008,0.04,-0.028,0.032,0.056,-0.075,0.01
298,0.097,-0.133,0.06,0.075,0.115,-0.091,0.065,0.063,0.113,-0.015,0.029,0.096,0.032,0.081,-0.068,0.071,0.037
299,0.004,-0.122,-0.068,-0.011,0.072,-0.135,-0.064,0.004,0.054,0.001,-0.083,0.014,-0.081,-0.065,0.004,0.104,-0.023
300,0.04,0.089,-0.05,0.029,-0.041,-0.108,-0.098,0.081,-0.039,-0.077,-0.018,-0.065,-0.069,-0.114,0.129,0.102,-0.013
301,0.073,-0.089,0.013,-0.077,0.017,-0.112,-0.114,-0.027,-0.111,-0.079,0.104,-0.072,-0.068,0.007,0.118,0.101,-0.02
302,-0.101,-0.134,-0.091,0.049,-0.097,-0.011,0.007,-0.082,-0.089,0.04,-0.091,-0.05,0.114,0.067,-0.009,-0.079,-0.035
303,0.15,0.05,0.113,-0.133,-0.091,0.132,0.074,-0.06,-0.072,0.095,0.033,-0.018,0.069,0.067,-0.135,0.105,0.024
304,0.019,-0.09,-0.028,-0.014,-0.106,0.128,0.113,0.076,-0.121,0.08,-0.011,0.138,-0.015,-0.008,-0.095,-0.103,-0.002
305,0.064,0.051,0.062,0.147,0.099,0.023,0.008,0.01,0.048,0.088,0.028,-0.121,-0.057,-0.029,0.043,-0.016,0.028
306,0.065,0.009,0.131,-0.089,0.113,-0.09,-0.045,-0.122,0.086,0.118,-0.115,-0.104,-0.004,-0.06,-0.09,0.007,-0.012
307,-0.071,0.095,0.123,0.121,0.081,0.113,-0.018,-0.003,-0.014,0.008,0.112,0.026,0.126,0,-0.081,0.052,0.042
308,-0.123,-0.014,-0.134,-0.084,-0.079,-0.1,-0.121,0.109,-0.034,0.124,-0.099,0.139,0.096,0.004,-0.095,-0.036,-0.028
309,0.085,0.139,0.138,0.081,0.096,-0.045,0.104,-0.056,0.062,-0.015,-0.13,0.069,0.08,-0.139,-0.015,-0.011,0.028
310,-0.058,-0.034,0.135,0.061,-0.134,0.028,0.049,-0.03,0.139,0.131,0.075,-0.01,-0.092,-0.097,0.025,-0.107,0.005
311,0.076,-0.039,0.106,0.068,0.078,0.145,-0.11,-0.115,-0.123,0.091,-0.018,0.077,-0.083,-0.114,-0.033,-0.114,-0.007
312,0.1,0.079,-0.05,-0.007,0.109,-0.071,0.05,0.122,-0.027,0.012,-0.001,0.053,-0.084,-0.102,0.113,0.006,0.019
313,-0.1,0.142,-0.078,0.013,-0.019,-0.072,-0.132,0.072,-0.009,0.007,-0.009,0,0.109,0.001,-0.086,-0.009,-0.011
314,-0.036,-0.075,0.136,0.011,0.084,0.117,-0.052,0.065,0.011,-0.044,-0.034,0.044,-0.127,0.004,0.144,-0.018,0.014
315,0.033,0.13,0.118,-0.09,-0.054,0.069,-0.043,-0.037,-0.107,-0.116,0.097,0.041,-0.124,-0.041,0.085,0.088,0.003
316,-0.021,0.147,-0.01,0.132,-0.023,-0.005,-0.068,0.004,0.053,-0.002,-0.068,-0.051,0.036,-0.08,0.078,0.063,0.012
317,0.021,-0.125,-0.072,0.06,-0.139,0.007,0,0.012,-0.007,0.146,0.098,-0.138,0.022,-0.018,-0.038,-0.033,-0.013
318,-0.085,0.08,-0.138,-0.062,0.1,0.132,-0.128,-0.068,-0.085,-0.054,-0.083,0.089,0.001,0.147,0.07,-0.123,-0.013
319,0.09,0.132,0.117,0.006,-0.011,-0.12,-0.087,-0.115,0,-0.03,-0.064,0.051,0.102,0.05,-0.11,0.094,0.007
320,-0.108,-0.119,0.064,-0.019,0.049,0.084,0.067,0.136,0.148,-0.003,-0.086,-0.076,-0.05,-0.072,-0.096,0.062,-0.001
321,-0.098,-0.006,-0.033,0.028,-0.014,-0.064,-0.037,-0.037,-0.099,-0.078,-0.074,0.036,0.103,-0.11,-0.07,-0.024,-0.036
322,-0.04,-0.008,-0.065,0.094,0.087,0.049,0.023,-0.054,-0.076,-0.036,0.054,0.083,-0.069,-0.004,0.101,-0.029,0.007
323,0.083,-0.091,0.06,0.114,-0.132,-0.128,0.102,-0.095,-0.067,-0.038,0.065,0.075,-0.056,0.103,0.084,-0.126,-0.003
324,-0.054,0.04,0.092,-0.03,0.072,0.128,0.122,0.059,-0.029,-0.068,-0.116,-0.038,0.099,-0.138,0.079,0.025,0.015
325,-0.012,-0.103,-0.072,-0.138,-0.017,0.02,0.097,0.027,0.038,0.028,0.092,0.079,-0.041,-0.05,-0.036,0.014,-0.005
326,0.087,-0.083,0.09,0.091,-0.112,0.065,-0.117,-0.129,-0.097,0.102,-0.045,0.115,-0.007,-0.091,0.052,-0.089,-0.011
327,-0.024,0.121,0.06,0.048,-0.105,0.102,0.01,0.086,0.124,0.003,-0.078,0.01,-0.11,0.068,-0.032,0.088,0.023
328,0.034,0.119,-0.014,0.016,-0.125,0.08,-0.061,0.107,0.134,-0.073,0.043,-0.076,-0.085,-0.119,0.095,0.016,0.006
329,-0.136,-0.032,-0.099,-0.008,0.107,0.047,-0.127,0.013,0.072,0.08,-0.044,-0.098,-0.059,0.014,0.079,-0.098,-0.018
330,0.137,-0.06,0.13,-0.108,-0.009,0.136,-0.069,-0.132,-0.131,0.114,0.065,0.029,0.106,0.04,0.074,-0.137,0.012
331,0.03,-0.107,-0.072,-0.088,-0.098,0.135,-0.078,-0.09,0.063,-0.051,-0.068,0.088,0.106,0.018,-0.099,-0.057,-0.023
332,-0.073,0.041,0.07,0.139,0.095,0.114,-0.044,-0.029,-0.134,-0.009,-0.074,0.072,-0.067,-0.121,-0.083,-0.01,-0.007
333,-0.117,-0.131,0.005,-0.005,-0.093,-0.005,-0.054,0.022,0.044,-0.105,0.128,0.109,-0.039,0.106,0.074,-0.101,-0.01
334,-0.009,0.026,-0.087,-0.012,0.036,0.077,-0.099,-0.109,-0.086,0.13,-0.072,0.099,0.01,-0.111,-0.061,0.056,-0.013
335,-0.128,-0.124,-0.024,0.14,-0.047,0.035,0.03,0.092,-0.045,-0.016,-0.04,0.089,0.074,0.011,-0.022,-0.013,0.001
336,-0.022,-0.027,-0.061,-0.04,-0.057,-0.087,-0.087,0.098,-0.123,-0.133,-0.017,-0.025,0.099,0.071,0.086,-0.062,-0.024
337,-0.03,-0.04,0.091,0.114,-0.072,-0.081,0.078,0.055,0.018,-0.022,-0.126,0.082,-0.021,-0.045,0.046,0.048,0.006
338,0.011,0.085,0.105,0.092,-0.093,-0.027,-0.139,0,0.033,-0.12,0.059,-0.085,0.01,-0.124,0.041,-0.044,-0.012
339,0.005,-0.128,0.115,0.109,-0.132,-0.038,0.002,0.05,0.052,0.105,0.059,-0.13,-0.128,-0.082,0.039,-0.039,-0.009
340,-0.02,0.139,0.095,0.022,-0.022,-0.015,0.067,0.059,0.042,-0.03,-0.078,-0.127,0.084,-0.103,-0.054,0.082,0.009
341,0.016,0.019,-0.008,-0.024,0.033,0.032,0.017,-0.054,-0.083,-0.007,-0.123,0.036,0.077,-0.096,0.092,-0.119,-0.012
342,-0.135,-0.014,-0.127,0.003,0.04,-0.077,-0.036,0.029,0.05,0.085,0.03,-0.025,-0.033,0.019,0.101,-0.034,-0.008
343,-0.115,-0.087,0.008,-0.133,-0.134,-0.018,-0.043,0.092,-0.067,0.133,-0.001,0.028,-0.037,-0.116,-0.055,-0.066,-0.038
344,0.107,-0.025,-0.059,0.108,0.098,0.085,0.022,-0.042,-0.136,0.139,0.136,-0.045,-0.019,-0.023,-0.079,-0.007,0.016
345,-0.131,-0.136,-0.031,-0.123,-0.093,0.001,-0.13,-0.108,0.12,0.125,-0.134,-0.092,-0.029,0.106,0.043,0.115,-0.031
346,0.096,-0.127,0.119,0.038,0.035,-0.118,0.137,-0.129,-0.12,0.002,-0.018,-0.066,-0.058,-0.022,0.134,-0.111,-0.013
347,0.101,-0.117,0.064,-0.135,-0.101,-0.054,-0.022,-0.068,0.121,0.014,-0.105,-0.115,0.121,0.128,0.011,0.109,-0.003
348,0.13,0.058,0.095,0.079,-0.111,-0.122,-0.102,-0.132,0.045,-0.068,0.047,0.093,-0.071,-0.048,0.06,-0.1,-0.009
349,0.081,0.053,0.032,0.013,0.051,-0.002,0.084,0.031,0.016,0.046,0.065,-0.05,-0.094,0.023,-0.11,0.116,0.022
350,0.065,-0.026,0.088,0.104,-0.12,0.116,-0.011,-0.055,0.09,0.129,-0.051,-0.011,0.082,0.108,0.084,-0.025,0.035
351,-0.053,-0.074,0.118,-0.026,0.115,-0.034,0.1,0.017,-0.064,0.022,0.129,0.034,-0.108,0.014,0.11,-0.098,0.013
352,0.075,0.096,0.029,-0.076,0.137,-0.044,-0.12,0.018,0.036,-0.005,0.015,-0.048,-0.067,-0.081,0.113,0.039,0.007
353,0.04,0.124,-0.023,0.109,-0.128,0,-0.047,-0.117,0.039,0.001,0.035,-0.019,0.108,-0.025,-0.032,0.119,0.012
