Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
16,-0.002,0.061,-0.085,0.08,0.097,-0.059,-0.05,-0.069,0.075,0.069,0.007,-0.054,-0.091,0.068,-0.008,0.062,0.006
17,0.027,0.08,0.007,0.037,0.046,-0.077,0.066,-0.07,0.001,-0.036,-0.074,0.044,-0.095,0.09,0.069,-0.037,0.005
18,-0.063,0.094,-0.069,0.055,-0.013,-0.049,0.04,-0.098,-0.028,-0.004,-0.055,-0.083,0.054,0.047,-0.02,0.033,-0.01
19,-0.06,-0.031,0.048,-0.098,0.092,0.027,0.068,0.036,0.031,0.031,0.056,-0.034,0.048,-0.032,0.068,0.061,0.019
20,0.025,0.078,-0.006,-0.035,0.039,0.057,0.071,-0.028,0.081,-0.088,0.077,0.097,-0.052,0.09,0.057,0.073,0.034
21,-0.066,-0.047,0.051,0.033,0.095,-0.018,-0.089,0.084,-0.061,-0.07,-0.084,0.059,-0.082,0.017,0.062,0.052,-0.004
22,0.005,-0.014,-0.021,-0.043,-0.084,0.068,-0.049,-0.06,0.072,-0.058,0.029,-0.085,0.016,-0.055,-0.015,-0.039,-0.021
23,-0.038,0.092,-0.023,-0.065,0.045,-0.018,-0.013,-0.008,-0.009,0.038,-0.031,-0.06,-0.061,0.091,-0.072,0.061,-0.004
24,0.069,0.048,0.023,-0.048,-0.005,0.015,0.003,-0.025,-0.03,0.073,0.071,-0.021,0.041,0.05,-0.007,-0.031,0.014
25,-0.091,0.027,0.004,-0.033,-0.028,-0.04,-0.009,0.036,0.003,0.01,0.099,0.003,0.098,-0.055,0.085,0.062,0.011
26,0.001,-0.063,0.097,0.072,0.01,0.075,-0.072,0.081,-0.086,0.003,-0.01,-0.018,0.05,-0.004,0.065,-0.047,0.01
27,-0.061,-0.059,-0.053,-0.051,-0.065,-0.074,0.098,-0.026,0.022,-0.094,0.098,-0.05,0.065,-0.071,0.031,0.042,-0.015
28,0.023,0.064,-0.023,0.042,0.065,0.092,-0.014,-0.02,-0.01,-0.087,-0.085,0.035,0.043,0.035,0.084,0.059,0.019
29,0.05,-0.096,0.046,-0.074,-0.043,0.005,-0.074,-0.005,0.041,-0.058,-0.053,0.04,-0.074,-0.082,0.007,-0.004,-0.023
30,-0.062,0.001,0.052,0.017,0.053,-0.085,0.091,0.016,0.093,-0.059,0.089,-0.024,0.021,0.039,0.002,-0.036,0.013
31,-0.089,-0.091,-0.013,-0.059,0.028,0.099,-0.02,0.025,-0.099,0.078,-0.041,0.016,-0.068,-0.059,-0.007,-0.017,-0.02
32,0,-0.029,-0.015,-0.018,-0.099,-0.029,0.097,0.05,0.086,0.076,0.032,0.04,0.099,-0.051,0.018,0.063,0.02
33,-0.033,0.089,0.035,-0.074,0.071,0.058,0.046,-0.097,0.033,0.014,0.034,0.026,0.008,-0.049,0.053,0.047,0.016
34,-0.069,-0.068,0.028,-0.053,-0.097,-0.093,0.067,0.057,-0.089,0.06,-0.073,-0.054,-0.004,-0.017,0.036,-0.009,-0.024
35,0.022,-0.02,-0.002,0.029,0.093,0.034,-0.075,-0.079,0.034,-0.098,-0.055,0.039,0.079,-0.044,0.083,-0.079,-0.002
36,-0.031,0.071,-0.042,-0.04,0.043,-0.01,-0.09,0.088,-0.075,-0.028,-0.032,0.099,0.066,0.038,0.011,-0.082,-0.001
37,0.016,-0.03,-0.094,0.063,0.023,0.017,-0.086,-0.025,0.079,0.02,-0.016,0.031,0.045,-0.054,-0.017,-0.035,-0.004
38,0.016,0.086,-0.031,0.031,0.084,-0.014,-0.086,0.086,0.098,-0.063,0.091,0.064,0.044,0.001,0.047,0.089,0.034
39,0.041,0.071,0.069,0,0.082,0.031,0.083,0.018,-0.039,0.001,-0.064,0.076,-0.002,-0.094,0.068,-0.055,0.018
40,0.074,0.041,0.06,-0.093,-0.029,-0.057,0.079,-0.01,0.096,-0.017,0.049,-0.077,0.002,-0.044,-0.005,-0.097,-0.002
41,-0.027,0.017,0.04,-0.069,0.019,0.026,-0.033,-0.043,0.055,0.033,0.014,0.079,-0.005,0.083,0.049,0.064,0.019
42,-0.065,-0.04,0.04,0.038,0.076,-0.03,0.022,-0.053,0.088,-0.077,0.007,-0.005,-0.071,0.086,-0.015,-0.005,0
43,0.069,-0.072,-0.036,0.06,0.092,-0.025,-0.044,0.045,0.042,-0.018,0.071,0.021,-0.049,-0.071,-0.062,-0.095,-0.004
44,-0.001,-0.029,0.097,-0.095,0.105,-0.019,0.023,-0.093,0.106,0.096,0.087,-0.009,0.066,0.04,0.082,0.047,0.031
45,0,-0.021,0.068,0.029,0.088,0.047,-0.028,-0.031,-0.092,-0.086,-0.093,0.036,0.026,0.004,-0.002,0.035,-0.001
46,0.071,-0.086,0.042,0.051,-0.098,-0.082,-0.034,-0.049,0.109,-0.056,-0.07,-0.042,-0.064,-0.003,0.076,-0.023,-0.016
47,-0.054,-0.023,0.071,-0.032,0.01,0.075,0.021,-0.098,-0.026,0.075,-0.096,0.001,0.081,-0.013,-0.039,-0.056,-0.006
48,0.075,-0.07,-0.081,0.069,-0.091,0.09,-0.042,-0.035,-0.051,0.045,0.068,-0.059,-0.018,-0.094,-0.006,-0.064,-0.016
49,0.023,-0.03,0.083,-0.091,0.067,0.022,-0.002,-0.074,0.035,-0.028,-0.01,0.041,-0.055,-0.026,-0.06,0.012,-0.006
50,0.066,-0.001,0.048,-0.036,0.091,-0.087,0.097,-0.089,-0.036,-0.098,0.043,-0.021,0.014,-0.099,0.069,0.066,0.002
51,0.03,0.035,-0.07,-0.062,-0.036,-0.074,-0.036,-0.046,0.091,-0.067,0.011,0.083,-0.096,-0.057,0.066,-0.078,-0.019
52,0.076,0.063,0.106,-0.071,0.054,0.058,-0.085,-0.06,0.11,-0.063,0.018,-0.037,-0.086,0.053,-0.034,0.006,0.007
53,0.013,0.069,-0.018,0.06,0.027,0.094,0.105,0.07,-0.033,-0.045,-0.088,-0.049,-0.009,0.012,0.034,-0.014,0.014
54,0.059,0.071,-0.059,0.024,0.1,-0.03,-0.023,-0.078,-0.1,0.059,0.066,0.028,0.102,0.086,-0.075,-0.017,0.013
55,0.053,-0.002,-0.071,-0.072,0.062,-0.053,0.079,0.05,-0.062,-0.044,0.024,-0.099,-0.002,-0.047,0.075,-0.001,-0.007
56,-0.051,-0.086,0.02,0.04,0.07,0.027,0.099,0.041,0.039,-0.034,0.014,-0.029,0.083,-0.072,0.009,0.101,0.017
57,-0.001,0.053,0.005,-0.011,-0.069,0.019,0.081,-0.047,0.031,-0.001,-0.028,0.015,0.023,0.072,0,-0.092,0.003
58,-0.09,0.013,0.103,0.003,0.015,0.07,-0.056,0.05,0.057,0.025,0.045,-0.05,0.057,0.082,-0.029,0.089,0.024
59,0.022,0.021,0.093,-0.041,-0.02,-0.067,0.005,0,-0.034,0.104,-0.077,-0.023,0.104,0.06,-0.016,0.023,0.01
60,-0.026,-0.1,-0.089,-0.004,0.056,0.066,-0.013,0.024,-0.027,0.033,0.06,0.104,-0.019,0.056,0.093,-0.087,0.008
61,-0.051,0.061,-0.098,0.059,0.017,0.036,-0.079,-0.081,0.014,-0.001,0.037,-0.02,0.092,0.104,0.03,-0.001,0.007
62,0.061,-0.042,0.071,-0.099,0.031,0.063,0.071,0.053,-0.06,0.05,0.088,0.067,0.003,-0.055,0.053,-0.041,0.02
63,0.033,-0.069,0.054,0.045,0.069,-0.094,-0.089,0.054,-0.061,-0.073,0.031,-0.091,0.029,0.01,-0.072,0.034,-0.012
64,-0.064,0.026,0.008,-0.069,0.104,-0.091,0.022,0.045,0.031,0.073,0.083,0.015,-0.097,0.05,-0.019,-0.013,0.006
65,0.064,0.078,-0.062,-0.035,-0.011,0.031,0.062,0.092,0.048,-0.06,-0.061,-0.048,0.078,0.021,0.053,0.107,0.022
66,0.05,0.036,0.044,0.062,-0.032,-0.029,0.031,-0.086,0.01,0.001,-0.013,-0.047,0.077,0.084,-0.032,0.09,0.015
67,-0.023,0.004,0.023,0.053,0.031,0.009,-0.063,0.078,0.071,-0.073,0.1,0.1,-0.081,-0.061,0.07,0.013,0.016
68,0.041,-0.023,-0.005,0.001,-0.092,-0.022,-0.012,0.097,0.02,0.101,0.049,-0.074,-0.092,0.035,0.013,0.003,0.003
69,0.053,0.091,-0.035,0.013,0.004,-0.082,-0.002,-0.038,0.056,-0.022,-0.058,-0.001,-0.087,-0.053,0.02,-0.002,-0.009
70,-0.027,0.007,0.079,0.049,0.098,-0.093,-0.012,0.028,0.008,-0.095,-0.068,0.068,-0.065,-0.032,0.008,-0.06,-0.007
71,-0.066,-0.082,-0.068,-0.005,-0.062,0.062,-0.012,-0.008,0.009,-0.079,-0.058,0.03,0.065,0.044,-0.009,-0.041,-0.018
72,0.092,0.048,-0.069,-0.013,0.025,0.103,0.093,0.096,-0.002,0.063,0.088,0.093,-0.048,-0.09,-0.05,0.07,0.031
73,-0.033,0.079,0.1,0.011,-0.091,-0.043,-0.084,-0.004,0.082,-0.044,-0.093,-0.016,-0.026,-0.04,0.031,0.003,-0.01
74,-0.078,0.105,-0.021,0.057,0.1,-0.056,-0.046,0.07,0.073,0.044,0.018,0.048,-0.093,-0.009,-0.072,0.056,0.012
75,0.023,-0.007,0.055,-0.079,0.063,0.04,0.026,0.004,0.046,0.028,0.101,-0.012,0.083,-0.061,0.043,0.093,0.028
76,-0.098,0.098,0.058,0.007,-0.017,0.061,0.024,-0.036,0.022,-0.073,-0.095,-0.066,-0.065,0.029,0.099,0.031,-0.001
77,0.091,-0.026,0.003,0.011,0.108,0.026,-0.004,-0.096,0.093,0.102,0.052,0.021,-0.092,-0.009,-0.021,0.023,0.018
78,-0.066,0.045,-0.085,-0.071,0.099,0.098,0.091,0.072,-0.034,0.041,0.087,0.012,0.091,-0.063,0.092,-0.059,0.022
79,0.047,-0.022,-0.053,-0.044,0.075,-0.033,-0.018,-0.085,-0.063,0.049,0.035,0.026,-0.013,0.013,-0.073,0.06,-0.006
80,0.092,0.061,-0.087,0.071,-0.083,0.014,-0.01,0.106,-0.084,-0.001,-0.073,-0.093,-0.081,-0.008,-0.077,-0.005,-0.016
81,0.01,-0.111,0.126,-0.036,-0.106,0.04,-0.076,-0.082,0.127,-0.007,-0.075,-0.024,-0.074,-0.035,0.083,-0.063,-0.019
82,0.012,0.013,0.077,-0.079,0.009,-0.031,-0.123,0.065,-0.076,-0.062,-0.03,0.133,0.05,-0.098,0.045,-0.062,-0.01
83,0.087,0.097,-0.103,0.087,-0.117,0.019,0.061,0.045,0.017,-0.03,-0.107,-0.036,-0.127,0.138,0.023,-0.124,-0.004
84,-0.096,0.001,-0.068,0.069,-0.005,0.045,-0.032,-0.104,0.113,-0.103,-0.05,0.091,0.018,-0.004,0.119,-0.07,-0.005
85,-0.085,-0.052,0.017,-0.039,0.106,-0.001,-0.062,-0.069,-0.126,0.002,0.109,-0.068,-0.08,-0.002,-0.039,0.102,-0.018
86,0.137,-0.101,0.002,0.004,0.097,0.078,-0.018,-0.095,0.138,0.121,-0.071,0.066,-0.044,0.032,0.011,0.03,0.024
87,0.052,0.123,-0.034,0.036,0.012,-0.03,0.04,0.132,0.075,0.088,0.046,-0.12,0.079,-0.033,0.067,0.048,0.036
88,-0.119,0.128,-0.019,-0.052,-0.097,-0.109,-0.007,-0.055,-0.022,-0.12,0.055,0.139,0.038,0.069,-0.073,-0.077,-0.02
89,-0.01,-0.005,0.027,0.084,-0.104,0.085,0.086,0.126,-0.051,-0.086,0.057,0.129,0.002,-0.032,-0.065,-0.07,0.011
90,0.028,0.103,0.066,0.075,-0.122,-0.116,0.024,-0.074,-0.079,0.117,-0.027,-0.109,0.107,0.128,0.076,0.13,0.02
91,0.059,0.059,-0.048,0.121,0.059,0.048,0.101,-0.083,0.132,0.008,-0.05,0.095,-0.035,-0.105,-0.092,-0.108,0.01
92,0.044,-0.018,-0.103,0.07,0.042,-0.113,0.043,0.058,0.129,0.097,-0.063,-0.068,0.051,0.009,0.006,0.031,0.013
93,-0.097,-0.089,0.014,-0.103,-0.084,-0.105,0.117,-0.06,-0.098,-0.033,-0.06,-0.126,0.069,0.112,0.022,-0.111,-0.04
94,-0.078,0.033,-0.089,0.137,-0.125,0.065,0.107,0.024,0.006,0.071,-0.129,-0.113,0.13,-0.013,0.063,-0.015,0.005
95,-0.056,0.11,-0.025,0.025,0.101,-0.054,-0.095,0.13,0.054,-0.09,0.059,-0.007,-0.049,-0.071,-0.033,-0.023,-0.001
96,-0.098,0.086,0.116,-0.043,0.047,-0.051,0.044,0.039,0,-0.107,-0.113,0.025,0.128,0.127,-0.009,0.064,0.016
97,-0.063,0.051,0.044,-0.104,-0.097,-0.126,0.015,0.132,0,0.034,-0.035,-0.003,-0.008,-0.042,0.125,0.09,0.001
98,-0.049,0.106,-0.031,0.021,0.034,-0.001,0.064,-0.081,-0.109,0.011,0.13,0.083,0.12,0.074,-0.033,0.079,0.026
99,0.014,0.017,-0.106,0.133,-0.019,0.048,-0.063,-0.077,-0.017,-0.099,0.128,0.108,0.026,-0.095,-0.113,-0.018,-0.008
100,-0.033,0.019,0.025,-0.074,-0.036,0.112,0.099,-0.024,-0.076,0.057,-0.064,0.008,-0.027,0.058,0.105,0.019,0.011
101,-0.074,0.013,-0.028,0.039,-0.045,0.063,-0.056,-0.059,-0.124,0.093,0.076,-0.093,-0.073,-0.045,0.139,0.003,-0.011
102,0.051,-0.084,-0.109,0.115,0.004,-0.051,-0.045,0.029,0.13,-0.118,0.053,-0.077,-0.129,-0.014,-0.004,0.115,-0.008
103,-0.017,0.132,-0.018,0.013,0.015,-0.024,-0.089,0.046,-0.025,0.053,-0.038,-0.078,-0.016,0.067,-0.109,-0.126,-0.013
104,0.136,0.03,-0.09,-0.039,-0.113,-0.048,0.07,0.093,0.114,-0.103,-0.119,0.109,0.138,-0.083,0.036,-0.013,0.007
105,0.068,-0.065,-0.125,-0.03,-0.121,0.138,0.088,-0.056,-0.121,0.113,0.124,0.038,-0.051,0.137,-0.033,-0.065,0.002
106,-0.064,0.042,-0.033,0.126,-0.092,0.043,-0.117,-0.014,-0.032,-0.061,0.087,0.011,0.035,0.024,0.031,0.038,0.001
107,-0.06,-0.089,-0.023,0.017,0.021,0.033,0.06,-0.048,-0.091,0.135,-0.078,0.055,-0.092,0.088,-0.033,0.103,0
108,0.126,0.091,0.087,0.013,-0.005,0.018,0.082,0.032,0.081,0.029,0.052,0.018,0.108,0.08,0,-0.043,0.048
109,-0.027,-0.072,0.128,-0.049,-0.035,0.052,-0.001,-0.01,0.072,-0.118,-0.05,-0.056,-0.123,-0.125,-0.026,-0.12,-0.035
110,-0.043,-0.13,0.083,0.067,-0.077,0.134,0.04,0.124,-0.045,-0.096,0.104,0.109,-0.118,0.017,0.034,0.082,0.018
111,-0.125,-0.116,-0.011,0.044,-0.112,0.055,0.109,0.056,-0.015,-0.08,0.06,-0.081,0.026,-0.027,-0.088,-0.108,-0.026
112,-0.001,-0.107,0.091,0.121,-0.018,-0.086,-0.023,0.018,0.017,-0.07,-0.072,0.072,0.099,-0.091,-0.1,-0.099,-0.016
113,-0.087,0.12,0.065,0.025,-0.002,0.119,0.115,-0.031,-0.042,-0.041,0.109,0.079,0.072,0.091,0.049,0.12,0.048
114,0.045,-0.024,-0.082,0.126,-0.036,0.116,-0.031,-0.106,-0.016,-0.092,-0.041,-0.117,0.086,0.003,0.016,0,-0.01
115,0.069,-0.008,-0.071,-0.028,-0.044,-0.127,0.027,-0.058,0.021,0.054,0.085,0.13,-0.035,-0.103,-0.12,0.063,-0.009
116,0.074,0.1,0.045,0.131,0.032,-0.123,-0.052,0.049,0.027,0.024,0.109,-0.106,0.068,-0.109,-0.05,-0.086,0.008
117,-0.118,-0.125,0.124,-0.067,0.105,0.025,0.039,0.071,-0.106,-0.052,0.011,0.047,-0.053,-0.042,-0.032,0.138,-0.002
118,-0.014,0.005,0.003,0.112,-0.07,0.067,0.089,-0.03,-0.031,0.011,-0.008,-0.112,0.09,0.065,-0.093,-0.124,-0.003
119,0.07,-0.035,0.017,0.089,-0.13,0.018,-0.031,-0.044,-0.016,0.115,-0.094,0.004,-0.078,0.14,0.089,-0.121,0
120,-0.039,-0.06,0.053,0.012,0.102,0.061,0.065,0.054,-0.116,-0.087,-0.014,0.041,0.067,0.017,-0.114,-0.105,-0.004
121,0.061,-0.106,0.133,-0.103,0.024,0.074,0.116,-0.118,-0.093,0.035,-0.09,-0.046,0.024,-0.119,-0.094,0.083,-0.014
122,0.001,0.078,0.136,-0.071,0.128,-0.114,-0.036,-0.102,0.149,0.12,0.111,-0.034,-0.117,0.067,-0.108,0.027,0.015
123,0.013,0.147,0.023,-0.025,0.02,-0.096,-0.114,-0.046,0.149,0.111,-0.105,0.143,0.056,0.076,0.137,-0.044,0.028
124,-0.013,0.045,-0.051,-0.126,-0.061,0.052,0.032,0.094,-0.084,0.089,-0.12,-0.068,-0.029,0.062,-0.04,-0.02,-0.015
125,0.126,-0.004,0.13,-0.054,-0.016,-0.001,-0.102,0.095,0.139,-0.103,0.063,0.005,0.006,-0.062,0.038,-0.017,0.015
126,0.029,0.052,0.042,-0.039,0.121,-0.047,0.057,0.055,0.005,-0.1,-0.045,-0.007,0.11,0.079,0.113,0.113,0.034
127,-0.087,0.145,-0.071,0.103,0.148,0.092,-0.005,0.103,0.094,-0.104,-0.1,0.088,-0.027,0.075,0.041,-0.045,0.028
128,-0.051,0.04,-0.094,0.058,-0.035,0.037,0.098,0.069,-0.089,-0.06,-0.118,0.078,0.088,0.054,0.11,0.022,0.013
129,0.115,0.011,0.117,0.002,-0.014,0.148,0.097,-0.087,0.072,0.107,-0.114,0.011,-0.002,0.001,-0.108,-0.085,0.017
130,-0.004,0.126,-0.026,0.124,0.085,-0.021,-0.128,-0.002,0.145,-0.039,-0.09,0.023,-0.02,0.035,-0.062,0.093,0.015
131,-0.115,-0.03,0.067,0.143,0.04,0.049,-0.013,-0.125,-0.034,0.008,0.111,0.04,0.149,0.057,-0.005,0.113,0.028
132,0.147,-0.032,-0.098,-0.043,0.077,0.094,-0.044,-0.127,0.111,0.149,0.058,-0.007,0.099,-0.035,-0.058,0.072,0.023
133,-0.071,0.026,-0.106,0.087,0.06,-0.008,0.078,0.112,-0.053,0.127,-0.012,0.145,0.079,-0.103,-0.119,-0.018,0.014
134,-0.032,-0.068,-0.122,0.032,-0.108,-0.127,-0.091,-0.126,0.069,0.109,0.017,0.019,0.006,0.06,0.038,0.059,-0.017
135,0.069,-0.112,-0.1,-0.026,0.019,-0.053,0.104,-0.035,0.003,0.008,0.034,-0.014,0.131,0.066,-0.111,-0.119,-0.008
136,-0.111,-0.02,-0.084,0.04,0.088,-0.021,0.055,0.109,-0.019,0.146,-0.015,0.098,-0.122,-0.044,-0.08,-0.046,-0.002
137,0,-0.113,-0.052,-0.074,-0.004,-0.029,-0.127,-0.118,0.014,0.125,0.01,-0.122,0.008,-0.064,0.063,0.07,-0.026
138,-0.077,0.043,-0.051,-0.072,0.068,0.135,0.034,0.017,0.087,-0.061,0.013,-0.088,0.109,-0.041,0.125,0.112,0.022
139,-0.06,-0.105,-0.01,0.122,0.081,-0.048,0.059,0.132,-0.061,0.053,0.035,-0.128,0.07,0.123,0.08,0.041,0.024
140,-0.08,0.079,-0.102,0.106,-0.088,0.078,0.048,0.085,0.127,-0.092,-0.068,0.003,-0.026,-0.128,0.107,0.017,0.004
141,-0.108,0.086,0.078,-0.097,-0.009,0.007,-0.129,0.119,0.052,-0.005,-0.083,0.103,-0.095,0.046,0.006,0.09,0.004
142,-0.057,-0.027,-0.057,-0.123,-0.016,0.044,-0.077,0.029,-0.032,-0.008,0.027,0.091,-0.081,-0.128,0.131,-0.065,-0.022
143,-0.009,-0.061,-0.003,-0.076,0.035,-0.081,-0.028,-0.004,0.013,0.036,0.069,-0.053,-0.062,0.056,0.099,0.038,-0.002
144,0.074,0.047,-0.056,0.051,0.012,0.057,-0.066,0.082,-0.022,-0.006,0.032,-0.107,-0.078,0.127,0.115,0.147,0.026
145,0.137,0.048,0.146,0.014,-0.025,-0.079,0.104,-0.015,-0.087,-0.033,0.135,0.143,0.008,0.088,0.004,0.144,0.046
146,0.017,-0.118,-0.063,-0.014,-0.063,0.084,-0.116,-0.089,0.143,0.111,0.04,0.117,0.012,0.107,-0.108,-0.054,0
147,-0.095,-0.026,0.113,-0.1,0.016,0.056,0.073,0.138,0.079,-0.016,-0.009,-0.015,0.094,0.053,-0.026,0.016,0.022
148,0.084,-0.011,-0.052,-0.09,0.017,-0.081,-0.021,0.082,-0.007,-0.128,-0.011,-0.069,0.018,-0.058,-0.093,0.074,-0.022
149,-0.044,0.138,0.015,0.069,0.075,0.061,0.064,-0.127,0.086,0.016,0.057,0.049,0.031,-0.04,-0.038,0.063,0.03
150,0.06,-0.051,0.122,-0.015,-0.036,-0.073,-0.124,0.019,-0.123,-0.038,0.058,0.03,-0.126,0.144,-0.057,0.011,-0.012
151,-0.041,-0.036,0.146,0.006,-0.125,-0.118,0.026,0.042,-0.071,-0.001,0.144,0.092,-0.075,0.077,-0.06,0.115,0.008
152,-0.024,0.021,-0.057,0.017,0.09,0.029,0.089,-0.074,0.057,-0.08,-0.056,0.072,0.017,0.012,0.004,-0.109,0
153,0.094,0.082,0.045,-0.016,-0.022,0.053,0.002,-0.029,0.05,0.116,0.063,0.06,-0.125,0.061,0.059,0.142,0.04
154,0.083,0.002,-0.034,0.08,-0.07,0.15,0.008,-0.037,-0.011,-0.029,0.127,-0.094,0.022,-0.035,-0.066,0.008,0.006
155,0.142,-0.11,0.013,0.145,-0.098,0.053,-0.011,-0.078,0.146,0.008,-0.109,0.056,-0.043,-0.109,0.028,0.113,0.009
156,-0.039,0.134,0,0.089,-0.123,0.068,0.007,0.115,-0.09,0.137,0.033,-0.124,0.058,-0.024,-0.097,0.114,0.016
157,-0.044,-0.075,0.037,-0.025,0.069,0.107,-0.095,0.081,0.085,0.003,-0.125,-0.109,-0.108,0.143,-0.042,-0.072,-0.011
158,0.143,0.002,0.108,0.075,0.149,-0.098,0.144,0.021,-0.007,0.051,-0.031,0.092,-0.025,0.067,0.101,-0.028,0.048
159,-0.014,0.079,0.025,0.04,0.006,0.104,0.003,0.035,-0.032,-0.009,-0.05,0.03,0.118,-0.037,-0.083,0.074,0.018
160,-0.026,0.099,0.119,0.02,0.03,-0.062,0.031,0.071,-0.066,-0.002,0.06,0.019,-0.016,-0.02,0.003,0.038,0.019
161,0.179,-0.087,0.153,-0.107,-0.028,-0.111,0.169,0.078,0.029,-0.099,-0.019,-0.056,-0.044,-0.049,-0.069,-0.123,-0.012
162,0.016,-0.139,0.025,0.09,0.154,0.007,-0.138,-0.102,0.116,0.082,0.044,0.09,-0.145,-0.125,-0.098,-0.115,-0.015
163,-0.061,-0.011,-0.147,-0.092,0.113,0.084,0.093,0.122,-0.059,-0.076,-0.142,0.172,0.165,0.151,0.185,-0.006,0.031
164,0.17,-0.082,-0.147,-0.068,0.001,0.052,-0.024,0.042,0.017,-0.091,0.043,-0.009,-0.102,0.011,0.093,0.141,0.003
165,0.001,-0.034,-0.123,-0.118,-0.147,-0.135,-0.001,0.158,-0.136,0.058,-0.137,0.079,-0.109,0.165,-0.009,-0.056,-0.034
166,-0.117,0.162,-0.012,0.126,0.098,0.146,0.166,-0.141,-0.096,-0.064,0.186,-0.146,0.143,-0.14,-0.075,-0.112,0.008
167,0.052,-0.07,0.022,-0.032,0.057,-0.027,-0.08,-0.035,-0.083,-0.036,-0.1,0.009,0.062,-0.096,0.029,-0.137,-0.029
168,0.11,0.18,0.051,0.157,0.132,0.038,0.033,-0.148,-0.053,0.021,0.032,0.153,0.155,0.094,0.057,-0.055,0.06
169,0.138,-0.028,-0.103,0.147,0.076,-0.074,-0.025,0.05,-0.105,0.05,-0.015,0.018,0.026,0.149,-0.075,-0.074,0.01
170,0.12,-0.13,-0.029,0.141,-0.016,0.038,0.122,-0.017,0.046,0.077,0.071,-0.063,-0.148,0.153,-0.125,0.088,0.02
171,-0.132,-0.094,0.041,0.032,-0.013,-0.051,0.183,-0.11,0.141,-0.124,-0.099,0.001,0.045,0.026,0.062,0.082,-0.001
172,0.015,0.144,-0.138,0.137,0.082,-0.005,0.048,0.18,0.044,0.159,0.079,-0.031,-0.108,0.013,-0.119,0.18,0.042
173,-0.023,0.001,0.085,0.134,-0.139,-0.112,0.101,-0.073,-0.132,0.068,0.139,0.096,-0.146,-0.022,0.02,-0.101,-0.006
174,0.02,-0.036,0.102,-0.139,0.149,0.084,0.179,0.188,0.008,0.101,0.143,-0.066,-0.012,-0.118,-0.083,0.181,0.044
175,-0.116,0.027,-0.076,-0.109,-0.056,-0.107,0.136,0.074,-0.106,0.176,-0.081,0.038,0.111,0.03,0.059,-0.086,-0.005
