Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
44,-0.036,-0.036,0.012,-0.083,-0.023,-0.037,0.025,0.027,-0.06,-0.033,-0.035,-0.078,0.034,0.056,-0.015,-0.047,-0.021
45,0.021,-0.005,-0.017,-0.082,0.046,-0.027,-0.101,-0.026,-0.01,0.073,-0.016,0.015,-0.025,0.1,0.039,-0.04,-0.004
46,0.017,0.012,-0.034,0.018,0.009,0.049,0.055,0,-0.048,0.084,-0.064,-0.004,-0.005,0.014,0.047,0.117,0.017
47,0.019,-0.035,0.026,-0.071,-0.023,0.046,-0.07,0.01,-0.007,0.001,-0.03,0.021,-0.023,-0.01,-0.037,-0.058,-0.015
48,-0.052,-0.008,-0.016,0.05,-0.074,0.04,0.014,0.082,-0.017,0.073,-0.017,-0.088,0.032,0,-0.084,0.016,-0.003
49,-0.017,0.075,-0.06,-0.061,-0.011,0.012,-0.094,0.08,-0.028,0.059,-0.012,0.006,-0.067,-0.035,-0.098,0.006,-0.015
50,0.055,0.008,0.003,0.038,-0.01,-0.028,-0.066,0.033,-0.025,-0.011,-0.006,-0.051,-0.007,-0.026,-0.067,-0.083,-0.015
51,-0.022,-0.024,-0.085,-0.04,0.022,0.016,0.003,0.049,-0.034,0.054,-0.083,-0.056,0.015,-0.003,-0.009,0.076,-0.008
52,-0.025,-0.034,-0.059,-0.039,-0.008,0.1,-0.108,-0.138,-0.055,-0.02,0.012,-0.016,0.046,0.033,-0.002,-0.049,-0.023
53,-0.009,-0.032,-0.031,-0.015,0.01,-0.011,0.021,0.028,-0.021,-0.045,-0.126,0.085,-0.033,0.007,-0.032,0.023,-0.011
54,0.039,-0.062,0.02,0.026,-0.026,0.075,-0.053,-0.036,-0.041,-0.001,0.005,-0.049,-0.105,0.007,-0.043,-0.038,-0.018
55,-0.019,0.006,-0.002,-0.034,-0.03,0.055,-0.047,-0.035,-0.085,0.012,-0.048,0.055,-0.027,0.018,-0.019,-0.09,-0.018
56,-0.055,0.001,-0.121,-0.051,-0.034,0.07,-0.061,-0.062,-0.048,0.016,0.05,0.059,0.016,0.052,-0.017,-0.025,-0.013
57,-0.026,-0.017,-0.042,0.019,-0.023,0.113,-0.131,0.05,-0.053,-0.061,-0.055,-0.114,0.015,-0.024,0.014,-0.071,-0.025
58,-0.021,0.049,0.039,0.184,-0.018,0.07,0.009,0.006,0.023,-0.016,-0.028,-0.018,-0.009,0.09,-0.001,-0.003,0.022
59,-0.05,0.033,0.016,-0.075,-0.013,-0.01,-0.094,0.082,-0.131,0.064,-0.09,-0.142,-0.06,0.019,0.012,-0.033,-0.029
60,-0.015,-0.027,-0.088,0.136,-0.064,-0.005,-0.026,-0.113,-0.038,-0.008,-0.086,0.016,-0.019,0.051,-0.043,0.001,-0.02
61,-0.011,-0.022,0.006,-0.007,0.006,0.039,-0.065,0.078,-0.03,-0.071,-0.032,-0.065,0.001,0.072,-0.026,-0.068,-0.012
62,-0.005,0.01,-0.062,-0.067,-0.041,0.022,-0.023,-0.016,-0.049,-0.065,-0.092,-0.014,0.021,0.101,-0.097,-0.031,-0.026
63,-0.05,0.031,-0.058,-0.145,-0.007,0.027,-0.06,-0.048,-0.001,0.049,-0.043,-0.046,-0.026,0.055,-0.005,-0.145,-0.03
64,0.014,-0.01,0.01,-0.083,-0.034,0.034,-0.007,-0.003,-0.057,-0.024,0.001,0.025,-0.008,-0.026,0.015,-0.067,-0.014
65,-0.072,-0.002,-0.028,0.017,-0.019,0.034,-0.017,-0.163,-0.056,0.03,-0.053,0.002,-0.057,0.129,-0.081,0.064,-0.017
66,0.01,0.042,-0.068,0.014,-0.035,0.002,0.04,-0.14,0.018,-0.073,-0.05,0.086,0.016,-0.018,-0.055,0.01,-0.013
67,0.027,-0.04,-0.133,0.011,-0.064,0.028,-0.097,-0.095,0.017,0.016,-0.107,-0.077,-0.034,0.051,-0.06,0.166,-0.024
68,-0.086,0.012,-0.021,-0.092,0.028,0.026,-0.029,-0.041,-0.064,-0.03,-0.097,-0.067,-0.039,0.112,0,-0.138,-0.033
69,-0.007,0.014,-0.112,-0.12,0.058,-0.025,-0.11,-0.022,-0.043,0.079,-0.111,-0.115,-0.067,-0.042,-0.037,0.019,-0.04
70,-0.054,-0.052,-0.019,0.091,-0.01,0.005,0.063,0.103,0,-0.06,0.033,-0.071,0.011,-0.008,-0.073,-0.053,-0.006
71,0.001,-0.042,-0.074,-0.024,-0.072,-0.018,-0.061,-0.072,-0.038,-0.016,-0.101,-0.026,-0.01,0.03,-0.055,-0.066,-0.04
72,0.007,0.061,-0.081,-0.026,0.056,-0.019,-0.02,-0.047,-0.02,0.009,-0.067,0.023,-0.054,-0.026,-0.078,0.005,-0.017
73,-0.008,0.007,-0.03,-0.093,-0.074,0.018,-0.005,0.021,-0.02,0.023,-0.172,0.059,0.037,0.012,0.028,-0.07,-0.017
74,-0.133,0.092,-0.029,-0.038,0.028,-0.029,0.045,0.043,0.02,0.006,0.024,0.044,-0.047,0.035,-0.081,0.096,0.005
75,0.005,0.083,-0.068,0.051,-0.012,0.002,0.018,0.109,-0.051,-0.062,-0.006,-0.047,-0.1,-0.004,-0.03,0.02,-0.006
76,-0.064,-0.026,0.033,0.144,-0.025,0.031,-0.048,0.044,-0.035,-0.002,-0.048,-0.113,-0.081,-0.012,0.04,-0.07,-0.015
77,-0.007,0.063,-0.048,-0.02,-0.085,-0.04,-0.042,0.027,-0.002,0.071,-0.128,0.029,-0.049,0.031,-0.147,-0.09,-0.027
78,-0.027,0.072,-0.06,-0.101,-0.069,0.097,-0.099,-0.06,-0.019,0.103,-0.126,-0.029,0.015,0.169,-0.061,-0.053,-0.016
79,-0.098,-0.036,-0.049,-0.046,-0.014,-0.053,-0.16,-0.043,-0.042,-0.032,-0.063,-0.176,0.032,0.017,-0.063,-0.123,-0.059
80,-0.013,0.086,-0.169,-0.002,-0.081,0.059,-0.099,-0.05,-0.055,-0.057,-0.014,-0.106,-0.001,0.094,0.048,-0.146,-0.032
81,-0.068,-0.013,-0.025,0.16,-0.078,0.022,-0.059,0.073,-0.071,0.026,-0.049,-0.048,-0.026,0.126,0.02,0.058,0.003
82,-0.026,-0.043,-0.051,-0.032,-0.107,0.047,0.081,-0.014,0.046,0.044,-0.066,0.061,-0.003,0.022,0.022,-0.012,-0.002
83,-0.053,0.021,-0.095,0.002,-0.048,0.095,-0.083,0.079,-0.044,0.034,-0.101,-0.137,-0.059,0.014,-0.106,-0.075,-0.035
84,0.018,-0.094,-0.071,-0.015,-0.069,0.022,0.016,0.101,-0.031,0.019,-0.035,0.025,0.03,-0.013,-0.095,0.001,-0.012
85,-0.026,-0.026,-0.082,-0.012,-0.049,0.052,-0.125,-0.084,-0.03,-0.031,-0.062,-0.075,0.018,0.173,0.035,0.189,-0.009
86,0.05,0.048,-0.157,0.023,-0.042,0.061,-0.002,0.002,-0.005,-0.04,-0.075,0.003,-0.005,-0.072,-0.111,-0.154,-0.03
87,-0.007,0.061,-0.063,-0.064,-0.052,-0.05,-0.128,0.034,0.048,0.107,0.039,-0.023,-0.086,-0.012,0.047,0.07,-0.005
88,-0.047,-0.01,-0.063,0.073,-0.041,0.076,-0.104,-0.183,-0.029,0.042,-0.012,-0.086,-0.033,0.046,0.13,-0.039,-0.018
89,0.011,0.146,-0.068,-0.09,-0.08,0.142,-0.066,0.054,-0.016,0.043,-0.055,0.023,0.097,0.104,-0.134,0.085,0.012
90,-0.005,0.005,-0.108,-0.083,-0.034,-0.032,-0.048,0.001,0.011,0.083,-0.06,-0.058,0.038,0.062,-0.037,0.114,-0.009
91,-0.011,-0.002,-0.066,-0.05,-0.068,0.002,-0.042,-0.225,-0.01,-0.007,-0.007,-0.035,-0.069,0.025,0.02,-0.037,-0.036
92,-0.054,0.067,-0.037,-0.102,0.035,0.02,-0.188,0.009,-0.001,0.047,-0.054,-0.065,-0.021,0.044,-0.017,-0.025,-0.021
93,-0.083,0.048,-0.137,-0.129,0.007,0.001,-0.036,-0.154,0.072,0.07,-0.051,0.02,-0.047,0.064,-0.084,-0.101,-0.034
94,-0.017,0.012,-0.124,-0.059,0.025,0.08,-0.096,-0.065,-0.012,-0.001,-0.023,-0.165,-0.031,0.057,0.003,-0.038,-0.028
95,0.032,0.017,-0.104,0.094,0.033,0.059,-0.06,-0.11,-0.063,-0.054,-0.051,-0.068,-0.001,0.033,-0.029,-0.089,-0.023
96,0.009,-0.028,-0.052,-0.029,-0.012,0.211,-0.024,0.024,-0.086,-0.017,-0.157,-0.042,0.059,0.027,-0.051,-0.157,-0.02
97,-0.011,-0.08,-0.066,-0.027,-0.028,0.013,-0.047,0.02,-0.055,0.094,-0.027,0.031,-0.05,0.155,-0.078,0.047,-0.007
98,-0.019,0.013,-0.056,-0.041,0.05,0.146,-0.021,0.105,-0.028,0.055,-0.014,-0.212,-0.053,0.121,-0.07,-0.091,-0.007
99,0.015,-0.008,-0.079,-0.033,-0.009,-0.108,-0.072,0.072,-0.021,-0.036,-0.1,-0.163,-0.007,0.025,-0.071,-0.118,-0.045
100,-0.053,-0.023,-0.051,-0.119,-0.068,0.053,0.032,0.038,-0.092,0.081,-0.119,-0.018,-0.075,-0.056,-0.127,0.021,-0.036
101,-0.024,0.038,-0.058,-0.08,-0.049,-0.026,-0.08,-0.11,-0.065,-0.03,-0.004,-0.016,-0.092,0.013,-0.015,0.026,-0.036
102,-0.091,0.067,-0.082,-0.121,-0.028,0.042,0.009,0.012,0.003,-0.066,-0.126,-0.067,-0.087,-0.011,0.013,-0.047,-0.036
103,0.04,-0.139,-0.058,-0.15,-0.053,0.025,0.012,-0.051,-0.07,0.019,-0.079,-0.082,-0.039,0.025,-0.1,-0.214,-0.057
104,-0.085,0.021,-0.076,-0.165,-0.1,-0.076,0.055,-0.04,-0.076,0.054,-0.004,-0.066,-0.006,0.007,-0.086,-0.015,-0.041
105,0.003,-0.126,-0.04,-0.126,-0.024,-0.018,-0.055,0.098,-0.035,-0.11,-0.049,-0.079,-0.094,0.115,0.021,0.063,-0.029
106,-0.052,-0.013,-0.1,0.029,-0.019,0.04,-0.073,-0.001,-0.048,0.015,0.005,-0.18,-0.089,0.016,-0.054,0.1,-0.027
107,-0.029,-0.002,-0.083,-0.107,-0.068,-0.004,-0.105,-0.246,0.002,0.048,0.009,0.008,0.021,0.035,-0.061,0.043,-0.034
108,-0.02,-0.027,-0.068,0.027,-0.056,0.032,-0.153,-0.098,-0.063,0.074,-0.161,0.017,0.01,0.052,-0.078,0.068,-0.028
109,-0.081,-0.032,0.016,-0.002,-0.104,-0.07,-0.016,-0.123,-0.014,0.011,0.022,-0.026,0.037,-0.062,-0.094,-0.14,-0.042
110,-0.034,0.086,0.024,0.038,-0.049,0.035,-0.07,-0.101,-0.035,-0.014,-0.157,-0.168,-0.099,0.085,-0.073,-0.185,-0.045
111,-0.018,-0.027,-0.067,0.039,0.066,0.01,-0.044,-0.026,-0.035,0.044,-0.041,0.035,0.005,0.161,-0.067,-0.198,-0.01
112,-0.05,0.024,-0.013,0.052,0.019,0.074,0.105,-0.093,-0.043,-0.114,-0.11,-0.125,-0.155,-0.059,-0.106,-0.075,-0.042
113,-0.071,0.027,-0.123,0.01,-0.059,0.165,-0.05,0.081,-0.128,0.016,-0.166,0.04,0.027,0.164,-0.129,-0.093,-0.018
114,-0.048,-0.093,-0.048,-0.207,0.017,0.182,-0.194,0.044,-0.078,0.015,-0.116,-0.172,-0.077,-0.122,-0.106,0.106,-0.056
115,-0.021,0.084,0.017,-0.014,-0.045,0.04,-0.056,-0.058,-0.007,-0.015,-0.135,-0.096,0.033,0.013,-0.021,-0.121,-0.025
116,-0.054,-0.021,-0.075,0.046,-0.092,-0.048,-0.005,-0.223,-0.006,-0.112,-0.095,0.097,-0.033,-0.009,-0.025,0.041,-0.038
117,-0.029,0.024,0.015,-0.107,-0.087,0.023,-0.002,-0.088,-0.063,-0.046,-0.043,-0.022,-0.042,-0.047,-0.109,-0.033,-0.041
118,-0.078,-0.051,-0.068,-0.032,0.033,0.018,-0.09,0.059,-0.012,0.018,-0.032,-0.18,-0.029,-0.027,-0.068,-0.111,-0.041
119,-0.033,0.05,-0.058,0.15,-0.045,-0.042,-0.082,0.055,-0.108,-0.097,-0.134,-0.117,-0.029,-0.011,-0.065,-0.115,-0.043
120,-0.067,-0.019,-0.115,-0.049,-0.102,0.017,-0.137,0.021,-0.097,-0.024,-0.01,-0.17,-0.061,0.111,-0.161,-0.015,-0.055
121,-0.031,-0.044,-0.063,-0.005,-0.031,0.136,-0.061,0.054,-0.083,0.039,-0.007,-0.111,-0.11,-0.086,-0.101,-0.161,-0.042
122,-0.066,-0.15,-0.119,-0.002,-0.025,0.024,0.026,-0.03,-0.088,0.028,0.007,-0.082,-0.06,0.119,0.015,0.068,-0.021
123,-0.049,-0.051,-0.104,0.031,0.109,0.174,-0.108,0.019,-0.078,-0.02,-0.075,0.083,0.035,-0.037,-0.045,-0.06,-0.011
124,-0.079,-0.198,-0.141,-0.1,-0.139,0.024,-0.06,0.047,-0.057,0.024,-0.09,-0.039,-0.075,0.075,-0.101,-0.006,-0.057
125,0.05,0.038,-0.124,-0.031,-0.109,-0.07,-0.112,-0.069,-0.006,0.021,-0.057,-0.211,0.029,0.079,-0.174,-0.13,-0.055
126,-0.05,0.079,-0.156,0.004,0,-0.085,-0.139,0.06,-0.065,-0.029,-0.106,-0.109,0.01,-0.043,-0.079,-0.04,-0.047
127,0.04,0.021,-0.064,-0.158,-0.17,-0.053,-0.058,-0.162,-0.084,-0.048,-0.125,0.092,-0.017,-0.07,-0.134,-0.14,-0.071
128,-0.115,-0.09,-0.102,-0.122,-0.034,-0.017,0.047,-0.115,-0.062,-0.07,-0.031,-0.052,-0.099,-0.102,-0.089,-0.285,-0.084
129,-0.012,0.079,-0.16,-0.067,-0.015,0.001,-0.02,-0.037,-0.092,-0.063,-0.121,-0.146,-0.072,-0.056,-0.15,-0.002,-0.058
130,-0.023,-0.031,-0.034,-0.019,-0.002,0.145,-0.069,-0.088,-0.129,0.002,-0.05,-0.134,-0.032,0.105,-0.137,-0.089,-0.037
131,-0.026,-0.1,-0.114,-0.121,-0.028,0.036,0.035,-0.034,0.036,-0.039,-0.074,-0.116,-0.033,-0.12,-0.111,-0.064,-0.055
132,-0.084,-0.051,-0.13,0.004,-0.084,0.074,-0.11,-0.009,-0.011,-0.005,-0.126,-0.075,-0.055,0.124,-0.042,0.004,-0.036
133,-0.07,0.19,-0.114,-0.049,-0.164,0.095,0.175,-0.213,0.074,-0.124,-0.155,0.037,-0.06,-0.055,-0.135,-0.093,-0.041
134,-0.073,0.082,-0.184,-0.155,-0.052,-0.088,-0.11,-0.009,-0.03,-0.021,-0.007,-0.071,0.065,-0.036,-0.043,-0.102,-0.052
135,-0.045,-0.165,-0.08,-0.086,-0.003,0.093,-0.158,0.216,0.015,0.037,-0.156,-0.054,-0.081,0.051,-0.147,0.095,-0.029
136,-0.027,-0.073,-0.066,0.044,0.008,-0.068,-0.066,-0.211,-0.062,-0.134,-0.061,-0.009,-0.212,0.104,0.069,-0.087,-0.053
137,-0.044,-0.003,-0.042,0.018,-0.09,0.142,-0.187,-0.004,-0.086,-0.042,-0.113,-0.111,-0.058,0.028,-0.245,0.029,-0.05
138,-0.036,-0.083,-0.056,-0.336,-0.02,-0.038,-0.108,-0.133,-0.047,-0.004,-0.073,0.04,-0.096,-0.165,-0.079,-0.287,-0.095
139,-0.097,-0.002,-0.136,-0.073,-0.054,0.068,-0.05,-0.012,-0.06,-0.035,-0.14,-0.143,-0.004,0.072,-0.151,0.011,-0.05
140,-0.133,-0.015,-0.164,-0.142,-0.02,-0.068,-0.167,-0.019,-0.081,0.052,-0.07,-0.229,-0.016,0.002,-0.122,0.036,-0.072
141,-0.154,-0.029,-0.081,-0.126,-0.154,0.033,-0.016,-0.16,-0.071,0.046,-0.19,-0.086,-0.035,0.026,-0.167,-0.245,-0.088
142,-0.049,-0.078,-0.231,-0.085,-0.073,0.115,-0.065,0.146,-0.039,0.01,-0.037,-0.14,-0.065,-0.063,-0.15,-0.149,-0.06
143,-0.032,0.07,-0.136,0.064,-0.002,-0.004,-0.063,-0.108,-0.034,0.035,-0.083,-0.058,-0.134,0.11,-0.092,-0.089,-0.035
144,-0.179,-0.086,-0.065,-0.12,-0.007,0.132,0.032,-0.002,-0.159,0.017,-0.126,-0.085,-0.045,0.017,-0.063,-0.039,-0.049
145,-0.076,-0.023,-0.129,-0.15,0.027,0.04,-0.017,-0.134,-0.085,-0.026,-0.075,-0.153,-0.081,-0.09,0.043,0.07,-0.054
146,0.006,-0.034,-0.041,-0.008,-0.019,0.07,-0.11,-0.083,-0.12,0.024,-0.118,-0.062,-0.079,-0.017,-0.095,0.046,-0.04
147,-0.069,-0.023,-0.152,-0.078,-0.086,0,-0.118,0.095,-0.087,0.021,-0.107,-0.054,-0.12,0.062,-0.151,0.026,-0.053
148,-0.077,-0.074,-0.107,-0.135,-0.086,-0.073,-0.076,-0.023,-0.086,-0.025,-0.173,0.043,-0.002,0.053,-0.138,0.097,-0.055
149,-0.04,0.021,-0.043,-0.115,-0.101,0.01,-0.169,-0.111,-0.076,0.076,-0.103,-0.125,0.025,-0.053,-0.166,-0.161,-0.071
150,-0.04,0.004,0.014,-0.328,-0.034,0.041,-0.056,-0.147,-0.054,-0.149,-0.107,-0.069,-0.019,-0.038,-0.113,0.016,-0.067
151,-0.167,0.065,-0.071,-0.195,0.017,-0.125,-0.133,-0.069,-0.059,-0.11,-0.093,-0.134,-0.074,0.219,0.031,-0.094,-0.062
152,0.029,0.018,-0.026,-0.039,-0.037,-0.08,-0.166,-0.078,-0.023,-0.062,-0.048,0.147,-0.031,0.259,-0.043,-0.198,-0.024
153,-0.025,-0.084,-0.095,-0.003,-0.078,-0.065,0.054,-0.007,-0.119,-0.144,-0.175,-0.041,-0.183,-0.058,-0.093,-0.103,-0.076
154,-0.135,0.029,-0.229,-0.097,0.034,-0.012,0.051,-0.056,-0.006,-0.03,-0.05,-0.043,0.005,-0.084,-0.126,-0.23,-0.061
155,-0.115,0.015,-0.026,-0.222,-0.127,0.012,0.071,-0.157,-0.077,-0.059,-0.062,-0.217,0.042,0.046,-0.208,0.055,-0.064
156,-0.122,0.054,-0.215,-0.06,-0.071,-0.012,-0.115,-0.159,-0.087,-0.057,-0.005,0.037,-0.031,-0.092,-0.075,-0.093,-0.069
157,-0.174,-0.044,-0.074,-0.153,-0.125,0.166,-0.151,0.126,-0.017,0.112,-0.214,-0.083,0.056,0.196,-0.061,-0.111,-0.034
158,-0.146,-0.152,0.051,-0.06,0.044,0.036,-0.116,-0.126,-0.202,-0.024,-0.068,-0.08,-0.139,-0.098,-0.113,0.136,-0.066
159,0.07,0.002,-0.047,-0.015,-0.09,-0.025,-0.074,-0.431,-0.088,-0.026,-0.071,0.035,-0.046,0.132,-0.109,0.064,-0.045
160,-0.021,0.098,0.093,-0.048,-0.017,0,-0.221,0.019,-0.073,-0.043,-0.011,-0.06,-0.021,0.145,-0.084,-0.086,-0.021
161,0.049,0.116,-0.137,-0.183,-0.003,-0.044,-0.088,-0.133,0.159,-0.001,-0.282,-0.108,-0.078,0.152,-0.156,0.003,-0.046
162,-0.053,-0.04,-0.118,-0.234,0.112,0.086,-0.148,-0.09,-0.081,0.071,-0.072,-0.08,-0.077,0.087,-0.031,-0.116,-0.049
163,-0.079,-0.052,-0.035,0.04,-0.144,-0.066,-0.036,-0.111,0.002,-0.173,-0.054,-0.061,-0.017,0.2,-0.2,-0.022,-0.051
164,-0.128,-0.016,-0.194,-0.022,-0.13,-0.02,0.039,0.219,-0.035,0.123,-0.135,-0.14,-0.079,0.09,-0.119,-0.125,-0.042
165,-0.047,0.138,-0.102,0.049,-0.024,-0.027,-0.13,0.104,-0.101,0.127,-0.082,0.017,-0.069,0.053,-0.066,-0.118,-0.017
166,-0.028,0.014,-0.15,-0.018,-0.083,-0.166,-0.118,-0.129,0.01,-0.056,-0.101,-0.175,-0.056,0.012,0.046,-0.105,-0.069
167,-0.006,0.028,-0.092,-0.045,-0.051,-0.013,-0.137,-0.143,-0.003,-0.049,-0.134,-0.02,-0.003,-0.088,0.067,-0.167,-0.054
168,-0.105,0.03,-0.109,-0.085,-0.099,0.096,-0.053,-0.174,-0.029,-0.049,0.13,-0.064,-0.049,0.199,-0.068,-0.106,-0.033
169,-0.075,-0.135,-0.046,-0.094,-0.076,-0.116,-0.055,-0.18,-0.068,0.055,-0.16,-0.038,-0.114,0.031,-0.122,0.052,-0.071
