Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
177,0.024,0.162,0.012,0.002,0.105,0.027,0.065,0.062,0.114,0.14,0.041,0.188,0.134,0.103,0.056,-0.129,0.069
178,-0.064,-0.114,0.053,-0.026,0.139,0.011,0.124,0.028,0.031,0.004,0.181,0.031,-0.034,-0.021,-0.011,0.17,0.031
179,0.033,-0.068,-0.034,-0.085,0.143,0.006,0.161,0.112,-0.103,-0.13,-0.003,0.06,-0.088,0.112,0.125,0.012,0.016
180,-0.022,-0.011,-0.125,-0.048,0.177,0.084,-0.056,0.151,0,0.071,0.182,-0.137,-0.147,-0.041,0.058,-0.086,0.003
181,0.121,0.031,0.079,0.165,-0.007,0.05,0.037,0.142,0.028,0.005,0.135,0.002,-0.099,-0.115,0.048,-0.004,0.039
182,0.127,0.026,0.008,-0.026,0.068,0.065,-0.119,0.157,0.183,0,0.004,-0.049,0.011,0.137,-0.117,-0.078,0.025
183,0.066,0.055,0.169,0.128,0.035,0,0.099,-0.127,0.094,0.042,-0.069,0.178,-0.096,-0.146,0.067,-0.007,0.031
184,-0.103,0.143,0.114,-0.03,-0.027,0.023,0.077,-0.066,0.074,0.053,-0.145,-0.093,-0.053,-0.078,-0.139,0.065,-0.012
185,-0.112,-0.01,0.001,-0.041,0.002,-0.108,-0.069,0.006,-0.101,0.124,-0.047,-0.011,-0.092,-0.121,-0.086,-0.118,-0.049
186,0.183,-0.073,0.148,0.161,-0.117,0.024,0.019,0.183,0.165,0.029,0.038,-0.136,-0.036,-0.003,-0.118,0.143,0.038
187,-0.013,0.001,0.094,-0.09,-0.135,0.048,-0.002,0.011,-0.065,0.124,0.088,-0.043,0.03,0.1,0.003,-0.125,0.002
188,0.062,-0.003,-0.086,0.025,-0.084,-0.117,0.155,-0.095,-0.068,-0.089,0.179,-0.107,-0.013,0.015,0.037,-0.036,-0.014
189,0.051,-0.04,0.016,-0.012,-0.018,0.118,-0.149,0.063,0.036,0.021,0.142,-0.107,-0.015,0.137,-0.094,0.132,0.018
190,0.153,-0.042,0.076,-0.082,-0.027,-0.039,-0.061,-0.056,0.131,0.155,-0.003,-0.047,0.127,-0.062,-0.113,0.028,0.009
191,-0.028,0.032,-0.109,-0.015,-0.108,0.099,0.183,-0.116,0.13,-0.117,-0.02,0.129,0.036,0.126,-0.139,0.124,0.013
192,-0.042,-0.034,0.116,0.118,0.185,0.05,-0.056,-0.078,0.17,-0.121,-0.146,-0.047,0.02,0.055,-0.04,0.129,0.017
193,-0.007,0.112,0.027,0.047,0.107,0.128,0.188,-0.014,0.167,0.086,-0.046,-0.11,0.003,-0.093,0.008,-0.095,0.032
194,0,-0.092,0.054,0.011,0.009,-0.116,-0.044,-0.101,0.109,0.064,0.158,-0.015,0.023,0.129,0.076,0.047,0.02
195,0.057,0.15,-0.072,-0.075,-0.036,0.012,-0.014,0.121,-0.126,0.065,-0.111,-0.016,0.136,0.189,0.042,0.005,0.02
196,0.098,0.157,0.128,0.088,-0.059,0.035,0.137,0.185,-0.1,0.025,-0.094,-0.014,-0.007,-0.128,0.086,0.029,0.035
197,-0.127,-0.038,0.077,-0.077,-0.079,0.139,-0.032,-0.107,0.181,-0.115,-0.052,0.18,-0.005,-0.048,0.17,0.012,0.005
198,0.01,0.074,-0.12,0.092,0.072,-0.029,0.134,0.149,-0.092,0.134,-0.121,-0.077,0.185,-0.09,-0.079,0.116,0.022
199,0.158,-0.1,0.056,0.184,-0.006,0.09,-0.104,0.056,-0.003,-0.038,0.177,0.002,-0.143,0.136,0.054,0.051,0.036
200,-0.073,0.024,0.168,0.131,0.085,0.036,0.153,-0.046,0.129,-0.037,0.162,0.156,-0.075,0.123,0.15,0.01,0.068
201,-0.096,-0.122,-0.066,-0.047,0.057,0.172,-0.147,-0.133,0.081,0.052,-0.076,0.043,0.177,0.123,-0.102,0.021,-0.004
202,0.126,0.068,0.172,0.046,0.132,0.156,0.063,0.034,0.177,-0.13,0.003,-0.096,0.092,0.09,-0.114,-0.09,0.046
203,0.055,-0.114,-0.081,0.051,0.141,0.041,-0.037,0.046,0.027,0.147,-0.041,-0.141,0.078,-0.129,0.049,0.08,0.011
204,-0.005,-0.141,-0.148,0.177,-0.066,-0.117,0.009,-0.088,0.082,-0.017,-0.031,-0.128,0.119,0.061,0.122,0.12,-0.003
205,-0.099,0.071,-0.006,0.098,-0.129,-0.044,-0.04,-0.023,0.113,-0.041,0.169,0.02,0.036,0.062,-0.107,-0.033,0.003
206,0.069,-0.078,0.044,-0.092,0.008,0.046,-0.119,-0.005,0.029,0.17,0.166,-0.033,-0.045,0.157,0.131,0.106,0.035
207,0.037,0.119,-0.024,0.057,-0.077,0.008,0.145,-0.15,-0.011,-0.05,-0.002,0.104,-0.096,0.058,-0.13,-0.095,-0.007
208,0.087,-0.075,0.065,0.18,0.141,-0.049,0.17,0.125,0.165,-0.001,-0.127,0.026,-0.064,0.078,0.07,0.168,0.06
209,-0.06,-0.024,-0.064,-0.124,-0.1,0.035,-0.06,0.177,0.122,-0.035,-0.029,0.017,-0.039,-0.132,-0.129,-0.015,-0.029
210,-0.107,0.151,-0.097,0.016,-0.118,-0.014,-0.075,0.179,-0.118,-0.062,0.139,-0.063,-0.051,-0.137,0.125,-0.026,-0.016
211,0.074,-0.031,-0.086,0.069,0.074,0.092,0.08,0.127,0.008,0.147,-0.013,0.119,0.118,-0.036,0.012,0.025,0.049
212,-0.133,0.054,0.168,-0.032,0.123,-0.032,0.001,0.12,0.044,-0.026,0.138,-0.032,-0.089,-0.148,0.143,0.134,0.027
213,0.174,0.175,0.141,0.136,0.114,0.015,-0.003,-0.05,0.115,0.121,-0.016,-0.004,0.125,0.157,0.068,0.095,0.085
214,-0.034,0.064,-0.113,-0.099,0.097,-0.043,0.171,0.01,-0.051,0.037,0.063,0.08,-0.031,-0.067,-0.009,0.146,0.014
215,0.125,0.087,-0.127,0.071,-0.043,0.157,0.164,0.155,0.01,-0.102,0.043,-0.041,-0.04,-0.025,-0.141,-0.094,0.012
216,0.095,-0.127,0.042,0.014,0.067,0.157,-0.128,-0.099,-0.099,0.059,0.083,0.001,-0.139,0.096,-0.079,0.133,0.005
217,-0.124,-0.091,-0.105,-0.005,0.038,0.074,0.147,0.07,0.082,0.125,0.175,0.093,0.007,0.149,-0.135,-0.078,0.026
218,-0.075,-0.144,-0.019,-0.062,0.068,0.013,-0.117,-0.033,-0.108,0.144,-0.028,0.137,-0.101,0.143,-0.045,0.106,-0.008
219,0.138,-0.103,-0.086,-0.096,-0.077,-0.055,0.09,0.027,0.095,0.081,0.11,-0.068,-0.139,-0.138,0.095,0.081,-0.003
220,0.087,0.096,0.112,0.006,-0.028,-0.034,0.064,0.168,0.095,0.129,-0.056,-0.108,-0.11,0.116,-0.139,0.135,0.033
221,0.147,-0.121,0.007,0.012,-0.112,-0.084,-0.111,0.157,-0.056,0.162,0.106,0.172,-0.125,0.073,0.005,-0.095,0.009
222,-0.117,0.021,0.157,-0.141,-0.12,-0.149,-0.028,0.01,0.118,0.079,-0.13,0.022,0.124,-0.021,-0.143,0.066,-0.016
223,0.046,0.107,-0.042,0.012,-0.119,-0.146,0.099,-0.088,-0.029,-0.099,-0.009,-0.1,0.043,0.144,0.022,-0.098,-0.016
224,-0.111,0.049,-0.122,-0.116,0.078,0.016,-0.093,0.092,0.116,-0.134,-0.133,0.063,-0.056,0.018,-0.015,0.155,-0.012
225,-0.113,-0.126,0.076,0.178,0.012,-0.102,-0.071,-0.108,0.065,0.067,0.1,-0.046,-0.011,-0.144,-0.039,0.074,-0.012
226,-0.113,-0.103,-0.066,0.085,0.035,0.145,-0.047,-0.033,0.102,0.099,0.107,0.168,0.082,0.119,0.125,-0.072,0.04
227,-0.018,-0.069,-0.136,0.174,-0.137,-0.074,0.172,0.124,-0.105,0.086,0.168,0.072,0.124,0.021,0.159,-0.056,0.032
228,0.061,-0.135,0.032,0.069,-0.082,-0.022,0.111,-0.083,-0.02,-0.099,0.099,0.053,-0.109,0.019,-0.089,0.137,-0.004
229,0.011,-0.032,-0.146,0.108,0.127,-0.012,0.146,0.146,-0.091,0.155,0.014,0.005,0.04,0.07,0.123,-0.032,0.04
230,0.005,-0.077,-0.129,0.038,0.111,0.079,0.077,-0.066,0.063,-0.051,0.146,-0.132,-0.094,-0.1,0.116,-0.077,-0.006
231,-0.136,-0.058,-0.034,0.075,-0.115,0.078,0.029,0.064,-0.104,0.096,0.077,0.053,-0.099,-0.059,0.115,-0.088,-0.007
232,-0.137,0.088,0.029,-0.076,-0.128,-0.005,-0.02,-0.057,0.084,0.065,-0.048,-0.066,0.082,-0.134,0.049,0.12,-0.01
233,0.021,0.017,-0.078,0.073,0.155,0.022,0.101,-0.127,-0.099,0.135,-0.096,0.157,-0.146,0.046,-0.032,-0.077,0.005
234,-0.082,0.048,0.14,-0.121,-0.093,0.093,-0.048,0.12,0.062,-0.136,0.004,0.022,0.134,-0.05,0.113,-0.134,0.004
235,-0.077,-0.089,0.002,-0.06,0.001,0.142,-0.048,0.142,0.163,0.01,-0.09,0.121,-0.137,0.138,0.165,-0.1,0.018
236,-0.003,-0.093,-0.103,-0.125,-0.069,0.177,0.065,-0.085,-0.1,0.114,0.024,0.154,0.082,0.138,0.146,0.177,0.031
237,-0.112,0.093,-0.029,0.001,0.14,0.028,-0.013,0.106,0.155,-0.11,-0.031,0.033,0.044,-0.106,-0.124,0.163,0.015
238,-0.055,-0.071,0.084,-0.115,-0.096,-0.137,-0.062,-0.012,0.068,-0.004,-0.136,0,0.158,0.173,0.087,0.09,-0.002
239,0.027,-0.048,0.14,0.109,-0.04,-0.067,-0.069,0.096,0.156,0.138,0.098,0.014,-0.085,0.085,0.031,0.083,0.042
240,0.064,0.069,-0.043,0.059,0.007,0.001,-0.052,0.003,0.018,-0.037,-0.088,0.164,0.07,0.076,0.176,0.02,0.032
241,-0.068,0.084,0.049,0.004,-0.133,-0.13,-0.091,0.012,-0.102,-0.095,0.086,-0.02,-0.027,-0.13,-0.029,0.084,-0.032
242,-0.057,0.056,-0.124,-0.039,-0.015,-0.058,-0.119,-0.086,-0.069,0.108,-0.003,-0.075,0.031,0.066,0.04,0.103,-0.015
243,0.073,-0.029,-0.109,0.026,-0.031,0.014,-0.083,0.087,0.047,0.088,0.139,-0.098,-0.12,-0.077,-0.055,0.111,-0.001
244,-0.014,-0.076,-0.101,-0.137,0.085,-0.056,-0.04,0.063,-0.125,-0.015,-0.065,0.017,0.155,-0.086,-0.083,0.094,-0.024
245,0.015,0.024,0.142,0.07,0.075,-0.011,0.08,0.098,0.147,-0.068,0.049,0.032,-0.103,-0.045,0.035,0.073,0.038
246,0.011,0.077,0.143,0.119,0.03,0.049,0.078,0.025,0.039,0.044,0.099,-0.004,-0.001,0.084,0.071,-0.128,0.046
247,0.127,0.04,0.104,0.033,0.125,-0.098,0.111,0.089,0.044,-0.056,-0.067,-0.136,0.107,0.116,0.136,0.135,0.051
248,0.088,0.02,0.123,0.029,0.077,-0.129,-0.112,0.064,0.119,0.108,0.068,-0.024,-0.101,0.142,0.016,0.058,0.034
249,-0.05,0.067,-0.009,-0.033,0.115,-0.05,0.052,0.029,0.051,0.075,0.027,0.073,0.13,-0.123,0.132,-0.051,0.027
250,-0.098,0.126,0.014,0.074,0.111,0.117,0.124,-0.111,-0.111,0.101,-0.043,-0.139,-0.058,0.147,0.047,0.116,0.026
251,-0.041,0.134,0.03,-0.072,-0.128,0.003,-0.09,0.047,-0.009,0.125,0.004,-0.087,-0.014,0.106,0.007,0.04,0.003
252,0.148,0.128,-0.024,0.106,-0.08,-0.115,-0.008,-0.104,-0.078,0.065,-0.014,0.157,-0.111,0.074,0.08,0.084,0.019
253,0.103,-0.006,-0.073,0.036,0.021,-0.042,-0.083,0.026,-0.129,-0.066,-0.095,0.112,0.07,0.045,-0.028,-0.032,-0.009
254,0.025,0.014,-0.071,0.041,0.051,-0.033,0.097,0.111,0.134,-0.117,-0.127,-0.106,0.061,0.102,0.092,0.061,0.021
255,0.159,-0.071,-0.124,0.049,0.067,0.067,0.13,0.016,-0.048,-0.055,-0.037,0.048,0.153,-0.081,-0.006,0.054,0.02
256,0.098,-0.075,-0.14,0.156,0.137,0.036,-0.082,0.073,-0.039,0.004,-0.105,0.018,-0.078,0.036,-0.005,-0.092,-0.004
257,-0.097,0.141,0.082,-0.063,-0.128,0.102,0.015,0.059,-0.001,-0.069,0.153,-0.072,-0.062,0.017,-0.111,0.014,-0.001
258,0.088,-0.125,-0.11,0.123,-0.134,0.043,0.121,-0.044,0.018,0.058,-0.031,-0.028,-0.046,0.018,0.132,0.009,0.006
259,-0.136,-0.081,0.087,-0.123,-0.019,0.132,-0.059,-0.135,-0.108,0.118,0.112,0.107,-0.126,0.113,0.065,-0.042,-0.006
260,0.129,0.115,0.104,0.109,-0.072,-0.064,-0.066,-0.097,0.093,-0.043,0.055,0.115,0.073,-0.07,0.119,-0.063,0.027
261,0.044,-0.139,0.124,-0.033,0,0.039,-0.065,-0.123,-0.065,0.119,-0.042,0.103,-0.024,0.158,-0.08,-0.038,-0.001
262,0.123,0.039,-0.022,-0.096,-0.116,0.028,-0.042,-0.129,0.114,0.094,0.067,0.039,0.116,0.092,-0.069,-0.103,0.008
263,-0.002,0.119,-0.063,-0.056,0.123,0.012,0.146,-0.044,-0.045,0.055,-0.116,0.153,-0.066,0.044,-0.069,0.011,0.013
264,0.086,0.063,0.068,0.128,-0.125,0.129,0.074,0.063,0.132,0.004,0.114,0.003,-0.002,-0.034,0.121,-0.031,0.05
265,0.012,-0.111,0.039,-0.055,0.008,0.01,-0.061,-0.133,-0.088,-0.076,0.125,-0.026,0.075,0.14,-0.107,-0.008,-0.016
266,-0.118,0.139,-0.115,-0.135,0.075,-0.034,-0.021,0.116,0.04,0.008,0.08,0.151,-0.006,0.095,0.15,0.018,0.028
267,0.056,0.126,0.084,0.137,-0.077,0.155,-0.139,-0.036,-0.07,0.155,0.123,-0.022,0.049,-0.039,0.091,0.03,0.039
268,0.149,0.067,-0.105,0.085,0.012,0.139,0.023,-0.034,-0.116,-0.08,-0.042,-0.088,0.156,0.039,0.036,-0.121,0.008
269,-0.056,0.088,0.15,0.119,0.124,0.12,0.022,-0.002,-0.033,0.123,-0.136,-0.092,-0.072,0.05,-0.138,-0.084,0.011
270,-0.05,0.149,-0.083,-0.129,0.054,-0.003,0.01,-0.022,-0.028,0.099,-0.005,-0.068,0.121,0.035,-0.045,0.076,0.007
271,0.017,-0.037,0.159,0.076,-0.032,-0.042,0.075,0.032,0.086,0.103,0.026,0.124,-0.105,-0.046,-0.025,0.087,0.031
272,0.047,-0.112,-0.11,0.062,0.111,0,0.077,-0.014,0.075,-0.013,-0.025,-0.077,0.114,0.091,0.065,-0.043,0.016
273,0.091,-0.11,-0.001,0.085,-0.035,-0.1,0.011,0.14,0.027,-0.054,-0.121,-0.139,-0.031,0.137,-0.007,0.07,-0.002
274,-0.08,-0.114,-0.08,0.118,-0.019,-0.018,-0.108,-0.051,0.06,0.116,0.08,0.156,0.141,-0.017,-0.103,-0.067,0.001
275,-0.067,-0.042,-0.01,-0.128,-0.077,0.067,-0.058,0.067,-0.035,0.105,-0.036,0.034,0.01,-0.014,-0.085,-0.051,-0.02
276,0.134,-0.032,0.078,0.123,-0.063,-0.065,0.069,-0.119,0.118,0.136,-0.112,-0.047,0.055,0.098,0.152,0.057,0.036
277,0.028,-0.102,0.056,0.159,-0.029,0.111,0.006,0.022,-0.072,-0.011,-0.114,-0.065,-0.087,0.08,-0.053,0.05,-0.001
278,0.084,0.154,0.091,0.094,0.155,-0.075,0.065,0.061,0.021,-0.069,0.013,0.082,-0.107,0.052,0.156,0.055,0.052
279,-0.117,-0.099,0.132,0.045,0.096,-0.133,-0.128,0.142,0.114,0.036,0.116,-0.099,0.096,0.037,0.076,0.129,0.028
280,-0.077,-0.126,0.027,-0.119,-0.018,0.065,-0.031,-0.075,-0.015,0.029,0.076,-0.073,0.143,-0.094,-0.091,0.031,-0.022
281,-0.019,-0.084,-0.071,0.056,-0.14,0.059,0.109,0.068,-0.028,-0.039,-0.01,0.021,0.081,0.117,-0.047,-0.075,0
282,0.138,-0.086,0.02,-0.009,-0.026,-0.005,-0.066,0.057,-0.019,-0.068,0.071,-0.135,-0.116,0.062,0.031,-0.003,-0.01
283,-0.061,0.088,-0.065,-0.048,0.052,-0.111,0.026,0.038,0.146,-0.068,0.02,-0.006,-0.027,-0.119,0.132,-0.007,-0.001
284,-0.078,-0.111,-0.06,0.065,-0.1,0.05,0,-0.138,0.077,-0.07,-0.006,-0.02,-0.015,-0.03,0.087,-0.139,-0.031
285,0.021,-0.056,-0.033,0.108,0.092,-0.118,-0.107,0.103,0.017,0.09,-0.075,-0.083,-0.059,0.043,0.067,-0.123,-0.007
286,0.002,-0.077,-0.135,-0.015,-0.104,-0.127,-0.052,0.112,-0.086,0.099,-0.106,0.128,-0.039,0.141,-0.036,-0.078,-0.023
287,-0.095,0.033,-0.065,-0.014,0.14,-0.045,-0.018,0.068,-0.104,0.033,0.079,-0.12,0.001,-0.066,-0.02,-0.072,-0.017
288,0.054,0.036,-0.125,-0.061,0.067,-0.041,-0.136,-0.081,0.096,-0.085,0.139,0.093,-0.087,-0.091,0.103,0.116,0
289,0.09,0.049,0.126,0.005,0.084,0.108,-0.097,0.034,-0.005,-0.131,-0.072,-0.032,-0.023,-0.099,0.095,-0.057,0.005
290,-0.121,-0.089,0.023,-0.111,0.015,0.046,-0.028,0.001,0.049,0.094,0.147,-0.014,0.115,-0.074,0.013,-0.022,0.003
291,-0.092,0.068,0.122,0.075,0.014,-0.003,-0.053,0.035,0.004,0.016,0.143,0.072,0.054,-0.027,0.147,0.092,0.042
292,0.142,0.147,-0.024,0.057,-0.014,-0.048,0.063,0.115,-0.102,0.099,-0.112,-0.003,-0.084,-0.089,-0.025,0.134,0.016
293,0.064,-0.043,0.135,0.046,-0.134,0.054,0.098,-0.013,0.067,-0.049,0.099,0.097,0.143,0.107,-0.07,-0.034,0.035
294,0.105,0.055,0.095,0.073,0.023,-0.019,0.149,0.082,0.131,0.03,-0.094,0.071,0.051,-0.114,-0.042,-0.075,0.033
295,-0.014,-0.101,0.138,0.135,0.028,-0.11,0.017,0.127,0.056,-0.058,-0.053,0.014,-0.004,-0.123,0.034,0.077,0.01
296,0.143,0.13,-0.136,0.036,-0.022,0.119,0.03,-0.076,0.042,0.15,0.089,0.088,-0.096,0.05,-0.091,0.012,0.029
297,0.117,0.134,0.042,-0.078,0.046,0.084,0.097,0.049,-0.122,-0.004,0.044,-0.036,0.108,-0.101,0.104,-0.078,0.025
298,0.028,-0.059,0.121,-0.024,-0.03,-0.078,-0.111,-0.015,0.054,0.039,0.027,0.137,-0.06,-0.081,-0.05,0.129,0.002
299,0.115,0.015,0.093,0.04,0.063,0.087,-0.089,0.093,-0.139,-0.054,-0.05,-0.063,-0.049,-0.013,-0.096,0.032,-0.001
300,-0.109,0.024,-0.138,0.055,0.003,-0.004,0.059,0.117,-0.098,0.11,-0.098,-0.042,0.113,-0.108,0.056,-0.058,-0.007
301,-0.053,-0.051,0.141,0.071,-0.024,0.046,0.117,0.134,0.058,-0.134,-0.122,-0.045,0.003,0.144,0.002,0.12,0.025
302,0.078,0.11,0.01,0.052,0.143,0.134,-0.139,-0.012,0.003,-0.091,-0.049,0.055,0.113,-0.129,-0.09,-0.137,0.003
303,-0.02,0.043,0.108,0.015,-0.085,0.123,0.069,0.108,0.018,0.15,-0.031,-0.019,0.038,-0.116,0.085,-0.001,0.03
304,-0.016,0.121,-0.04,0.109,0.078,0.103,-0.034,0.085,0.096,0.111,-0.137,-0.039,-0.046,0.086,0.124,-0.122,0.03
305,0.026,0.074,-0.136,0.04,-0.121,-0.046,0.024,-0.103,0.041,-0.002,-0.047,-0.133,0.122,0.032,-0.111,0.089,-0.016
306,0.082,-0.132,0.003,0.12,-0.118,-0.071,-0.02,-0.051,0.065,0.024,-0.024,0.093,0.055,0.093,0.069,0.141,0.021
307,0.071,-0.078,-0.031,-0.069,-0.061,-0.019,0.017,0.089,0.055,0.013,0.012,0.083,-0.058,-0.03,0.121,0.068,0.011
308,0.019,0.133,-0.091,-0.033,0.105,-0.105,-0.122,0.096,-0.019,0.117,-0.034,-0.08,0.059,0.116,-0.098,0.02,0.005
309,-0.126,-0.045,0.083,0.025,-0.125,0.055,-0.065,0.113,0.006,0.14,-0.087,-0.139,-0.126,-0.028,0.027,-0.053,-0.022
310,-0.018,-0.117,-0.059,-0.002,0.076,-0.062,0.14,0.015,0.108,0.015,0.092,0.106,-0.112,0.034,0.129,-0.078,0.017
311,-0.098,-0.029,0.075,-0.12,0.028,-0.127,0.112,-0.101,0.119,0.076,-0.125,0.098,0.15,0.113,0.11,0.076,0.022
312,-0.03,0.099,0.134,0.005,-0.075,0.108,0.015,0.148,-0.021,-0.106,0.124,-0.12,0.032,0.056,0.094,0.129,0.037
313,0.016,-0.033,0.022,-0.029,0.091,0.145,-0.012,0.108,-0.018,0.061,0.064,0.009,-0.127,0.016,-0.039,0.02,0.018
314,-0.07,-0.031,0.139,-0.135,0.112,-0.042,0.037,0.09,0.102,-0.061,-0.102,-0.006,-0.091,-0.042,-0.071,-0.064,-0.015
315,-0.073,0.082,0.11,0.129,0.015,0.082,-0.136,0.103,-0.02,-0.038,0.102,0.022,0.122,0.078,-0.077,0.006,0.032
316,0.06,0.108,0.022,0.056,0.096,0.14,0.093,0.016,0.094,0.073,0.115,0.102,0.022,0.067,-0.015,-0.13,0.057
317,-0.139,0.128,0.027,-0.124,0.023,0.045,-0.116,0.043,-0.134,0.122,-0.061,0.095,0.044,-0.093,-0.116,0.098,-0.01
318,-0.069,-0.066,0.007,0.122,-0.033,0.071,-0.05,0.109,0.018,0.012,0.062,0.069,-0.037,0.003,0.135,-0.081,0.017
319,0.067,-0.039,0.107,0.053,-0.067,-0.095,-0.016,-0.096,0.118,0.054,0.064,-0.031,0.025,-0.138,-0.018,-0.023,-0.002
320,-0.132,0.052,0.125,-0.061,0.003,0.122,-0.077,0.101,0.058,-0.023,0.023,-0.023,0.015,-0.076,-0.125,0.012,0
321,-0.009,-0.02,0.016,-0.015,-0.111,-0.139,-0.009,-0.102,-0.021,0.075,0.019,0.137,-0.004,0.019,-0.035,0.013,-0.012
322,0.033,-0.059,0.023,-0.099,0.049,-0.015,0.126,0.12,-0.031,-0.035,-0.058,-0.135,0.082,-0.136,-0.008,0.067,-0.005
323,-0.103,0.099,-0.121,-0.099,0.081,0.003,0.117,0.016,0.099,-0.106,-0.004,0.132,0.072,0.047,0.131,0.132,0.031
324,0.129,-0.018,0.053,0.036,0.084,-0.128,-0.124,0.019,0.013,0.119,-0.017,0.006,-0.041,0.024,0.089,0,0.015
325,0.104,-0.076,0.003,-0.117,0.065,-0.033,-0.099,-0.06,0.136,-0.031,-0.013,0.063,0.061,-0.093,-0.055,0.065,-0.005
326,-0.009,-0.016,-0.127,0.008,0.054,-0.108,0.03,0.067,0.13,-0.032,-0.135,-0.077,-0.061,0.076,0.112,0.038,-0.003
327,0.107,0.119,-0.073,0.044,0.059,-0.091,0.022,-0.061,0.105,0.13,-0.11,0.019,0.038,-0.105,-0.134,-0.108,-0.002
328,-0.093,-0.005,-0.033,0.12,-0.08,0.014,-0.081,-0.115,0.039,0.024,-0.121,0.132,-0.012,0.055,0.09,-0.127,-0.012
329,-0.021,0.135,-0.031,-0.022,0.03,-0.021,-0.022,0.069,0.076,0.083,0.091,0.017,-0.063,0.068,-0.06,-0.093,0.015
330,0.047,0.08,0.003,-0.101,-0.109,-0.133,0.065,-0.027,-0.053,0.138,0.089,0.078,0.106,-0.022,0.065,-0.121,0.007
331,-0.077,-0.123,0.137,0.045,-0.127,-0.138,-0.139,-0.06,0.093,0.122,-0.038,-0.043,0.008,-0.112,-0.067,-0.027,-0.034
332,-0.128,-0.107,0.126,-0.094,0.083,0.089,-0.106,0.058,-0.042,0.081,0.091,-0.085,-0.009,-0.032,-0.035,-0.01,-0.008
333,0.037,0.047,-0.126,-0.008,-0.097,-0.001,0.104,0.126,0.067,0.072,0.001,-0.076,-0.107,0.023,0.106,0.088,0.016
334,-0.088,-0.045,-0.118,0.127,0.049,0.08,0.078,0.136,-0.127,-0.023,-0.068,0.031,0.053,-0.082,0.1,-0.119,-0.001
335,-0.067,0.066,-0.003,-0.079,0.084,0.03,0.089,0.007,0.038,-0.135,0.001,0.029,-0.044,-0.007,-0.098,0.066,-0.001
336,-0.05,0.045,0.078,0.077,0.115,0.023,-0.044,0.128,-0.038,-0.094,-0.118,-0.121,-0.034,-0.074,0.027,-0.023,-0.006
337,0.03,0.055,0.087,0.009,0.12,-0.021,0.071,-0.03,-0.05,0.111,0.091,-0.018,-0.054,-0.12,0.005,0.059,0.022
338,0.039,-0.011,-0.088,-0.121,-0.074,-0.057,0.046,0.126,-0.104,0.11,-0.077,0.135,0.088,-0.136,0.118,-0.122,-0.008
339,0.094,-0.051,-0.079,0.112,0.109,-0.087,0.071,-0.002,-0.022,0.129,-0.075,-0.095,-0.14,0.044,0.053,0.04,0.006
340,-0.092,-0.065,-0.032,-0.14,0.051,0.066,0.032,0.127,-0.009,0.077,-0.095,-0.096,-0.068,0.038,0.118,-0.06,-0.009
341,-0.059,0.024,-0.094,-0.068,0.071,-0.051,-0.132,0.14,-0.087,-0.061,0.128,-0.092,0.03,-0.077,-0.065,-0.025,-0.026
342,0.1,-0.053,-0.018,0.072,0.044,0.134,-0.078,0.025,-0.137,0.059,-0.019,0.069,-0.004,-0.094,0.05,0.085,0.015
343,0.103,0.047,0.091,-0.134,0.037,0.071,0.061,0.063,-0.095,-0.042,0.136,0.016,-0.073,-0.008,0.123,0.043,0.027
344,-0.009,0.005,-0.115,0.071,0.041,0.074,0.079,0.073,-0.09,0.113,-0.038,0.036,0.076,0.029,-0.081,-0.009,0.016
345,-0.049,0.042,-0.104,0.12,0.066,-0.103,-0.127,0.109,0.051,0.029,0.059,0.012,-0.136,-0.107,0.015,0.005,-0.007
346,0.056,-0.016,0.061,-0.129,0.125,-0.062,0.082,-0.013,0.036,-0.065,-0.029,0.025,-0.038,0.114,-0.03,-0.038,0.005
347,0.095,-0.135,-0.13,-0.028,0.001,0.032,-0.064,0.09,0.087,-0.043,-0.125,-0.02,-0.063,-0.098,0.11,0.134,-0.01
348,-0.063,-0.119,0.135,0.133,-0.084,-0.072,-0.064,-0.067,0.011,0.135,0.022,0.029,-0.137,0.008,-0.063,-0.083,-0.017
349,-0.114,-0.08,-0.117,0.049,-0.079,-0.098,-0.067,0.006,-0.13,0.085,-0.021,-0.119,-0.123,-0.084,0.079,0.099,-0.045
350,0.005,0.109,0.08,-0.089,-0.127,-0.021,-0.082,0.13,-0.116,-0.049,0.002,0.106,-0.081,0.091,0.023,-0.058,-0.005
351,-0.016,0.068,0.02,-0.065,-0.133,0.083,0.107,-0.127,-0.082,-0.122,-0.103,0.03,-0.071,-0.001,0.082,0.049,-0.018
352,-0.136,0.125,0.008,0.132,-0.14,0.019,-0.11,0.089,-0.083,0.085,-0.028,-0.002,0.006,-0.091,0.02,-0.048,-0.01
353,0.075,0.062,0.024,-0.096,-0.088,-0.099,-0.099,-0.119,0.11,0.089,-0.006,0.039,0.017,-0.057,0.092,-0.026,-0.005
354,0.103,-0.081,-0.011,-0.015,0.051,-0.05,-0.04,0.022,-0.096,0.016,0.105,0.045,-0.041,0.095,0.052,-0.037,0.007
