Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
186,-0.003,-0.064,0.104,0.163,0.176,0.312,0.107,0.079,0.051,0.063,0.204,0.22,0.159,0.083,0.275,0.201,0.133
187,0.074,0.126,0.15,0.029,-0.013,0.151,-0.055,0.098,0.079,0.263,0.284,0,0.094,-0.106,0.127,-0.029,0.079
188,0.026,0.138,0.048,0.121,0.141,-0.012,0.006,0.221,0.15,0.135,0.171,0.051,0.023,0.079,0.029,0.191,0.095
189,0.032,0.098,0.176,0.102,0.046,0.012,0.039,0.244,0.185,0.092,0.151,0.261,0.139,-0.06,0.132,0.261,0.119
190,0.199,0.003,0.105,0.023,0.031,0.137,0.123,-0.151,0.165,-0.029,0.185,0.369,0.132,-0.022,-0.04,0.077,0.082
191,0.019,-0.046,0.19,0.203,0.091,-0.077,-0.039,0.136,0.086,0.056,0.187,0.235,0.027,0.01,0.064,-0.148,0.062
192,0.024,0.011,0.125,0.027,0.083,0.067,0.186,0.017,0.035,0.055,0.022,-0.023,-0.063,0.018,0.42,0.073,0.067
193,0.112,0.051,0.264,0.054,0.066,0.083,0.134,0.062,0.078,0.041,-0.007,-0.099,0.092,0.166,0.094,0.027,0.076
194,0.085,-0.165,0.127,0.241,-0.006,-0.008,0.338,0.076,0.054,-0.154,0.096,0.118,0.079,-0.074,0.159,0.101,0.067
195,0.032,-0.02,0.22,0.047,-0.045,0.009,0.3,-0.151,0.015,0.007,0.097,0.08,0.064,0.178,0.166,0,0.062
196,0.078,0.198,0.026,0.399,0.073,0.034,0.192,0.169,0.162,0.021,0.168,0.046,-0.035,0.076,0.071,0.048,0.108
197,0.172,0.109,0.186,0.147,0.152,-0.049,0.078,0.338,-0.011,-0.025,0.236,0.03,-0.121,-0.048,0.223,0.524,0.121
198,0.053,-0.016,0.132,-0.006,0.09,0.047,0.203,0.428,0.064,0.054,0.18,0.099,0.076,0.095,0.165,0.022,0.105
199,0.078,0.099,0.051,0.29,-0.041,-0.018,0.158,-0.071,0.046,0.257,0.093,-0.024,0.135,0.162,0.066,-0.131,0.072
200,0.129,0.036,0.141,0.142,0.235,0.176,0.101,0.13,0.06,0.14,0.021,0.049,0.124,-0.026,0.041,0.166,0.104
201,0.079,0.131,0.252,0.237,0.133,0.248,0.058,0.268,0.026,-0.047,0.2,0.104,0.1,0.167,0.12,-0.197,0.117
202,0.073,0.098,0.216,-0.026,0.149,0.068,0.215,0.227,0.087,0.128,0,0.057,0.085,-0.078,-0.062,0.032,0.079
203,0.106,0.065,0.11,0.342,-0.054,0.064,0.129,0.007,0.135,0.12,0.07,0.226,-0.003,0.117,0.283,0.166,0.118
204,0.09,0.037,0.144,0.181,0.004,0.059,0.018,0.162,0.081,0.052,0.296,0.241,0.073,-0.071,0.116,0.17,0.103
205,0.12,0.016,0.177,-0.179,0.188,0.091,0.237,0.051,0.064,-0.097,0.166,0.074,0.069,0.058,0.068,-0.037,0.067
206,-0.011,0.24,0.191,0.072,0.05,0.187,0.158,0.239,0.026,0.05,0.198,0.055,0.053,0.149,0.305,0.224,0.137
207,0.169,0.041,0.172,-0.032,0.136,-0.051,0.219,0.145,0.033,-0.067,0.234,0.058,-0.122,-0.129,0.089,-0.015,0.055
208,0.041,-0.066,0.142,0.272,0.152,-0.008,-0.061,0.07,0.085,0.046,0.189,0.245,0.089,-0.032,0.016,-0.041,0.071
209,0.15,0.062,0.047,0.135,0.025,-0.07,0.177,0.251,0.013,0.141,0.124,0.009,0.141,0.102,0.239,-0.147,0.087
210,0.016,-0.159,0.137,0.071,0.143,-0.057,0.094,-0.163,0.001,0.116,0.257,0.014,0.051,-0.018,0.115,0.198,0.051
211,0.044,-0.142,0.207,-0.04,0.231,0.14,0.196,0.114,-0.023,0.06,0.096,0.078,0.03,-0.024,0.066,0.145,0.074
212,-0.055,0.117,0.254,0.189,0.193,-0.079,0.145,-0.104,0.108,0.274,0.187,-0.04,-0.108,0.048,0.045,0.314,0.093
213,0.094,-0.06,0.096,0.141,0.057,0.087,0.068,0.166,0.15,0.041,0.182,0.22,0.09,0.112,0.156,0.102,0.106
214,0.081,-0.037,0.089,0.182,-0.035,-0.082,0.084,-0.259,0.173,-0.078,0.082,-0.023,0.127,0.075,0.27,-0.044,0.038
215,0.078,-0.078,0.154,-0.031,0.043,-0.08,0.215,0.066,0.017,-0.106,0.14,0.342,0.175,0.083,0.163,0.114,0.081
216,0.087,0.041,0.141,0.105,0.098,-0.038,0.224,0.229,0.022,0.054,0.087,0.262,0.21,0.095,0.09,0.097,0.113
217,0.021,0.012,0.168,0.068,0.158,0.029,0.121,0.195,0.076,0.057,0.226,-0.058,0.05,0.177,0.294,0.042,0.102
218,0.122,0.009,0.024,0.153,0.2,0.096,0.079,-0.064,0.124,0.074,0.141,0.238,0.161,0.275,-0.037,0.059,0.103
219,0.05,0.031,0.313,0.054,0.141,0.014,0.036,0.242,-0.023,-0.076,0.123,0.029,0.141,0.005,0.181,0.156,0.089
220,0.069,0.17,0.199,0.11,0.116,-0.002,0.061,0.158,0.055,-0.029,0.337,-0.066,0.168,-0.022,0.211,0.111,0.103
221,0.063,0.203,0.152,0.184,-0.05,-0.09,0.217,0.055,0.033,-0.027,0.11,0.197,-0.023,0.102,0.205,0.17,0.094
222,0.031,0.165,0.055,-0.043,0.121,-0.091,0,-0.054,0.064,0.025,0.144,0.144,-0.054,0.25,0.254,-0.047,0.06
223,0.205,0.079,0.052,0.074,0.256,-0.017,0.144,0.091,0.19,0.078,0.329,0.122,0.043,0.319,-0.027,0.075,0.126
224,0.11,0.185,0.068,0.182,0.024,-0.126,0.256,0.029,0.162,-0.263,0.285,0.016,-0.012,0.08,0.058,-0.27,0.049
225,0.143,0.081,0.071,0.136,0.033,0.329,0.056,0.107,0.105,-0.006,0.074,0.21,0.031,0.154,0.02,0.139,0.105
226,-0.054,-0.075,0.163,-0.222,0.136,0.188,0.126,0.221,0.045,0.014,0.099,0.148,-0.021,0.038,0.271,-0.024,0.066
227,0.078,0.127,0.202,0.188,-0.084,0.012,0.145,0.241,0.013,-0.09,0.23,-0.112,-0.01,0.118,-0.015,-0.048,0.062
228,0.09,-0.033,0.011,0.201,0.133,0.005,0.225,0.242,0.109,-0.012,0.238,0.027,0.03,0.196,0.078,-0.075,0.091
229,0.066,0.016,0.129,0.22,0.144,0.394,0.218,0.16,0.186,0.076,0.19,0.288,0.051,-0.031,0.207,-0.197,0.132
230,0.185,-0.007,0.181,0.062,0.031,0.12,0.346,0.237,0.028,-0.145,0.341,0.071,0.081,0.138,0.144,0.104,0.12
231,0.163,0.093,0.198,0.366,0.089,0.101,-0.06,0.129,0.222,0.283,0.233,0.192,-0.143,0.04,0.268,0.012,0.137
232,0.128,0.006,0.199,0.043,0.034,0.253,0.032,-0.135,0.135,0.049,0.193,0.243,0.153,0.056,0.122,0.143,0.103
233,0.115,-0.089,0.149,-0.058,-0.027,0.102,0.064,-0.007,-0.005,-0.054,0.184,0.215,0.051,0.212,0.228,-0.007,0.067
234,0.09,0.015,0.105,-0.09,0.09,0.234,0.267,-0.076,0.221,0.112,0.135,-0.088,-0.012,-0.075,0.237,0.004,0.073
235,0.186,0.231,0.253,0.202,0.056,0.029,0.221,0.206,0.243,0.093,0.147,-0.049,-0.02,0.087,0.275,-0.023,0.134
236,0.19,0.098,0.114,0.252,0.123,0.053,0.18,-0.014,0.021,0.018,0.266,-0.001,0.081,0.079,0.254,0.19,0.119
237,0.035,0.031,0.265,0.182,0.218,0.149,0.268,0.03,0.089,0.11,0.145,0.275,-0.05,0.2,0.273,0.173,0.15
238,0.037,-0.032,0.262,0.096,0.267,0.173,0.138,0.069,0.129,0.054,0.265,0.32,0.01,-0.059,0.128,0.194,0.128
239,0.014,0.141,0.121,0.081,-0.074,0.072,0.094,-0.061,0.033,0.061,0.107,0.01,0.13,0.141,0.203,-0.048,0.064
240,0.139,0.016,0.13,0.23,-0.041,0.097,0.131,-0.155,0.067,0.04,0.063,0.139,0.082,0.157,0.185,0.031,0.082
241,0.132,0.121,0.145,0.127,0.135,0.186,0.157,0.085,0.084,0.097,0.221,0.045,-0.028,-0.197,0.312,0.276,0.119
242,0.101,0.122,0.139,0.02,0.144,0.181,0.089,0.308,0.061,-0.034,0.422,-0.014,0.097,0.206,0.226,-0.009,0.129
243,0.157,0.004,0.12,0.202,0.184,-0.132,0.201,0.19,0.16,0.122,0.125,0.035,0.096,0.366,0.267,0.181,0.142
244,-0.022,0.061,0.197,0.405,0.139,0.029,-0.033,-0.127,0.111,0.283,0.064,0.167,0.114,-0.206,0.117,0.122,0.089
245,0.179,0.048,0.211,0.303,0.031,0,0.211,-0.031,0.084,-0.05,0.145,0.192,-0.034,0.002,0.104,0.126,0.095
246,-0.012,-0.033,0.19,0.357,0.048,-0.134,0.2,-0.162,0.276,0.067,0.284,0.098,0.041,-0.069,0.184,-0.113,0.076
247,0.065,0.083,0.209,-0.046,0.014,-0.009,0.521,0.258,0.09,-0.043,0.299,0.22,0.128,-0.015,0.157,0.211,0.134
248,-0.01,0.078,0.184,0.143,0.118,0.043,0.189,0.198,0.162,-0.112,0.113,0.082,0.046,0.045,0.043,-0.003,0.082
249,0.104,0.069,0.231,0.132,-0.016,0.09,0.16,0.163,0.07,0.258,0.266,0.222,0.104,0.179,0.147,-0.021,0.135
250,0.069,0.015,0.231,0.141,0.07,0.17,0.159,0.502,0.247,-0.186,0.113,0.074,0.039,-0.052,0.076,0.527,0.137
251,0.071,0.097,0.132,0.187,0.087,0.06,0.233,0.454,0.191,0.014,0.256,0.111,0.069,-0.147,0.179,0.003,0.125
252,0.11,0.171,0.19,0.205,0.153,-0.088,0.167,0.027,0.198,0.07,0.169,0.27,0.097,0.086,0.095,0.089,0.126
253,0.194,-0.015,0.174,-0.031,0.087,0.252,0.208,0.231,0.042,-0.003,0.266,0.123,0.112,0.038,0.216,-0.129,0.11
254,0.192,0.14,-0.013,-0.186,0.044,0.271,0.048,0.38,0.17,0.144,0.072,0.107,-0.009,-0.091,0.052,-0.139,0.074
255,0.141,0.051,0.478,0.199,0.012,-0.005,0.137,0.196,0.139,0.209,0.204,0.228,0.093,-0.082,-0.022,-0.006,0.123
256,0.142,0.149,0.128,0.13,0.226,-0.104,0.225,0.26,0.132,0.2,0.206,0.091,0.064,0.138,0.254,-0.18,0.129
257,0.083,-0.084,0.165,-0.048,0.011,0.144,0.39,-0.009,0.195,0.176,0.181,0.097,-0.035,0.315,0.023,-0.119,0.093
258,0.085,-0.009,0.176,0.21,0.037,0.053,0.157,0.247,0.117,0.048,0.167,0.191,-0.055,0.139,0.243,0.051,0.116
259,0.226,-0.078,0.253,0.109,0.025,0.126,0.145,0.208,-0.002,-0.047,0.241,-0.087,0.13,0.117,0.29,0.196,0.116
260,0.002,0.075,0.137,0.373,-0.033,0.051,0.31,0.18,0.206,0.146,0.15,0.202,0.036,0.215,0.378,0.184,0.163
261,-0.032,0.206,0.219,-0.104,0.3,0.006,0.135,0.219,0.113,0.058,0.274,0.052,0.191,0.088,0.427,0.17,0.145
262,0.13,0.043,0.167,0.059,0.185,0.124,0.219,0.344,0.134,0.21,0.21,0.119,0.166,0.042,0.279,-0.172,0.141
263,0.147,0.144,-0.065,0.23,0.282,0.104,0.034,-0.015,0.089,-0.059,0.225,-0.019,0.16,-0.082,0.018,0.156,0.084
264,0.192,-0.176,0.231,0.091,0.11,0.006,0.284,0.353,0.024,-0.066,0.299,0.069,0.131,0.248,0.235,0.17,0.138
265,0.143,-0.077,0.012,0.422,0.064,-0.035,0.33,0.135,0.141,0.235,0.176,0.023,0.029,0.217,0.15,0.079,0.128
266,0.094,0.246,0.085,0.057,0.094,-0.124,0.141,-0.048,0.077,0.147,0.333,-0.057,0.024,0.139,0.273,0.175,0.104
267,0.213,0.185,0.218,0.068,0.051,0.024,0.334,0.091,0.105,-0.084,0.159,0.487,0.068,0.232,0.42,0.118,0.168
268,0.041,0.241,0.259,0.016,0.167,0.108,0.257,0.231,0.113,0.111,0.338,0.082,-0.042,-0.144,0.304,-0.054,0.127
269,0.198,0.066,0.205,0.037,0.184,0.172,0.128,0.122,0.137,0.124,0.25,-0.113,0.073,-0.09,0.219,0.205,0.12
270,-0.004,0.265,0.238,-0.049,0.239,0.029,0.174,0.354,0.059,0.242,0.373,0.194,0.196,0.023,0.241,-0.187,0.149
271,-0.005,0.037,0.224,0.079,0.094,0.246,0.188,0.05,0.231,-0.033,0.04,-0.006,-0.046,0.088,0.165,-0.02,0.083
272,0.031,0.099,0.147,0.06,0.188,0.234,0.381,0.034,0.172,0.042,0.355,0.074,0.027,-0.23,0.059,0.1,0.111
273,0.111,0.119,0.357,0.3,0.092,0.009,0.275,0.114,0.094,0.136,0.173,0.321,0.127,-0.085,0.198,0.024,0.148
274,0.158,0.016,0.222,0.051,-0.024,0.174,0.349,0.046,0.149,0.005,0.246,0.298,0.04,0.18,0.176,0.116,0.137
275,0.081,-0.014,0.412,0.173,0.111,0.068,-0.044,0.114,0.082,-0.016,0.209,0.072,0.102,-0.095,0.099,-0.007,0.084
276,0.127,0.08,0.3,-0.028,0.198,0.007,0.048,-0.259,0.081,0.094,0.175,0.285,-0.066,-0.01,0.19,0.124,0.084
277,0.092,0.016,0.33,0.232,0.138,-0.234,0.414,0.058,0.027,0.092,-0.003,0.181,0.088,-0.081,0.011,0.21,0.098
278,-0.009,-0.17,0.093,0.233,0.069,-0.013,0.165,0.338,0.245,0.039,0.139,0.026,0.077,-0.028,0.267,0.123,0.1
279,0.061,-0.043,0.226,0.178,0.192,0.118,0.011,0.037,0.149,-0.084,0.155,0.378,0.184,-0.049,0.201,0.024,0.109
280,0.218,0.404,0.247,0.154,0.166,0.074,0.251,-0.108,0.034,0.151,0.407,0.191,0.087,0.21,0.26,0.111,0.179
281,0.157,-0.027,0.222,-0.035,0.215,0.247,0.317,0.091,0.153,-0.023,0.165,0.193,-0.121,-0.057,0.248,-0.258,0.093
282,0.009,0.15,0.055,0.15,-0.077,-0.139,0.182,0.054,0.1,0.045,0.385,0.182,-0.051,0.352,0.026,0.205,0.102
283,0.136,0.132,0.217,0.306,0.14,-0.074,0.183,0.323,0.109,-0.038,0.043,0.221,0.065,0.011,0.137,0.44,0.147
284,0.228,0.394,0.223,0.163,-0.103,0.17,0.148,0.01,0.026,0.156,0.289,0.326,0.069,0.322,0.326,0.211,0.185
285,0.055,0.148,0.156,0.255,0.03,0.078,0.091,0.083,0.114,0.136,0.183,-0.017,0.131,0.049,0.182,-0.253,0.089
286,0.145,0.077,0.099,0.172,0.045,-0.163,0.243,0.257,0.088,0.191,0.085,0.354,-0.002,-0.088,0.273,0.213,0.124
287,0.094,-0.042,0.225,-0.103,0.104,0.055,0.343,0.081,0.133,0.15,-0.009,0.293,0.057,0.27,0.128,-0.012,0.11
288,-0.092,0.178,0.098,0.404,0.106,0.145,0.41,-0.214,0.107,-0.084,0.105,0.258,0.148,0.063,0.187,-0.009,0.113
289,0.248,0.19,0.236,0.14,0.338,-0.179,0,-0.106,0.038,0.003,0.245,0.263,0.075,0.064,0.181,0.064,0.112
290,0.036,-0.039,0.155,-0.112,0.202,0.045,0.026,-0.302,0.131,-0.068,0.316,0.43,0.088,0.023,0.249,0.18,0.085
291,0.059,0.178,0.247,-0.097,0.109,0.028,0.311,-0.083,0.097,0.14,0.194,0.132,0.226,0.026,0.02,-0.045,0.096
292,0.134,0.151,0.279,-0.016,0.135,-0.183,0.231,0.149,0.035,0.263,0.21,0.205,0.332,0.073,0.151,0.251,0.15
293,0.113,-0.016,0.074,0.225,0.159,0.111,0.13,0.297,0.158,-0.091,0.234,0.203,0.158,0.156,0.365,0.431,0.169
294,0.046,0.146,0.24,0.077,0.033,0.056,0.178,0.043,0.08,-0.101,0.208,-0.006,0.127,0.407,0.088,0.003,0.102
295,0.224,-0.079,-0.012,0.05,0.045,0.148,0.159,0.322,0.147,0.167,0.305,0.279,0.225,0.027,0.299,-0.161,0.134
296,0.172,0.098,0.281,0.235,-0.038,0.052,0.153,0.018,0.184,0.099,0.228,-0.021,0.224,-0.196,0.157,0.292,0.121
297,0.097,0.157,0.29,0.139,0.071,0.142,0.27,0.055,0.078,-0.119,0.224,0.393,-0.039,-0.035,0.286,0.256,0.142
298,0.071,0.131,0.139,0.176,0.042,0.03,0.139,-0.135,0.132,0.131,0.177,0.027,0.164,0.193,0.22,0.091,0.108
299,0.04,0.274,0.276,0.159,0.166,-0.032,0.081,0.253,-0.033,-0.014,0.041,0.31,0.109,0.243,0.082,0.081,0.127
300,0.237,0.115,0.202,0.1,0.116,0.337,-0.14,0.006,0.182,-0.01,0.23,0.39,0.034,0.239,0.349,0.2,0.162
301,0.051,0.135,0.323,-0.063,0.193,0.099,0.255,0.307,0.042,0.121,0.157,-0.065,0,-0.04,0.147,0.104,0.11
302,0.134,0.154,0.24,-0.004,0.028,0.177,0.013,0.253,0.113,-0.092,0.314,0.197,-0.043,0.157,0.21,0.503,0.147
303,0.008,0.228,0.258,0.154,0.307,0.285,0.277,-0.153,0.057,0.095,0.176,0.022,0.169,0.01,0.137,-0.047,0.124
304,0.274,0.193,0.434,0.116,0.131,0.37,0.382,0.111,0.144,0.133,0.176,0.419,0.051,-0.007,0.137,0.347,0.213
305,0.142,0.317,0.278,0.115,0.074,-0.216,0.059,0.462,0.191,0.137,0.195,0.147,-0.074,0.058,0.312,-0.098,0.131
306,0.146,-0.061,0.087,0.326,-0.065,0.094,0.287,0.289,0.129,0.21,0.197,0.147,-0.015,-0.101,0.304,0.227,0.137
307,0.212,0.105,0.221,0.258,0.087,-0.028,0.14,-0.238,0,-0.05,0.407,0.086,0.196,0.195,0.066,0.239,0.118
308,0.178,0.019,0.137,0.208,0.063,-0.038,0.25,-0.097,0.017,0.073,0.092,-0.016,0.041,0.12,0.376,0.366,0.112
309,0.141,0.13,0.232,-0.025,0.093,-0.086,0.184,0.146,0.104,0.158,0.208,0,0.118,0.176,-0.102,-0.073,0.088
310,0.058,0.222,0.129,0.03,0.069,0.14,0.093,0.149,0.196,0.103,0.114,0.18,0.167,0.157,0.205,-0.03,0.124
311,0.006,0.075,0.339,0.226,0.134,0.216,0.285,0.101,0.331,0.01,0.134,-0.012,0.211,0.171,0.078,-0.011,0.143
312,0.207,0.175,0.189,0.332,-0.134,0.163,0.208,-0.008,0.091,0.033,0.289,0.18,0.106,0.134,0.096,0.209,0.142
313,0.151,0.018,0.209,0.395,0.125,-0.03,0.117,0.185,0.199,0.052,0.022,-0.045,0.202,-0.12,0.1,0.404,0.124
314,0.236,0.184,0.266,0.158,0.199,0.029,0.115,-0.052,0.189,0.203,0.267,0.175,0.148,0.23,0.218,0.04,0.163
315,0.006,-0.106,0.327,0.376,0.068,-0.04,0.207,0.071,0.205,-0.057,0.34,0.207,0.06,0.008,0.266,0.212,0.134
316,0.085,0.214,0.292,0.049,0.123,0.072,0.433,0.118,0.171,0.162,0.246,0.164,0.05,0.163,0.21,0.195,0.172
317,0.055,0.175,0.302,0.274,0.155,-0.13,0.223,0.324,0.285,-0.149,0.426,0.209,0.141,0.258,0.096,0.035,0.168
318,0.006,0.089,0.101,0.424,0.034,0.044,0.299,0.225,0.158,-0.177,0.162,0.012,-0.096,0.084,0.125,-0.058,0.089
319,0.12,0.136,0.219,0.254,-0.034,-0.084,0.319,0.3,0.037,0.014,0.155,0.028,0.162,-0.044,0.16,0.29,0.127
320,0.177,-0.066,0.177,0.241,-0.022,-0.265,0.182,0.383,0.259,0.211,0.103,0.191,0.142,0.455,0.151,0.064,0.149
321,0.184,0.204,0.109,0.256,0.152,0.21,0.077,0.223,0.123,0.12,0.367,0.218,0.181,0.071,0.157,0.157,0.176
322,0.043,-0.009,0.192,0.192,0.247,-0.178,0.187,0.143,0.039,0.129,0.289,0.025,0.048,-0.136,0.098,0.143,0.091
323,0.054,0.286,0.489,0.169,0.03,0.222,0.163,0.198,0.02,0.109,0.198,0.242,0.049,0.168,0.235,0.146,0.174
324,0.236,0.208,0.164,0.177,0.196,0.016,0.077,0.477,0.023,0.086,0.199,0.116,-0.019,0.303,0.219,0.182,0.166
325,-0.053,0.06,0.348,0.271,0.211,-0.119,0.337,0.195,0.054,0.066,0.205,0.116,0.241,0.069,0.154,-0.192,0.123
326,0.148,0.259,0.329,0.018,-0.043,0.245,0.197,0.416,0.188,0.14,-0.051,0.156,0.198,-0.08,0.415,-0.048,0.155
327,0.059,0.082,0.344,0.075,0.041,0.077,0.23,0.047,0.205,-0.073,0.164,0.152,0.082,0.253,0.244,-0.129,0.116
328,0.09,0.132,0.178,0.253,0.033,-0.15,0.267,-0.008,0.128,0.27,0.214,0.347,0.09,-0.026,0.21,0.272,0.144
329,0.332,0.182,0.279,0.199,0.261,-0.207,0.14,0.037,0.108,0.06,0.25,0.414,0.034,0.065,0.151,0.16,0.154
330,0.056,-0.101,0.249,0.202,0.211,0.415,0.082,-0.038,0.054,0.232,0.188,0.055,0.273,0.113,0.105,0.232,0.146
331,0.057,-0.098,0.171,0.087,0.135,-0.016,0.149,0.245,0.176,0.252,0.259,0.13,0.09,-0.093,0.184,0.194,0.12
332,0.168,-0.037,0.094,0.081,0.132,0.246,0.081,-0.054,0.147,0.16,0.207,0.449,0.187,0.04,0.26,0.063,0.139
333,0.331,-0.114,0.086,0.25,0.084,-0.192,0.377,0.212,0.025,0.128,0.337,0.212,0.091,0.095,0.081,0.253,0.141
334,0.032,0.132,0.227,0.22,0.21,0.105,0.397,0.022,0.211,0.101,0.167,-0.029,-0.061,0.066,0.279,0.023,0.131
335,0.252,0.1,0.254,0.237,0.142,-0.017,0.201,0.037,0.078,0.297,0.078,0.122,0.195,0.14,0.255,0.381,0.172
336,0.184,-0.128,0.167,0.019,0.191,0.157,0.24,0.486,0.009,0.144,0.084,0.18,0.081,0.092,0.28,0.148,0.146
337,0.114,0.222,0.286,0.085,0.118,-0.001,0.268,0.276,0.2,0.006,0.208,0.028,0.025,-0.257,0.162,0.462,0.138
338,0.082,0.006,0.138,0.23,0.209,0.25,0.051,-0.022,0.04,-0.014,0.282,0.391,0.027,0.173,0.454,0.414,0.169
339,0.042,0.177,0.309,-0.006,0.009,0.108,0.41,-0.024,0.192,0.079,0.379,0.103,0.048,-0.059,0.243,0.168,0.136
340,0.061,-0.053,0.361,0.079,-0.012,-0.214,0.198,0.269,0.128,0.115,0.323,0.293,0.06,-0.168,0.299,-0.009,0.108
341,0.16,0.259,0.142,0.403,0.247,0.438,0.436,-0.009,0.148,0.033,0.355,0.105,-0.025,0.321,0.157,0.511,0.23
342,0.184,0.091,0.151,0.33,-0.118,-0.187,0.113,0.032,0.19,-0.03,0.049,0.231,0.123,0.079,0.287,0.359,0.118
343,0.132,0.059,0.306,0.23,0.256,0.272,0.264,0.073,0.177,-0.077,0.22,0.139,0.127,0.063,0.445,-0.137,0.159
344,0.064,-0.067,0.25,0.392,0,-0.095,0.236,-0.055,-0.007,0.136,0.2,0.218,0.077,0.111,0.063,-0.023,0.094
345,-0.135,-0.167,0.262,0.253,0.231,0.259,0.167,0.406,0.097,0.042,0.164,-0.037,0.196,0.173,0.24,0.132,0.143
346,0.004,-0.016,0.284,0.359,0.352,0.117,0.342,-0.021,0.11,0.229,0.244,0.186,0.108,0.099,0.159,-0.187,0.148
347,0.118,0.193,0.296,0.346,0.03,-0.223,0.15,0.039,0.136,0.192,0.26,0.327,0.068,0.165,0.151,0.089,0.146
348,0.277,-0.013,0.318,0.185,0.27,0.343,0.204,-0.032,0.186,0.406,0.248,0.323,0.271,0.103,0.152,0.297,0.221
349,0.188,0.08,0.235,0.427,0.208,0.094,0.114,0.072,0.059,-0.098,0.239,-0.004,0.406,-0.032,0.352,0.163,0.156
350,0.007,0.143,0.361,0.313,0.249,0.197,-0.178,0.233,0.209,0.175,0.233,0.045,0.012,0.107,0.046,-0.248,0.119
351,0.32,0.11,0.355,-0.195,0.102,0.087,0.274,0.021,0.239,0.078,0.149,0.052,0.224,0.04,0.195,0.085,0.134
352,0.103,0.086,0.279,0.444,0.201,0.013,0.372,0.096,0.001,-0.139,0.351,0.247,0.012,0.114,0.487,0.074,0.171
353,0.111,0.056,0.295,0.323,0.185,0.135,0.208,0.153,0.023,0.209,0.292,0.389,0.201,0.154,0.24,-0.29,0.168
354,0.226,0.173,0.031,0.094,-0.009,0.049,0.232,0.08,0.174,-0.01,0.212,-0.058,0.152,0.027,0.306,0.307,0.124
355,0.216,0.276,0.3,0.118,0.304,-0.075,0.314,-0.006,0.132,-0.039,0.221,0.061,0.209,-0.023,0.323,0.285,0.163
356,0.253,-0.077,0.263,0.133,0.143,0.152,0.429,0.106,0.078,0.113,0.23,0.274,0.267,0.149,0.189,0.249,0.184
357,0.216,0.073,0.197,0.167,0.013,0.057,-0.069,0.323,0.172,0,0.241,0.285,-0.055,0.237,0.323,-0.159,0.126
358,0.156,0.195,0.132,0.249,0.047,0.007,0.332,-0.015,0.126,0.351,0.335,0.182,-0.159,-0.089,0.158,0.34,0.147
359,0.228,0.036,0.094,0.014,0.137,0.099,0.435,0.427,0.056,0.064,0.219,0.288,-0.007,0.202,0.334,0.183,0.176
360,0.221,-0.065,0.125,0.528,0.234,0.108,0.124,0.22,0.234,0.014,0.342,0.259,-0.079,0.199,0.301,-0.045,0.17
361,0.098,0.369,0.105,0.3,0.052,0.354,0.088,0.175,0.041,0.175,0.407,-0.016,0.202,0.12,0.258,0.306,0.19
362,0.037,0.068,0.165,0.153,0.21,-0.056,0.061,0.103,0.176,-0.03,0.401,0.187,0.3,-0.119,0.238,0.469,0.148
363,0.108,0.224,0.416,0.242,-0.062,0.113,0.16,0.261,0.225,-0.298,0.177,-0.056,0.188,-0.169,0.186,0.065,0.111
364,0.105,0.122,0.299,0.154,-0.013,0.179,0.275,0.281,0.029,0.358,0.317,0.301,0.028,0.22,0.226,-0.066,0.176
365,0.155,0.08,0.344,0.095,0.063,0.16,0.558,-0.104,0.011,0.138,0.126,-0.086,0.09,0.015,0.514,0.145,0.144
366,0.095,0.049,0.209,-0.12,0.033,-0.005,0.129,0.292,0.105,0.174,0.266,0.341,0.188,0.177,0.355,0.275,0.16
367,0.218,0.033,0.284,0.191,0.142,0.345,-0.007,0.295,0.206,-0.009,0.204,0.147,0.066,-0.263,0.106,-0.001,0.122
368,0.097,0.232,0.216,0.268,0.122,-0.199,0.173,-0.136,0.161,0.039,0.065,0.297,0.082,-0.09,0.142,-0.183,0.08
369,0.188,0.094,0.354,0.221,0.088,0.03,0.129,0.44,0.19,0.241,0.388,0.395,0.12,-0.026,0.23,0.327,0.213
370,0.025,0.195,0.376,0.099,0.096,-0.042,0.265,-0.214,0.184,-0.169,0.346,0.43,0.179,0.342,0.195,0.034,0.146
371,0.142,0.031,0.394,0.038,0.036,0.149,0.257,-0.057,0.145,0.176,0.091,0.183,0.07,0.232,0.391,0.42,0.169
372,0.16,-0.059,0.378,0.135,0.109,0.128,0.258,0.444,0.054,-0.017,0.068,0.123,0.031,-0.024,0.229,0.005,0.126
373,0.141,-0.012,0.295,0.313,0.046,-0.093,0.229,-0.096,0.109,0.058,0.141,0.25,0.266,-0.015,0.3,0.145,0.13
374,0.246,0.109,0.277,-0.066,0.241,0.254,0.261,0.43,0.212,-0.023,0.187,0.014,0.31,0.224,0.126,-0.363,0.152
375,0.265,-0.129,0.131,0.202,0.075,0.145,0.201,-0.184,0.031,0.173,0.384,0.148,0.278,0.334,0.138,0.036,0.139
