Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
24,-0.005,-0.006,0.042,-0.007,0.015,0.026,0.035,0.078,0.096,0.032,0.059,0.086,0.087,-0.062,0.099,-0.022,0.035
25,0.07,0.085,-0.078,-0.098,-0.006,-0.09,-0.035,-0.067,0.056,-0.055,0.033,0.098,0.092,-0.02,0.043,0.035,0.004
26,0.027,-0.058,0.079,0.054,0.064,-0.007,0.046,0.07,-0.04,-0.051,-0.007,0.059,0.009,0.098,0.011,0.03,0.024
27,-0.031,0.037,0.048,-0.037,-0.084,-0.072,-0.012,-0.025,0.097,-0.032,0.007,0.064,0.04,0.04,-0.028,-0.076,-0.004
28,0.041,0.044,0.087,-0.071,0.088,-0.053,-0.043,-0.031,-0.04,0.054,-0.024,-0.006,-0.032,0.007,-0.021,-0.088,-0.005
29,0.084,0.071,0.034,-0.044,-0.025,0.059,0.068,-0.037,0.067,0.069,-0.013,-0.09,-0.093,-0.094,-0.043,-0.077,-0.004
30,-0.016,-0.098,0.04,0.077,0.031,-0.072,0.049,0.007,-0.078,0.082,-0.012,0.083,0.018,-0.038,0.011,0.092,0.011
31,0.095,0.066,0.087,-0.066,0.084,0.094,0.012,0.001,-0.075,0.091,0.019,-0.074,-0.036,-0.03,-0.027,0.078,0.02
32,0.055,0.004,0.067,-0.081,-0.09,0.004,0.026,-0.038,-0.072,-0.093,0.08,-0.026,0.003,-0.011,0.096,-0.089,-0.01
33,0.014,-0.056,-0.012,-0.077,-0.011,-0.086,-0.041,0.065,0.093,0.031,-0.091,-0.03,-0.064,-0.043,-0.005,-0.093,-0.025
34,-0.097,0.091,-0.013,-0.002,0.013,-0.002,-0.095,-0.076,0.041,-0.027,-0.067,0.041,0.075,-0.01,0.032,-0.05,-0.009
35,0.045,-0.034,-0.097,-0.081,-0.085,0.036,-0.01,0.042,-0.002,-0.094,-0.08,-0.019,-0.028,0.099,0.067,0.079,-0.01
36,-0.04,0.063,-0.076,-0.073,0.006,-0.007,-0.061,0.054,-0.065,0.098,0.041,-0.097,-0.022,0.028,-0.07,-0.012,-0.015
37,-0.028,-0.092,0.089,0.088,0.081,0.095,-0.059,-0.085,0.074,0.058,0.086,-0.045,0.026,0.093,0.067,0.067,0.032
38,0.007,-0.032,-0.018,0.093,0.017,0.069,-0.004,0.068,-0.003,-0.078,-0.043,-0.001,-0.083,-0.059,-0.032,-0.033,-0.008
39,0.003,0.095,-0.064,-0.069,0.081,0.002,-0.014,0.012,-0.022,-0.097,0.081,0.044,0.065,0.08,-0.093,-0.066,0.002
40,0.09,0.01,-0.034,-0.026,0.04,0.052,-0.09,0.008,-0.061,0.085,0.042,-0.007,-0.067,-0.075,0.067,-0.047,-0.001
41,-0.073,0.1,0.105,-0.083,-0.031,0.049,-0.095,0.091,0.006,0.024,-0.011,0.029,-0.099,0.086,0.068,-0.026,0.009
42,0.022,0.106,0.008,0.068,0.028,-0.016,0.107,-0.053,-0.084,-0.03,0.11,0.064,0.058,-0.059,-0.027,0.055,0.022
43,-0.036,0.033,0.102,0.004,-0.03,-0.097,-0.015,0.022,-0.039,0.049,0.006,-0.039,-0.056,0.037,0.044,-0.009,-0.002
44,-0.005,0.037,0.104,0.079,-0.047,0.016,-0.007,0.087,0.003,-0.038,-0.003,0.058,-0.028,0.03,-0.099,0,0.012
45,0.013,-0.047,0.085,0.067,0.019,-0.047,0.08,0.012,-0.025,0.014,0.021,0.039,0.008,0.024,-0.031,-0.019,0.013
46,0.1,0.03,0.015,-0.076,-0.039,-0.075,-0.043,-0.048,0.025,-0.093,0.033,-0.098,0.09,0.077,-0.067,-0.035,-0.013
47,-0.057,0.09,-0.1,0.06,0.082,-0.014,-0.088,0.037,0.058,0.098,0.043,-0.047,0.07,0.083,0.089,0.05,0.028
48,0.029,0.072,-0.006,0.009,0.051,0.027,-0.064,-0.084,0.041,-0.072,-0.094,0.085,0.029,-0.089,-0.081,-0.062,-0.013
49,-0.05,-0.096,-0.083,-0.091,-0.015,-0.061,0.01,-0.072,-0.06,0.107,0.071,0.008,0.03,0.042,0.109,0.09,-0.004
50,-0.03,0.007,0.109,0.068,0.041,-0.005,0.011,0.085,-0.073,-0.048,-0.099,0.025,0.059,0.079,0.056,0.095,0.024
51,-0.045,0.006,-0.051,0.055,0.103,-0.087,-0.061,0.069,0.017,0.018,0.062,-0.058,-0.008,0.104,0.014,-0.088,0.003
52,0.05,-0.023,0.102,0.106,-0.056,0.047,-0.028,-0.061,0.072,0.097,-0.002,0.031,-0.086,0.067,-0.057,0.018,0.017
53,-0.001,0.09,-0.031,0.03,0.03,0.019,-0.042,-0.07,-0.061,0.093,-0.088,-0.002,-0.031,-0.016,0.028,-0.021,-0.005
54,-0.074,0.071,0.088,0.071,0.035,0.097,-0.067,0.047,-0.054,-0.058,0.088,0.012,-0.076,0.085,-0.012,0.01,0.016
55,-0.069,0.101,-0.075,-0.002,-0.033,-0.064,-0.06,-0.008,0.038,0.07,0.066,0.104,-0.059,0.035,-0.033,0.039,0.003
56,0.066,-0.033,-0.029,-0.067,-0.073,0.016,0.014,-0.092,-0.011,-0.071,0.068,0.023,0.023,0.051,0.024,0.045,-0.003
57,-0.007,0.069,-0.011,-0.042,0.11,0.072,0.038,-0.03,-0.04,0.092,-0.057,-0.051,-0.067,0.015,-0.009,0.035,0.007
58,0.016,-0.021,-0.077,-0.055,0.022,-0.023,0.021,-0.098,0.032,-0.073,0.091,0.096,-0.054,-0.056,-0.093,-0.053,-0.02
59,-0.071,-0.05,-0.093,0.054,0.081,0.082,0.08,0.021,0.069,0.092,0.102,0.077,-0.098,0.046,-0.094,-0.084,0.013
60,-0.072,-0.022,0.038,-0.02,0.062,0.044,-0.074,0.023,-0.097,0.08,0.033,-0.082,0.101,-0.004,-0.045,-0.032,-0.004
61,0.044,-0.042,-0.022,-0.075,0.032,0.023,-0.086,-0.029,-0.015,0.021,0.068,0.035,0.004,-0.007,0.108,0.053,0.007
62,0.023,0.051,-0.085,0.032,-0.059,0.003,0.067,0.012,0.012,-0.003,-0.031,0.012,0.109,0.11,0.018,0.049,0.02
63,-0.099,0.027,-0.04,-0.091,0.038,0.017,0.059,0.09,-0.042,-0.047,-0.054,0.091,0.101,-0.047,0,0.085,0.005
64,-0.003,-0.006,-0.053,0.061,-0.023,0.057,0.088,-0.034,-0.065,0.094,0.019,-0.059,0.018,-0.058,-0.017,-0.058,-0.002
65,0.063,0.106,-0.054,-0.009,-0.013,0.03,0.101,0.06,0.066,0.028,0.039,-0.055,0.071,-0.06,-0.046,-0.071,0.016
66,-0.071,-0.017,0.087,-0.097,0.101,0.022,0.035,-0.003,0.057,-0.063,-0.073,0.072,-0.079,-0.078,0.106,0.05,0.003
67,-0.031,-0.048,-0.042,0.013,-0.01,-0.085,0.057,-0.007,-0.066,0.005,0.083,-0.05,0.03,0.056,-0.092,0.014,-0.011
68,0.085,0.086,0.084,-0.077,-0.025,0.099,-0.093,-0.056,-0.064,0.075,0.092,-0.066,0.089,0.081,-0.071,0.074,0.02
69,0.11,-0.061,0.075,-0.014,0.024,-0.018,0.02,0.059,-0.012,-0.087,-0.016,0.099,-0.05,-0.049,0.098,0.055,0.015
70,-0.008,0.101,0.003,0.107,-0.003,-0.026,-0.085,-0.019,-0.003,-0.033,-0.088,0.023,-0.007,0.038,0.1,0.053,0.01
71,-0.089,-0.085,-0.045,-0.022,-0.013,-0.072,-0.016,0.021,-0.075,0.096,-0.037,-0.013,-0.006,0.097,0.067,0.036,-0.01
72,0.068,0.099,-0.069,-0.097,0.057,0.022,0.074,-0.046,-0.095,0.036,-0.073,-0.023,-0.07,-0.089,0.044,0.038,-0.008
73,-0.005,0.008,-0.087,0.055,0.045,0.006,-0.034,0.018,0.027,0.108,0.097,-0.085,0.066,0.087,0.003,0.024,0.021
74,-0.083,0.014,0.017,-0.087,0.093,0.073,-0.062,-0.094,-0.052,-0.094,0.066,0.023,-0.099,-0.008,-0.099,0.003,-0.024
75,0.025,-0.001,-0.095,0.052,0.048,-0.024,0.009,-0.007,-0.056,0.011,-0.009,0.018,-0.067,0.043,-0.073,0.082,-0.003
76,0.102,-0.058,-0.026,0.063,-0.068,-0.009,0.092,0.001,-0.072,0.1,0.109,0.067,0.001,-0.034,0.085,-0.046,0.019
77,0.109,-0.072,-0.076,0.013,-0.058,0.11,0.077,0.036,0.093,-0.065,0.052,0.079,-0.082,-0.098,0.045,-0.084,0.005
78,-0.064,-0.098,0.09,-0.025,0.092,0.083,0.109,0.059,-0.044,-0.016,0.046,-0.004,0.085,-0.004,0.08,0.104,0.031
79,0.004,0.01,-0.035,-0.09,-0.099,-0.066,-0.02,0.002,-0.083,-0.025,0.041,-0.037,-0.047,0.037,-0.067,-0.067,-0.034
80,-0.018,0.001,0.049,-0.092,-0.009,-0.07,0.009,0.016,0.078,-0.056,-0.06,-0.099,-0.037,0.083,0.056,0.092,-0.004
81,0.048,-0.025,0.09,-0.104,-0.108,0.07,0.136,-0.097,0.139,-0.025,0.13,0.11,-0.122,-0.111,-0.009,0.112,0.015
82,0.09,0.136,0.097,0.065,0.044,0.114,-0.102,-0.071,-0.047,-0.08,-0.033,-0.117,0.001,-0.01,0.095,-0.036,0.009
83,-0.097,-0.086,-0.087,0.119,0.019,0.049,0.057,0.024,0.1,-0.072,0.018,0.119,-0.124,0.091,-0.064,-0.003,0.004
84,-0.108,-0.046,-0.02,0.12,0.041,-0.111,0.075,0.117,0.121,0.019,0.079,0.118,-0.128,0.038,0.096,-0.011,0.025
85,0.085,0.078,-0.128,-0.095,0.065,0.062,-0.094,-0.066,0.087,-0.025,-0.079,-0.037,-0.113,0.116,0.072,-0.02,-0.006
86,0.028,0.052,0.035,0.059,0.091,-0.112,-0.011,0.122,-0.006,0.07,-0.077,-0.01,0.066,0.067,-0.104,0.113,0.024
87,-0.088,0.038,0.076,-0.069,0.095,-0.123,0.088,0.008,0.117,-0.129,-0.029,-0.051,0.096,-0.098,-0.086,-0.001,-0.01
88,-0.126,-0.083,0.028,0.105,0.048,-0.022,0.088,0.093,-0.063,-0.095,0.078,0.098,-0.04,-0.082,-0.125,-0.106,-0.013
89,0.057,0.098,-0.077,-0.07,0.083,-0.105,0.077,-0.034,0.096,0.083,-0.108,0.029,0.084,-0.016,-0.036,0.068,0.014
90,-0.056,-0.051,-0.021,0.015,-0.11,0.013,-0.056,0.128,-0.103,0.133,-0.011,-0.029,-0.007,-0.06,0.024,0.098,-0.006
91,-0.04,-0.099,0.121,0.126,0.113,-0.127,-0.109,0.115,-0.091,0.019,0.002,0.095,0.052,0.069,0.011,0.046,0.019
92,-0.058,0.106,0.039,0.132,-0.129,-0.034,0.122,0.124,0.129,0,0.138,-0.001,-0.086,-0.114,-0.054,0.056,0.023
93,0.031,0.108,0.036,-0.054,0.042,0.064,0.062,-0.111,0.024,-0.124,0.106,-0.115,0.11,0.073,-0.039,0.074,0.018
94,0.099,0.103,-0.029,-0.03,0.066,0.041,0.045,-0.13,-0.026,0.026,0.127,0.092,0.061,0.067,-0.022,0.001,0.031
95,0.081,0.094,-0.096,0.057,-0.046,-0.064,0.119,-0.026,-0.061,-0.064,-0.059,-0.054,-0.125,-0.061,-0.039,-0.026,-0.023
96,0.074,0.045,-0.078,-0.012,-0.009,0.015,-0.085,-0.084,0.041,-0.104,0.138,0.08,0.109,-0.121,0.1,-0.068,0.003
97,0.101,-0.059,-0.004,-0.016,0.116,-0.068,-0.025,-0.096,-0.128,0.072,0.085,0.03,0.019,0.097,0.032,0.116,0.017
98,-0.023,-0.022,0.079,-0.116,-0.096,0.123,0.058,-0.073,0.021,0.034,0.03,0.052,-0.077,-0.022,0.068,0.12,0.01
99,0.026,-0.025,-0.117,0.122,0.096,0.081,-0.034,0.042,0.084,-0.104,-0.083,0.092,0.125,0.007,-0.031,0.128,0.026
100,-0.094,-0.033,-0.119,-0.066,-0.043,-0.031,0.136,-0.07,0.107,0.028,-0.125,0.112,-0.09,0.093,0.013,-0.041,-0.014
101,-0.042,-0.086,-0.09,0.096,0,-0.042,-0.102,0.03,0.008,-0.01,0.121,-0.003,0.086,0.08,-0.008,0.044,0.005
102,0.018,0.139,0.004,-0.063,0.107,0.097,0.058,0.104,0.139,-0.085,-0.055,-0.091,-0.075,-0.13,-0.04,0.122,0.016
103,-0.118,0.05,-0.019,0.003,0.006,0.029,0.055,-0.077,-0.049,-0.09,0.06,-0.031,-0.054,-0.016,0.035,0.136,-0.005
104,0.064,0.019,-0.113,0.086,0.007,-0.053,-0.003,0.036,-0.097,0.054,0.128,0.084,-0.113,-0.11,0.105,-0.104,-0.001
105,-0.043,0.097,0.067,0.058,-0.063,0.119,-0.043,0.082,-0.047,0.082,0.047,-0.018,0.063,-0.115,0.062,0.025,0.023
106,0.042,0.084,0.08,0.024,0.091,-0.045,0.049,-0.026,-0.047,0.14,-0.005,-0.13,0.102,0.14,-0.112,-0.063,0.02
107,0.138,0.075,0.047,0.013,-0.023,0.012,0.008,-0.082,0.129,-0.079,0.072,-0.083,-0.03,0.063,-0.032,-0.082,0.009
108,-0.083,0.066,-0.032,0.041,0.004,-0.039,-0.124,0.133,-0.084,0.058,0.109,-0.04,0.039,-0.021,0.113,0.033,0.011
109,0.118,0.123,-0.019,-0.111,0.124,-0.11,0.098,0.042,-0.004,0.124,0.077,-0.069,0.131,0.115,0.016,0.11,0.048
110,-0.095,0.013,-0.039,0.066,-0.025,0.061,-0.061,0.073,0.107,-0.117,0.094,-0.086,-0.014,0.041,0.103,-0.1,0.001
111,-0.063,0.111,-0.088,-0.069,0.134,-0.004,-0.127,-0.126,-0.065,-0.096,0.027,0.076,0.132,-0.114,-0.126,-0.078,-0.03
112,-0.006,-0.061,0.078,0.018,0.105,0.116,-0.057,0.097,0.092,0.044,0.08,-0.012,0.13,0.087,0.024,-0.106,0.039
113,-0.089,0.058,0.076,0.093,0.065,-0.096,0.078,-0.021,0.045,0.032,-0.049,0.042,0.096,0.023,0.02,0.137,0.032
114,-0.004,0.066,0.118,-0.082,0.053,-0.125,0.139,0.115,-0.008,-0.128,-0.111,-0.002,-0.038,-0.051,-0.072,0.127,0
115,-0.087,-0.091,0.026,0.108,-0.093,0.043,0.023,-0.077,-0.122,0.05,0.1,-0.07,-0.003,-0.06,0.086,0.139,-0.002
116,0.132,-0.028,0.047,-0.036,0.048,0.024,-0.062,-0.049,-0.043,0.068,-0.028,-0.011,-0.015,-0.045,0.104,-0.022,0.005
117,-0.093,0.073,0.11,-0.095,-0.121,0.011,-0.107,-0.093,0.102,0.064,0.133,0.047,-0.096,0.067,-0.034,0.063,0.002
118,0.044,0.022,0.057,-0.055,-0.117,-0.009,-0.121,0.097,0.139,-0.064,-0.122,-0.029,0.098,-0.12,-0.082,0.11,-0.01
119,-0.107,0.137,0.059,-0.018,0.119,0.011,-0.086,-0.081,0.104,0.008,-0.058,-0.044,-0.094,-0.084,0.043,0.024,-0.004
120,0.054,-0.028,-0.084,0.031,0.036,0.011,-0.091,0.079,-0.013,0.06,0.117,-0.031,-0.102,0.031,-0.045,-0.009,0.001
121,0.125,-0.042,-0.116,0.039,0.013,0.089,0.07,-0.07,0.097,0.02,0.087,0.14,0.057,0.006,0.144,0.036,0.043
122,0.074,0.043,-0.102,0.105,-0.037,0.09,-0.109,-0.055,-0.007,-0.129,-0.046,-0.017,-0.07,0.117,-0.118,-0.007,-0.017
123,0.113,-0.077,0.083,-0.098,0.055,-0.003,0.016,0.008,0.038,-0.087,0.039,0.008,0.145,-0.111,-0.104,0.012,0.002
124,0.13,-0.105,0.001,0.093,0.139,-0.066,0.048,0.052,-0.009,0.118,0.015,0.112,0.088,0.113,0.09,0.072,0.056
125,0.068,-0.042,-0.062,0.083,-0.047,0.024,-0.099,-0.109,-0.094,0.059,0.078,0.132,-0.015,-0.019,0.01,-0.117,-0.009
126,0,0.014,0.1,-0.014,0.062,0.13,0.003,-0.084,0.11,-0.087,0.131,0.102,0.143,0.058,0.085,-0.081,0.042
127,-0.051,0.119,0.139,-0.11,-0.006,0.045,0.005,-0.008,-0.05,-0.033,-0.089,-0.008,0.075,0.01,0.049,0.111,0.012
128,0.126,0.023,0.034,0.052,-0.096,0.058,-0.113,0.07,-0.032,0.051,-0.035,-0.04,-0.001,-0.108,-0.004,-0.021,-0.002
129,-0.079,-0.126,-0.064,0.032,0.067,0.053,-0.035,0.119,0.012,-0.12,0.117,0.01,0.104,-0.089,0.136,-0.066,0.004
130,-0.112,-0.062,0.103,-0.039,-0.087,0.027,0.103,-0.016,-0.017,0.013,0.096,0.004,0.038,0.031,0.085,-0.062,0.007
131,0.131,0.012,0.149,0.043,-0.124,-0.126,0.079,0.064,0.131,0.024,-0.111,0.114,0.148,0.075,-0.11,-0.002,0.031
132,-0.004,-0.016,-0.052,-0.114,0.111,0.126,-0.013,0.101,0.1,-0.01,0.087,-0.072,0.12,0.121,-0.116,-0.043,0.02
133,-0.083,0.028,-0.115,0.107,-0.041,-0.095,-0.103,-0.028,0.025,-0.026,0.01,-0.092,-0.018,0.103,0.082,0.04,-0.013
134,-0.008,-0.101,0.027,0.064,0.146,0.112,0,-0.026,0.007,0.006,0.064,0.043,0.09,0.008,0.127,0.09,0.041
135,-0.023,0.041,0.084,-0.05,0.093,-0.105,0.003,-0.014,0.105,-0.089,0.122,-0.102,-0.068,0.12,-0.017,-0.005,0.006
136,-0.088,0.038,-0.029,0.125,-0.114,0.003,0.078,0.014,0.096,0.147,-0.027,-0.094,-0.048,0,-0.005,0.13,0.014
137,0.096,-0.061,-0.118,0.071,0.069,-0.082,-0.103,0.034,0.084,-0.105,-0.002,0.07,0.017,0.143,-0.105,0.049,0.004
138,-0.013,-0.005,-0.064,0.033,-0.128,0.081,0.126,0.055,-0.043,0.075,0.136,-0.011,-0.057,0.053,0.078,-0.119,0.012
139,-0.097,0.13,-0.011,0.021,0.13,0.134,0.086,-0.064,-0.009,0.065,0.014,0.077,-0.111,0.143,0.11,0.004,0.039
140,-0.035,-0.008,-0.098,-0.093,-0.065,0.11,-0.06,0.146,0.123,0.05,-0.065,0.118,-0.059,0.092,0.013,-0.128,0.003
141,0.032,-0.128,0.006,-0.062,-0.089,-0.1,0.149,-0.085,0.127,-0.077,-0.054,-0.012,-0.033,-0.035,0.059,0.073,-0.014
142,-0.014,-0.038,-0.085,-0.033,-0.023,0.14,0.042,-0.046,-0.092,0.076,-0.128,0.041,-0.043,0.038,0.046,0.012,-0.007
143,-0.052,0.067,-0.091,-0.049,0.081,-0.071,0.105,0.024,0.095,-0.055,-0.059,-0.051,0.031,-0.119,-0.034,-0.127,-0.019
144,0.018,0.101,0.015,0.028,0.136,-0.082,0.067,0.096,0.143,-0.057,0.147,-0.101,-0.05,0.073,0.002,0.095,0.039
145,-0.097,0.046,-0.064,-0.117,0.118,0.015,0.145,-0.039,0.143,-0.112,-0.022,0.027,0.03,-0.125,-0.126,-0.028,-0.013
146,0.138,-0.076,0.142,0.056,-0.049,0.051,0.023,0.044,-0.037,0.023,0.055,0.022,0.147,0.114,-0.009,-0.055,0.037
147,0.128,0.023,-0.111,0.066,0.143,0.002,-0.069,0.125,0.061,-0.018,-0.104,-0.085,-0.004,0.095,-0.104,-0.04,0.007
148,-0.104,-0.055,0.073,-0.117,0.002,0.115,0.136,0.064,-0.11,0.072,0.093,-0.085,0.022,0.042,-0.115,0.083,0.007
149,-0.039,0.093,-0.025,-0.12,0.025,0.05,0.029,0.092,0.062,0.091,0.027,-0.041,-0.095,-0.048,-0.119,0.104,0.005
150,-0.025,-0.029,-0.039,-0.083,0.058,0.02,-0.009,-0.046,-0.066,-0.028,-0.112,0.009,0.053,-0.039,0.04,-0.111,-0.025
151,0.025,0.093,-0.041,0.053,0.087,-0.062,0.074,-0.019,0.019,0.117,0.046,0.049,-0.064,0.034,0.103,0.095,0.038
152,-0.09,-0.03,-0.032,0.128,-0.104,0.009,-0.023,-0.08,-0.037,-0.064,0.07,0.05,0.127,0.009,0.079,0.147,0.01
153,0.127,-0.118,0.064,-0.081,-0.085,-0.081,0.084,0.056,0.117,0.061,0.133,-0.022,0.132,-0.074,-0.059,0.036,0.018
154,-0.085,-0.083,0.098,-0.029,0.063,-0.039,0.04,0.014,-0.106,-0.035,-0.1,0.097,-0.074,0.089,-0.128,0.081,-0.012
155,-0.071,0.15,0.081,0.015,-0.1,-0.015,0.039,-0.028,0.116,-0.021,-0.001,-0.068,0.138,0.02,0.125,-0.128,0.016
156,0.13,0.114,0.036,0.076,0.112,0.139,-0.043,-0.039,0.057,0.146,-0.055,0.108,0.056,-0.118,0.097,-0.068,0.047
157,-0.058,0.004,-0.034,0.108,-0.129,0.037,0.047,0.093,-0.017,0.014,-0.062,0.106,-0.089,0.139,-0.016,-0.003,0.009
158,0.147,0.108,0.086,0.114,-0.05,-0.097,-0.023,-0.027,-0.114,-0.081,-0.09,-0.002,0.008,-0.119,-0.019,-0.062,-0.014
159,-0.087,0.074,0.109,0.145,-0.005,0.054,-0.087,0.08,-0.118,0.025,0.07,0.07,0.069,-0.108,0.127,0.086,0.032
160,-0.063,0.048,-0.086,-0.076,-0.11,-0.126,0.149,0.092,-0.096,0.005,-0.068,-0.011,0.034,0.01,-0.002,-0.099,-0.025
161,-0.125,-0.095,0.012,0.16,-0.066,0.077,0.173,0.151,0.028,0.115,0.188,-0.131,-0.143,0.079,-0.009,-0.089,0.02
162,0.077,-0.014,0.107,0.119,-0.072,0.1,-0.038,-0.017,0.005,-0.069,-0.004,-0.006,0.085,0.094,0.174,0.176,0.045
163,0.054,-0.011,0.089,0.114,-0.118,-0.01,0.043,0.136,-0.088,-0.106,0.036,0.146,-0.074,0.029,0.149,0.175,0.035
164,-0.149,-0.04,-0.148,-0.063,-0.03,0.024,-0.114,-0.08,0.006,-0.016,0.065,0.056,-0.002,-0.054,0.097,-0.037,-0.03
165,-0.148,0.056,0.005,0.175,-0.06,0.047,-0.077,-0.056,0.134,0.139,0.125,0.127,0.121,-0.085,0.176,0.161,0.052
166,0.172,-0.045,0.042,-0.102,-0.087,-0.11,0.038,0.067,-0.109,-0.046,0.169,0.007,-0.005,-0.113,0.013,-0.08,-0.012
167,0.187,-0.013,-0.001,-0.01,-0.027,-0.054,0.13,0.093,0.099,0.034,0.106,0.037,0.154,-0.059,0.166,0.178,0.064
168,0.034,0.067,0.106,-0.019,0.099,-0.068,-0.136,-0.102,0.159,-0.04,0.023,-0.057,0.076,-0.114,0.039,0.076,0.009
169,0.091,0.128,-0.024,-0.004,0.161,-0.121,-0.105,-0.055,-0.111,0.117,-0.073,0.117,-0.053,-0.01,0.071,0.025,0.01
170,0.187,0.125,-0.091,0.174,-0.018,-0.072,0.186,0.136,-0.054,0.091,-0.131,0.019,-0.062,-0.148,0.066,0.039,0.028
171,-0.034,0.123,0.085,0.117,-0.067,-0.097,-0.112,0.161,0.119,-0.036,0.007,0.153,-0.07,0.119,-0.067,-0.049,0.022
172,-0.001,-0.064,-0.008,-0.116,0.013,0.001,0.056,-0.059,-0.008,0.02,0.167,-0.044,-0.119,0.089,-0.118,-0.135,-0.02
173,0.03,-0.111,0.186,-0.111,0.134,-0.066,-0.111,-0.081,0.127,0.094,-0.025,-0.121,-0.033,0.158,0.166,0.016,0.016
174,0.12,-0.017,-0.02,-0.085,-0.133,-0.118,0.177,0.139,0.005,0.168,-0.054,-0.129,0.087,0.179,-0.002,0.158,0.03
175,-0.145,0.043,0.024,-0.098,0.035,0.128,0.089,-0.143,0.125,0.064,0.183,0.008,0.019,0.149,0.189,0.002,0.042
