Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
13,-0.017,-0.002,-0.037,0.01,-0.009,0.018,-0.021,0,0.014,-0.02,-0.007,0.001,-0.03,0.007,-0.028,0.032,-0.006
14,-0.014,0.022,-0.025,-0.024,-0.026,0.019,-0.035,0.03,-0.026,0.005,-0.001,-0.031,-0.008,0.033,-0.03,0.028,-0.005
15,-0.031,-0.003,-0.025,-0.02,0.005,0.047,0.014,0.037,-0.028,0.01,-0.025,-0.047,-0.028,0.039,-0.006,0.039,-0.001
16,-0.029,-0.001,0.016,-0.03,-0.031,-0.008,-0.013,0.009,-0.03,0.005,-0.048,0.012,-0.012,0.013,-0.028,-0.066,-0.015
17,-0.006,-0.005,-0.051,0,-0.016,0.043,-0.023,-0.011,-0.005,-0.028,0.009,-0.047,-0.026,0.01,-0.019,-0.007,-0.011
18,-0.015,-0.02,-0.024,-0.052,-0.008,0.037,-0.046,0.048,0.01,0.014,-0.034,-0.027,0.005,0.017,0.002,-0.024,-0.007
19,-0.023,0.027,-0.02,-0.01,-0.028,0.03,0.003,0.013,-0.016,0.02,0.002,-0.011,-0.008,0.006,0.018,-0.032,-0.002
20,-0.013,0.04,-0.028,-0.016,-0.016,-0.005,-0.047,0.039,-0.019,-0.002,-0.024,-0.031,-0.002,0.013,-0.032,-0.024,-0.011
21,-0.028,0.036,0.017,-0.03,-0.006,0.016,-0.027,0.028,0.01,0.008,-0.023,-0.057,-0.012,0.022,-0.005,0.015,-0.002
22,-0.03,0.03,-0.052,-0.005,-0.021,0,-0.075,0.021,0.011,0.006,-0.017,-0.063,-0.003,0.055,0.01,0.04,-0.006
23,0.012,0.022,-0.038,0.016,0.016,0.007,-0.051,-0.022,-0.003,0.005,-0.017,-0.027,0.015,-0.008,-0.01,-0.022,-0.007
24,-0.02,-0.005,-0.024,-0.022,0.002,-0.01,-0.003,-0.044,0,-0.025,-0.024,0.002,-0.016,0.009,-0.018,-0.051,-0.016
25,-0.018,0.021,-0.039,0.014,0.012,0.02,-0.029,-0.019,-0.007,0.022,0.039,-0.011,-0.04,0.001,-0.03,-0.026,-0.006
26,0.008,-0.016,-0.002,-0.051,-0.038,-0.034,-0.041,0.058,-0.001,-0.006,-0.058,-0.027,-0.004,0.003,-0.026,-0.037,-0.017
27,-0.029,0.043,-0.063,-0.031,-0.059,-0.005,0.027,0.022,0.033,0.014,-0.051,0.001,0.029,0.024,-0.03,0.031,-0.003
28,0.012,-0.011,-0.017,-0.048,0.009,0.061,-0.012,0.024,-0.02,0.003,-0.061,-0.002,-0.027,-0.016,-0.033,-0.006,-0.009
29,-0.036,-0.009,0.01,0.036,-0.013,0.024,-0.035,0.028,-0.012,0.022,-0.007,0.005,0.009,-0.028,-0.072,0.02,-0.004
30,0.006,-0.018,-0.021,-0.045,-0.028,0.048,-0.071,-0.016,-0.013,-0.022,-0.048,-0.078,-0.028,0.002,-0.034,-0.088,-0.028
31,-0.034,0.002,-0.035,-0.007,0,0.05,-0.098,0.001,-0.032,0.009,-0.078,-0.068,-0.02,0.042,-0.024,-0.055,-0.022
32,-0.025,-0.009,0,-0.054,0.01,-0.016,-0.074,0.016,-0.034,-0.038,-0.01,-0.043,-0.045,-0.002,0.02,0.033,-0.017
33,-0.012,-0.017,-0.04,-0.059,-0.019,0.017,0.022,-0.031,-0.034,-0.044,-0.035,-0.023,-0.026,0.005,-0.018,0.076,-0.015
34,-0.013,-0.024,-0.011,-0.065,-0.034,0.057,-0.077,-0.064,-0.026,-0.02,-0.011,-0.064,-0.025,0.087,-0.02,0.02,-0.018
35,-0.039,0.029,-0.035,-0.002,-0.022,-0.001,-0.018,0.038,-0.032,0.021,-0.022,-0.052,0.013,-0.007,-0.038,-0.033,-0.012
36,-0.015,0.066,-0.016,-0.038,-0.055,-0.044,-0.081,-0.026,-0.013,0.062,-0.03,0.076,-0.032,-0.064,-0.05,0.026,-0.015
37,0.013,0.002,-0.067,-0.076,-0.032,0.007,-0.035,-0.037,-0.003,0.01,-0.03,-0.007,-0.026,0.084,-0.026,-0.071,-0.018
38,0.026,-0.022,-0.041,0.037,-0.04,-0.045,-0.01,-0.093,-0.039,-0.023,-0.082,-0.046,-0.015,-0.037,-0.003,-0.07,-0.031
39,-0.009,-0.024,0.001,0.001,-0.038,0.009,-0.019,0.062,-0.011,0.02,-0.082,0.006,-0.022,0.037,-0.074,-0.069,-0.013
40,-0.03,-0.02,-0.055,-0.033,0.017,-0.04,-0.055,-0.053,-0.018,-0.01,-0.039,-0.018,-0.008,-0.016,-0.029,0.002,-0.025
41,-0.039,0.007,-0.078,-0.039,-0.045,-0.013,-0.026,-0.054,-0.069,-0.016,-0.061,-0.047,-0.011,0.064,-0.057,0.017,-0.029
42,-0.009,-0.034,-0.054,-0.003,-0.051,0.008,-0.039,-0.06,0,0.01,0.018,-0.071,-0.034,0.034,-0.092,-0.067,-0.028
43,-0.01,0.077,-0.045,0.017,-0.012,-0.001,-0.005,0.124,-0.003,0.043,-0.034,-0.075,-0.028,0.026,-0.025,0.019,0.004
44,-0.022,0.022,-0.016,0.007,-0.045,0.022,0.004,-0.02,-0.047,-0.022,-0.032,-0.024,-0.032,0.035,0.008,0.006,-0.01
45,-0.039,-0.009,-0.122,-0.068,0.007,0.022,-0.013,-0.045,-0.033,-0.031,-0.106,-0.026,-0.022,-0.001,-0.037,0.075,-0.028
46,-0.04,0.025,-0.068,0.019,0.071,0.088,-0.111,0.03,-0.022,0.067,-0.041,-0.071,0.01,0.014,-0.01,-0.038,-0.005
47,-0.053,-0.06,-0.086,-0.002,0.003,0.051,-0.068,0.012,-0.034,-0.03,-0.077,-0.087,-0.019,-0.018,-0.029,-0.028,-0.033
48,-0.037,-0.008,-0.113,0.038,-0.035,0.009,-0.033,0.053,-0.044,-0.041,0.001,-0.083,-0.03,-0.041,-0.026,0.016,-0.023
49,-0.013,-0.024,-0.077,-0.138,0.01,-0.016,-0.068,-0.007,-0.037,-0.031,-0.079,-0.1,-0.013,-0.025,-0.084,-0.08,-0.049
50,0.022,-0.042,-0.034,-0.053,-0.067,0.022,-0.025,-0.057,-0.01,0.067,-0.085,-0.034,-0.006,0.02,-0.042,0.056,-0.017
51,0.023,-0.047,0.01,-0.008,-0.013,0.012,-0.091,0.006,0.006,-0.016,-0.091,-0.073,0.008,0.055,-0.062,-0.111,-0.024
52,-0.094,-0.006,0.012,-0.036,-0.051,-0.018,-0.025,-0.051,-0.067,-0.039,-0.042,0.028,-0.058,0.04,0.025,-0.041,-0.026
53,-0.049,-0.002,-0.047,-0.04,-0.014,0.005,-0.134,-0.019,-0.031,-0.03,-0.016,-0.02,0.008,0.001,-0.083,-0.041,-0.032
54,0.011,0.031,-0.097,0.028,-0.029,0.089,-0.017,-0.072,-0.072,0.02,-0.004,-0.018,-0.028,-0.023,-0.118,-0.033,-0.021
55,-0.009,-0.019,-0.045,-0.071,-0.037,0.025,-0.052,-0.036,-0.026,-0.008,-0.06,-0.025,0.002,-0.004,-0.019,-0.063,-0.028
56,-0.03,0.014,-0.034,-0.119,-0.052,0.014,-0.016,0.037,-0.049,-0.052,-0.035,-0.029,-0.015,0.022,-0.095,-0.024,-0.029
57,-0.014,0.02,-0.042,-0.088,-0.013,-0.042,-0.029,0.059,-0.059,0.033,-0.065,-0.019,-0.107,0.001,-0.093,-0.058,-0.032
58,-0.082,0.04,-0.036,-0.1,-0.058,-0.011,-0.059,-0.061,-0.024,-0.004,-0.075,-0.05,-0.025,-0.016,-0.04,-0.108,-0.044
59,-0.071,-0.042,-0.11,-0.064,-0.087,-0.013,-0.062,-0.077,-0.069,0.023,0.01,-0.094,-0.028,0.061,-0.025,-0.08,-0.045
60,0.004,0.011,-0.089,-0.042,-0.053,0.003,-0.028,-0.038,-0.039,0.005,-0.102,-0.018,-0.017,-0.036,-0.1,-0.057,-0.037
61,-0.057,-0.043,-0.003,-0.072,-0.038,0.026,-0.137,0.068,-0.021,0.045,-0.016,-0.113,-0.016,0.016,-0.055,-0.006,-0.026
62,-0.032,-0.018,-0.023,0.083,-0.067,0.071,-0.107,-0.075,-0.093,-0.01,-0.08,-0.015,-0.07,0.01,-0.057,0.035,-0.028
63,-0.015,-0.039,-0.042,-0.098,-0.052,0.074,-0.005,-0.011,-0.025,0.042,-0.057,-0.072,-0.059,-0.026,-0.052,-0.055,-0.031
64,-0.075,0.025,0.01,0.007,-0.036,0.008,-0.063,-0.033,-0.073,-0.002,-0.086,-0.069,-0.003,-0.029,-0.046,-0.145,-0.038
65,-0.033,-0.042,0.034,-0.074,-0.051,0.014,-0.044,0.029,-0.09,-0.032,-0.037,-0.103,-0.041,0.023,-0.087,-0.067,-0.037
66,-0.04,0.009,-0.038,-0.069,-0.002,0.008,-0.063,-0.062,-0.049,0.059,-0.136,-0.099,-0.015,-0.034,-0.103,0.038,-0.037
67,0.006,-0.056,-0.116,-0.154,-0.047,0.001,-0.105,-0.151,-0.021,0.036,-0.089,-0.019,-0.025,-0.057,-0.053,0.033,-0.051
68,-0.108,0.003,-0.018,-0.079,-0.055,0.019,-0.064,-0.055,-0.06,-0.078,-0.162,-0.072,0.011,-0.054,-0.13,-0.076,-0.061
69,0.001,0.088,-0.095,-0.015,-0.008,0.045,-0.069,-0.019,-0.032,-0.041,-0.131,-0.043,-0.031,0.042,0.004,-0.163,-0.029
70,-0.061,-0.018,-0.058,-0.137,-0.034,0.038,-0.057,-0.042,-0.028,-0.046,-0.069,-0.067,-0.051,0.04,-0.045,0.045,-0.037
71,-0.05,-0.069,-0.02,-0.13,0,-0.039,-0.097,0.034,-0.013,-0.071,-0.061,-0.052,-0.026,0.103,-0.02,0.107,-0.025
72,-0.062,-0.005,-0.038,0.031,-0.067,0.049,-0.12,0.014,-0.035,0.078,-0.15,-0.049,-0.019,0.024,-0.026,-0.141,-0.032
73,-0.011,-0.045,-0.02,-0.085,-0.159,0.041,-0.052,0.007,-0.039,-0.027,-0.084,-0.079,-0.006,0.047,-0.065,-0.076,-0.041
74,-0.078,-0.017,-0.107,-0.065,0.029,0.021,-0.108,-0.136,0.014,0.026,-0.123,0.016,-0.062,-0.047,-0.075,0.027,-0.043
75,-0.057,-0.105,-0.102,-0.048,-0.065,0.009,-0.072,-0.112,-0.092,0.064,-0.072,-0.135,-0.049,-0.022,-0.077,0.015,-0.057
76,-0.042,-0.012,0.01,-0.13,-0.086,0.016,-0.102,-0.05,-0.063,0.005,-0.113,-0.087,0.021,-0.004,-0.118,-0.075,-0.052
77,-0.04,-0.024,-0.09,0.057,-0.039,0.006,-0.041,0.039,-0.11,-0.05,-0.152,-0.051,-0.029,0.014,-0.103,0.007,-0.038
78,-0.039,-0.025,-0.057,-0.076,0.016,-0.019,-0.022,-0.12,-0.08,-0.053,-0.089,-0.071,-0.003,-0.006,-0.018,-0.062,-0.045
79,-0.056,-0.069,-0.11,-0.048,-0.041,0.007,-0.04,-0.066,0.017,-0.028,-0.048,-0.046,-0.062,0.019,-0.106,-0.107,-0.049
80,-0.058,-0.056,-0.097,-0.108,0.052,0.014,-0.04,-0.037,-0.113,-0.012,-0.037,0.054,-0.033,0.01,-0.135,0.024,-0.036
81,-0.049,-0.015,-0.156,-0.043,-0.013,-0.031,-0.048,0.063,-0.103,0.105,-0.001,0.014,0.004,-0.009,-0.05,-0.09,-0.026
82,-0.081,0.025,-0.073,-0.138,0.028,-0.025,-0.189,-0.01,-0.089,0.053,-0.101,-0.087,-0.038,0.006,-0.019,0.039,-0.044
83,-0.101,-0.082,-0.178,-0.148,-0.076,0.06,-0.135,-0.066,-0.054,-0.031,-0.162,-0.033,0.008,0.04,-0.053,0.029,-0.062
84,-0.073,0.063,-0.032,-0.139,-0.079,0.107,-0.163,0.093,-0.055,-0.038,-0.088,-0.024,0.038,0.019,-0.088,-0.021,-0.03
85,-0.032,0.063,-0.105,-0.088,-0.039,0.029,-0.124,-0.157,-0.07,0.095,-0.007,-0.042,-0.072,0.064,-0.096,-0.02,-0.038
86,-0.065,0.018,-0.064,-0.092,-0.032,-0.026,-0.019,-0.047,-0.06,0.041,-0.124,-0.068,-0.064,0.14,-0.02,-0.136,-0.039
87,-0.113,-0.027,-0.026,-0.138,-0.083,-0.068,-0.082,-0.121,-0.052,-0.008,-0.047,0.032,-0.089,-0.078,-0.178,-0.081,-0.072
88,-0.051,0.075,-0.039,-0.151,-0.052,-0.051,-0.02,-0.028,-0.007,-0.066,-0.1,-0.118,-0.084,-0.015,-0.111,-0.236,-0.066
89,-0.105,-0.06,-0.06,-0.027,-0.076,0.096,-0.166,0.046,-0.043,-0.117,-0.052,-0.107,-0.1,0.028,-0.055,-0.038,-0.052
90,-0.076,-0.036,-0.07,0.065,-0.03,0.052,-0.004,0.091,-0.041,0.055,-0.036,-0.128,-0.084,0.08,-0.184,0.074,-0.017
91,-0.07,0.002,-0.064,-0.164,-0.072,-0.046,-0.017,-0.082,-0.032,0.004,-0.149,-0.074,-0.034,0.006,-0.134,-0.009,-0.058
92,-0.054,-0.092,-0.121,-0.135,-0.013,0.12,-0.057,0.005,-0.144,0.03,-0.053,-0.067,0.031,0.033,-0.148,-0.14,-0.05
93,-0.105,-0.022,-0.062,-0.044,-0.079,-0.06,-0.095,-0.03,-0.097,-0.045,-0.053,-0.052,-0.006,0.161,-0.052,0.041,-0.037
94,-0.103,-0.092,-0.151,-0.016,0.021,0.027,-0.055,-0.057,-0.039,0.03,-0.108,-0.178,-0.024,-0.038,-0.113,-0.115,-0.063
95,-0.072,0.011,-0.13,-0.142,0.028,-0.023,-0.178,-0.019,-0.001,-0.02,-0.074,-0.122,-0.047,-0.049,-0.174,-0.075,-0.068
96,-0.054,-0.008,-0.09,-0.06,-0.053,-0.018,-0.102,0.017,-0.065,-0.05,-0.136,-0.149,-0.048,0.017,0.016,-0.085,-0.054
97,-0.022,-0.013,-0.018,-0.096,-0.012,0.008,-0.071,-0.069,-0.064,-0.035,-0.081,-0.058,-0.107,0.015,-0.101,0.078,-0.04
98,-0.052,-0.069,-0.015,-0.01,-0.026,-0.015,-0.106,-0.075,-0.098,-0.13,-0.061,0,0.018,-0.009,-0.106,-0.101,-0.053
99,-0.1,-0.116,-0.155,-0.024,-0.114,-0.042,-0.064,0.016,-0.075,0.066,-0.084,-0.141,-0.025,0.099,-0.154,-0.064,-0.061
100,-0.114,-0.022,-0.12,-0.046,-0.035,0.021,-0.085,0.022,-0.102,-0.101,-0.073,-0.095,-0.125,-0.047,-0.071,-0.248,-0.078
101,-0.035,0.112,-0.148,-0.017,-0.093,-0.019,-0.13,-0.086,-0.067,-0.082,-0.086,-0.117,-0.012,-0.021,-0.144,-0.143,-0.068
102,-0.064,0.051,-0.183,-0.041,-0.049,-0.021,-0.107,0.004,-0.068,-0.032,-0.123,-0.128,-0.011,-0.017,-0.072,-0.011,-0.055
103,-0.046,-0.047,-0.125,0.022,-0.032,0.035,-0.021,0.045,-0.125,-0.018,-0.064,-0.096,0,-0.062,-0.135,0.007,-0.041
104,-0.053,-0.001,-0.116,-0.237,-0.043,0.104,-0.084,-0.188,-0.01,-0.05,-0.066,-0.192,0.058,0.136,-0.18,-0.027,-0.059
105,-0.02,0.036,-0.015,-0.039,-0.057,-0.049,-0.026,-0.138,-0.054,-0.017,-0.144,-0.048,-0.068,-0.041,-0.137,-0.009,-0.052
106,-0.031,0.003,-0.19,-0.101,0.074,0.032,-0.209,0.07,-0.112,-0.037,-0.134,-0.028,-0.032,0.013,-0.095,-0.035,-0.051
107,-0.055,0.029,-0.054,-0.022,-0.071,0.176,-0.017,-0.037,-0.011,-0.006,-0.095,-0.194,-0.079,-0.02,-0.077,-0.1,-0.04
108,-0.088,-0.085,-0.129,-0.096,-0.019,0.093,-0.009,-0.037,-0.061,-0.036,-0.141,-0.066,-0.018,-0.095,-0.183,-0.05,-0.064
109,-0.063,-0.031,-0.186,-0.173,-0.103,0.102,-0.084,-0.103,-0.042,-0.02,-0.048,0.009,-0.062,-0.049,-0.046,-0.099,-0.062
110,-0.057,-0.13,-0.12,-0.133,-0.051,0,-0.234,-0.064,-0.01,-0.052,-0.189,-0.008,-0.02,0.028,-0.119,0.109,-0.066
111,-0.04,-0.05,-0.048,-0.227,-0.027,0.107,-0.061,-0.008,-0.023,-0.064,-0.046,-0.131,-0.13,0.06,-0.141,-0.208,-0.065
112,-0.066,0.069,-0.103,-0.195,-0.081,0.082,-0.165,-0.004,-0.08,0.002,-0.081,-0.106,-0.081,0.008,-0.117,-0.142,-0.066
113,-0.117,0.007,-0.06,-0.231,-0.017,0.041,-0.138,0.024,-0.034,-0.054,-0.162,-0.097,-0.001,-0.093,-0.072,-0.02,-0.064
114,-0.076,-0.098,-0.116,-0.163,-0.075,0.05,-0.126,-0.059,-0.06,-0.053,-0.173,-0.173,-0.055,0.014,-0.207,-0.184,-0.097
115,-0.04,-0.058,-0.141,-0.096,-0.03,0.17,-0.285,-0.05,-0.037,-0.071,-0.094,-0.112,-0.078,-0.056,-0.118,-0.016,-0.069
116,-0.05,-0.033,-0.109,-0.071,-0.047,0.034,-0.072,-0.096,-0.121,-0.045,-0.089,-0.121,-0.142,0.017,-0.045,0.065,-0.058
117,-0.148,-0.025,-0.168,-0.062,-0.027,0.023,-0.101,-0.1,-0.058,-0.025,-0.107,-0.09,-0.104,-0.019,0.005,-0.142,-0.072
118,-0.001,0.005,-0.086,-0.133,-0.096,-0.019,-0.173,0.056,-0.148,0.023,-0.121,-0.072,0.006,-0.04,-0.137,-0.143,-0.067
119,-0.067,-0.073,-0.093,-0.227,-0.109,0.033,-0.185,-0.005,-0.078,-0.083,-0.153,0.058,-0.065,-0.044,-0.052,-0.273,-0.089
120,-0.169,-0.062,-0.139,-0.053,-0.126,-0.049,-0.041,-0.104,-0.078,0.116,-0.124,-0.004,-0.06,0.05,-0.058,-0.192,-0.068
121,-0.059,-0.067,-0.068,-0.103,-0.054,-0.036,-0.109,-0.109,-0.13,-0.006,-0.151,-0.147,-0.044,0.052,-0.078,-0.148,-0.079
122,-0.062,0.018,-0.115,-0.021,-0.1,0.062,-0.126,0.085,-0.066,0.085,-0.187,0.012,-0.034,0.198,-0.126,0.092,-0.018
123,-0.088,-0.196,-0.098,0.037,-0.064,0.073,-0.093,-0.017,-0.051,-0.033,-0.178,-0.022,-0.081,0.047,-0.137,-0.235,-0.071
124,-0.038,0.096,-0.13,-0.141,0.06,0.068,-0.107,-0.076,-0.068,-0.107,-0.094,-0.166,-0.172,-0.034,-0.161,-0.074,-0.072
125,-0.084,0.056,-0.196,-0.18,-0.063,0.085,-0.139,-0.149,-0.064,-0.117,-0.234,-0.11,-0.005,0.012,-0.211,-0.222,-0.101
126,-0.026,-0.104,-0.179,-0.108,-0.059,-0.034,-0.113,-0.074,0.028,-0.139,-0.159,-0.106,-0.08,-0.096,-0.334,-0.146,-0.108
127,-0.116,-0.021,-0.189,-0.288,-0.152,0.052,-0.173,-0.065,-0.008,0.031,-0.227,-0.275,0.009,0.041,-0.095,-0.058,-0.096
128,-0.102,0.061,-0.01,-0.044,-0.093,0.001,-0.098,-0.161,-0.027,-0.05,-0.113,-0.077,-0.076,-0.044,-0.133,-0.024,-0.062
129,-0.137,0.063,-0.064,-0.082,-0.118,-0.034,-0.031,-0.044,-0.091,-0.057,-0.144,-0.206,-0.042,-0.01,-0.13,-0.121,-0.078
130,-0.082,0.07,-0.204,-0.117,0.008,0.003,-0.179,-0.01,-0.056,0.01,-0.099,-0.203,-0.102,-0.065,-0.127,-0.158,-0.082
131,-0.027,-0.004,-0.219,-0.13,-0.047,0.083,-0.151,-0.07,-0.058,0.037,-0.191,-0.107,-0.054,-0.033,-0.221,-0.152,-0.084
132,-0.005,-0.126,-0.076,-0.168,-0.104,0.007,-0.169,0.028,-0.127,0.017,-0.115,-0.157,-0.104,0.018,-0.104,-0.135,-0.083
133,-0.046,-0.086,-0.101,-0.087,-0.069,-0.047,-0.187,-0.162,-0.011,0.054,-0.234,-0.148,-0.065,-0.004,-0.049,-0.091,-0.083
134,-0.044,-0.018,-0.145,-0.155,-0.073,-0.125,-0.123,-0.058,-0.06,-0.147,-0.222,-0.15,0.041,0.03,-0.078,-0.168,-0.093
135,-0.093,-0.024,-0.142,0.014,-0.008,-0.053,-0.077,-0.1,-0.05,-0.006,-0.226,-0.082,-0.115,-0.073,-0.072,0.047,-0.066
136,0.03,0.056,-0.195,-0.125,-0.095,-0.073,-0.208,-0.13,-0.088,0.054,-0.16,-0.07,-0.122,-0.022,-0.182,0.008,-0.083
137,-0.075,-0.131,-0.095,-0.154,-0.032,-0.068,-0.099,-0.101,-0.093,0.065,-0.178,0.097,-0.113,-0.026,-0.266,-0.075,-0.084
138,-0.109,-0.024,-0.103,-0.12,-0.006,-0.026,-0.029,-0.263,-0.006,0.042,-0.107,0.06,0.013,-0.107,-0.157,-0.166,-0.069
139,-0.086,-0.023,-0.135,-0.124,-0.164,-0.11,-0.149,-0.074,0.029,-0.014,-0.101,-0.067,-0.116,-0.042,-0.295,-0.22,-0.106
140,-0.061,0.011,-0.187,-0.008,-0.075,0.077,-0.093,-0.144,-0.096,0.043,-0.14,-0.114,-0.054,-0.123,0.024,-0.027,-0.06
141,-0.066,0.082,-0.183,-0.042,-0.059,0.033,-0.114,0.051,-0.073,-0.003,-0.088,-0.068,-0.006,0.032,-0.172,-0.18,-0.053
142,-0.063,-0.057,-0.089,-0.12,-0.011,0.045,-0.203,0.012,-0.085,0.053,-0.046,-0.087,-0.034,0.014,-0.12,-0.11,-0.056
143,-0.078,-0.022,-0.113,-0.199,-0.109,-0.05,-0.15,-0.131,-0.084,-0.12,-0.121,-0.276,-0.132,-0.015,-0.117,-0.037,-0.11
144,-0.133,0.05,-0.163,-0.146,0.04,-0.045,-0.124,-0.068,-0.044,0.065,-0.113,-0.071,-0.056,0.04,-0.27,-0.052,-0.068
145,-0.101,0.009,-0.203,-0.023,-0.094,-0.062,-0.16,-0.163,-0.154,0.011,-0.056,-0.092,-0.092,0.064,-0.127,0.086,-0.072
146,-0.007,-0.05,-0.148,-0.207,-0.098,0.011,-0.082,-0.121,-0.099,-0.129,-0.243,-0.09,-0.042,-0.04,-0.208,-0.248,-0.113
147,-0.102,0.033,-0.14,-0.219,-0.059,0.133,-0.078,-0.117,0.006,-0.131,-0.127,-0.033,-0.056,-0.09,-0.094,0.007,-0.067
148,-0.074,0.022,-0.143,-0.045,-0.127,0.035,-0.101,-0.134,-0.074,0.023,-0.119,-0.186,-0.184,-0.02,-0.202,-0.196,-0.095
149,-0.112,-0.017,-0.141,-0.046,-0.016,-0.113,-0.163,0.003,-0.052,-0.015,-0.147,-0.257,-0.056,0.118,-0.13,-0.255,-0.087
150,0,-0.168,-0.221,-0.193,-0.134,-0.056,-0.216,-0.123,-0.102,0.1,-0.163,-0.112,-0.081,-0.045,-0.11,-0.253,-0.117
151,-0.154,-0.066,-0.214,-0.186,-0.022,0.093,-0.11,-0.136,-0.078,-0.109,-0.054,-0.094,-0.058,-0.06,-0.188,-0.196,-0.102
152,-0.086,-0.133,-0.156,-0.184,-0.143,0.019,-0.2,0.026,-0.131,-0.075,-0.199,-0.069,-0.144,0.088,-0.121,-0.126,-0.102
153,-0.043,-0.076,-0.074,-0.083,-0.073,-0.037,-0.202,-0.105,-0.13,-0.101,-0.136,-0.028,-0.119,0.097,-0.163,-0.008,-0.08
154,-0.07,-0.006,-0.163,-0.07,-0.094,-0.011,-0.261,-0.166,-0.148,0.092,-0.124,-0.02,-0.016,0.02,-0.057,-0.145,-0.077
155,-0.117,-0.083,-0.239,-0.089,0.016,0.028,-0.22,-0.097,-0.05,-0.01,-0.14,-0.267,-0.08,0.024,-0.164,-0.084,-0.098
156,-0.098,0.062,-0.151,-0.03,-0.003,0.034,-0.096,-0.086,-0.131,-0.009,-0.104,-0.125,-0.122,0.104,-0.034,0.044,-0.047
157,-0.107,-0.066,-0.184,-0.094,-0.12,-0.018,-0.052,-0.122,-0.073,-0.071,-0.158,-0.1,-0.067,0.128,-0.051,-0.209,-0.085
158,-0.114,0.005,-0.132,-0.167,-0.064,0.133,-0.145,-0.242,-0.134,0.04,-0.028,-0.173,-0.088,-0.034,-0.133,-0.224,-0.094
159,-0.108,-0.073,-0.142,-0.052,-0.055,0.052,-0.145,-0.028,-0.084,-0.068,-0.125,-0.03,-0.16,-0.103,0.022,-0.036,-0.071
160,-0.142,0.129,-0.286,-0.081,-0.077,-0.067,-0.161,-0.012,-0.045,-0.079,-0.176,-0.138,-0.095,-0.053,-0.04,0.062,-0.079
161,-0.088,-0.037,-0.023,-0.162,-0.131,0.084,-0.138,-0.129,-0.143,0.033,-0.179,-0.272,-0.133,0.106,-0.164,-0.023,-0.087
162,0,0.031,-0.131,-0.171,-0.073,0.083,-0.18,-0.257,-0.116,0.023,-0.274,-0.138,-0.02,0.022,-0.229,-0.114,-0.096
163,-0.086,-0.054,-0.152,0.078,-0.128,-0.121,-0.109,-0.169,-0.074,0.033,-0.089,-0.014,-0.032,-0.03,-0.236,0.007,-0.073
164,-0.023,-0.013,-0.138,-0.255,-0.014,-0.138,-0.214,0.094,-0.069,-0.114,-0.222,-0.274,-0.19,-0.011,-0.177,-0.178,-0.121
165,-0.155,-0.086,-0.104,-0.169,-0.067,-0.03,-0.192,-0.154,-0.104,-0.029,-0.265,-0.173,-0.198,0.025,-0.169,-0.242,-0.132
