Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
36,0.004,0.075,0.014,-0.065,-0.059,-0.029,0.019,-0.073,0.097,0.035,0.001,0.071,0.088,-0.077,0.069,-0.024,0.009
37,-0.029,0.031,0.003,-0.095,0.095,-0.052,0.094,0.084,-0.083,0.028,-0.075,0.039,-0.077,0.071,0.009,0.031,0.005
38,0.038,-0.079,0.091,0.065,-0.069,-0.066,-0.022,-0.069,0.045,-0.065,-0.095,0.009,0.079,0.086,-0.052,-0.032,-0.009
39,0.002,-0.002,0.063,0.071,-0.003,-0.025,0.098,0.013,-0.025,0.011,0.062,0.022,0.043,-0.033,-0.025,-0.028,0.015
40,-0.088,0.045,-0.092,-0.093,0.043,0.01,-0.021,-0.086,-0.037,-0.009,-0.003,0.072,-0.09,0.03,0.005,-0.036,-0.022
41,-0.014,0.11,-0.022,-0.06,0.06,0.008,0.101,0.068,-0.006,0.037,-0.08,0.005,0.074,0.107,-0.055,0.089,0.026
42,0.05,0.097,0.064,0.022,-0.058,0.008,-0.009,-0.005,0.091,0.023,0.108,-0.034,0.006,0.055,0.052,-0.004,0.029
43,-0.001,0.102,0.108,-0.033,0.102,0.001,0.021,0.102,0.059,-0.005,0.109,-0.045,0.104,-0.039,-0.067,-0.001,0.032
44,0.039,0.096,0.098,0.044,-0.024,-0.007,-0.014,-0.042,0.065,0.003,0.076,0.039,-0.093,-0.065,-0.009,-0.075,0.008
45,-0.035,0.087,0.085,-0.02,0.062,-0.091,-0.027,-0.024,-0.048,0.073,-0.088,0.031,-0.002,0.045,-0.047,0.004,0
46,-0.022,0.099,0.064,-0.041,0.109,0.083,0.085,-0.017,-0.025,0.018,-0.079,0.061,-0.033,-0.053,0.081,0.039,0.023
47,-0.039,0.109,-0.058,-0.055,0.02,0.063,0.02,0.035,0.077,0.109,-0.005,0.104,-0.001,-0.032,0.11,0.097,0.035
48,0.012,-0.058,0.052,0.09,0.025,0.005,-0.088,-0.057,-0.019,-0.077,-0.056,-0.068,0.073,0.069,0.053,0.086,0.003
49,-0.049,0.03,0.068,-0.01,0.086,-0.058,0.012,0.059,-0.024,0.001,0.05,-0.044,0.007,-0.071,0.105,-0.028,0.008
50,0.061,-0.014,0.108,0.099,0.056,-0.085,0.023,0.05,-0.054,-0.081,-0.053,0.033,-0.074,0.04,0.074,-0.01,0.011
51,0.065,0.108,-0.002,-0.063,0.089,-0.1,-0.074,-0.087,0.083,-0.085,-0.071,-0.001,0.016,0.032,0.055,0.093,0.004
52,-0.061,0.073,0.095,0.072,0.062,0.056,0.002,-0.041,-0.008,-0.098,0.068,-0.077,0.097,0.018,0.087,-0.05,0.018
53,0.026,0.069,0.033,-0.037,-0.035,-0.022,-0.012,0.097,0.055,0.036,0.039,-0.004,-0.043,0.03,0.037,0.038,0.019
54,0.017,0.044,0.045,0.042,-0.077,-0.02,-0.055,0.036,0.093,0.016,-0.047,-0.032,0.102,0.076,0.015,0.089,0.021
55,-0.082,-0.028,0.057,0.106,-0.014,-0.046,0.085,-0.095,-0.071,-0.097,-0.001,-0.04,-0.021,0.032,-0.083,0.101,-0.012
56,-0.003,-0.044,-0.046,-0.031,-0.011,0.061,0.108,0.02,0.035,-0.014,0.025,0.028,-0.062,0.085,0.074,-0.022,0.013
57,0.065,-0.009,0.031,-0.059,0.005,0.106,-0.046,0.042,0.033,-0.053,0.004,-0.051,-0.014,-0.099,0.019,-0.073,-0.006
58,-0.037,0.009,0.054,-0.006,0.034,0.048,0.002,-0.014,0.041,-0.089,0.007,0.109,-0.002,-0.071,0.048,0.058,0.012
59,-0.064,0.024,0.074,0.106,0,0.085,0.033,-0.067,0.086,-0.054,-0.057,0.008,0.059,0.058,-0.092,-0.022,0.011
60,-0.076,0.074,-0.058,-0.007,-0.074,-0.035,0.039,0.081,-0.014,0.007,0.052,0.028,0.011,0.015,-0.011,0.037,0.004
61,0.076,-0.001,0.074,-0.073,-0.081,-0.073,0.061,0.049,-0.063,-0.002,-0.052,0.102,0.098,0.097,-0.03,-0.033,0.009
62,-0.009,0.082,0.026,0.039,-0.078,-0.005,0.097,-0.063,-0.062,0.101,0.095,0.041,-0.099,0.002,0.043,-0.071,0.009
63,0.068,-0.099,0.029,0.066,-0.07,0.048,0.081,0.074,0.098,0.034,-0.076,-0.062,-0.084,-0.018,0.027,-0.004,0.007
64,-0.044,-0.004,0.054,-0.068,0.081,-0.046,0,-0.067,0.064,-0.006,0.061,-0.077,-0.057,0.034,0.086,0.001,0.001
65,0.006,-0.095,0.086,-0.045,0.039,0.046,-0.001,-0.072,0.062,0.083,-0.018,0.037,-0.003,-0.003,0.105,-0.04,0.012
66,-0.075,0.024,0.033,0.031,0.032,0.062,-0.04,-0.026,0.072,-0.04,-0.014,-0.021,-0.065,-0.009,-0.025,-0.052,-0.007
67,0.014,-0.04,0.077,-0.011,-0.009,0.075,-0.072,0.08,-0.099,0.037,0.041,0.08,-0.039,-0.014,-0.008,-0.014,0.006
68,0.005,0.081,0.025,0.061,0.08,0.084,-0.018,0.061,0.087,0.061,-0.057,0.032,0.06,-0.056,-0.024,0.074,0.035
69,-0.018,0.065,-0.083,-0.05,-0.081,-0.064,0.035,-0.038,-0.028,0.02,-0.064,-0.061,0.048,0.079,-0.029,-0.044,-0.02
70,-0.012,0.018,0.052,-0.062,0.012,-0.068,-0.016,-0.074,-0.034,0.048,-0.054,-0.009,0.062,-0.072,-0.054,-0.057,-0.02
71,-0.085,-0.005,-0.035,-0.017,-0.026,-0.053,-0.089,0.042,0.007,0.069,0.014,0.068,-0.087,0.041,0.065,0.082,-0.001
72,-0.075,0.018,0.023,-0.065,0.006,0.077,-0.091,0.032,0.035,-0.022,-0.011,0.009,0.078,0.082,-0.083,-0.073,-0.004
73,-0.045,-0.095,-0.045,0.064,-0.001,0.048,0.089,-0.057,-0.097,-0.013,0.1,0.099,0.062,-0.089,-0.028,-0.042,-0.003
74,0.008,-0.039,-0.031,-0.086,-0.045,0.073,0.105,0.007,0.091,0.062,-0.016,0.04,0.063,-0.07,-0.061,0.049,0.009
75,0.107,0.053,0.1,-0.093,-0.096,-0.067,0.071,-0.006,0.039,0.097,-0.001,0.064,-0.078,-0.068,0.009,0.059,0.012
76,-0.056,0.05,0.038,-0.064,-0.08,-0.047,0.006,0.006,-0.099,-0.084,0.098,-0.091,0.012,0.031,-0.034,-0.089,-0.025
77,-0.058,0.085,-0.046,0.026,0.088,0.02,0.03,0.001,0.033,-0.071,-0.074,0.093,-0.036,-0.033,-0.025,-0.063,-0.002
78,0.096,-0.079,0.022,0.061,0.078,-0.059,-0.018,0.013,0.065,-0.085,-0.077,-0.084,0.068,-0.066,-0.058,-0.047,-0.011
79,0.067,-0.089,0.048,0.008,0.064,-0.034,0.032,-0.009,0.03,0.035,-0.086,-0.024,-0.016,0.039,-0.002,-0.038,0.002
80,-0.024,-0.035,-0.035,0.086,-0.065,-0.052,0.038,0.064,0.033,-0.02,-0.086,-0.012,-0.029,-0.044,0.012,0.105,-0.004
81,-0.1,0.074,0.126,0.032,0.005,-0.04,-0.128,-0.074,0.067,-0.106,0.105,-0.097,-0.127,-0.012,0.049,0.072,-0.01
82,-0.056,0.042,0.039,0.032,0,0.02,-0.043,0.048,0.135,-0.113,0.087,-0.123,0.139,-0.079,0.114,-0.126,0.007
83,-0.008,0.084,-0.029,0.018,-0.012,0.122,0.083,-0.023,0.062,-0.122,0.098,0.037,-0.035,-0.018,-0.111,-0.054,0.006
84,0.072,-0.076,-0.123,-0.038,-0.046,0.133,-0.007,0.071,-0.015,0.008,0.129,-0.04,0.059,-0.043,0.015,0.082,0.011
85,0.103,0.11,0.041,0.064,-0.126,-0.117,-0.09,0.003,0.09,-0.099,-0.035,0.078,0.104,-0.051,0.131,-0.079,0.008
86,0.038,0.137,-0.088,-0.074,-0.064,0.059,-0.079,0.087,0.054,-0.081,0.021,0.114,0.004,0.126,-0.096,0.138,0.019
87,0.08,-0.05,0.106,-0.022,-0.114,-0.071,0.087,0.023,0.053,-0.047,0.102,0.076,0.026,-0.107,-0.12,-0.033,-0.001
88,0.022,0.13,-0.023,-0.106,-0.105,-0.033,0.056,0.125,0.07,-0.081,-0.1,0.129,0.017,-0.082,-0.097,0.064,-0.001
89,-0.064,-0.059,0.052,0.106,0.088,-0.076,0.139,-0.092,-0.026,0.036,-0.121,0.099,-0.113,0.119,0.135,0.024,0.015
90,0.11,0.054,0.086,0.031,0.093,-0.101,-0.068,-0.112,-0.006,-0.015,0.072,0.066,0.046,-0.085,-0.027,-0.101,0.003
91,0.029,0.005,-0.029,-0.034,0.01,0.126,-0.096,0.13,-0.01,0.075,0.093,-0.084,0.132,0.134,0.057,0.046,0.036
92,0.02,0.05,0.095,-0.072,-0.079,-0.072,0.112,0.066,0.057,-0.048,-0.116,0.117,0.094,-0.006,0.124,0.11,0.028
93,-0.093,-0.071,0.025,0.098,0.014,-0.119,-0.023,-0.058,0.116,-0.115,0.112,0.089,0.046,-0.111,-0.011,0.135,0.002
94,-0.103,0.013,0.124,-0.051,0.069,0.058,-0.042,-0.078,0.115,-0.126,0.09,-0.056,-0.079,0.101,-0.038,-0.021,-0.001
95,-0.054,0.111,-0.121,-0.092,0.025,0.03,-0.095,0.054,0.058,-0.04,0.13,0.059,0.028,-0.052,-0.07,0.04,0.001
96,0.093,0.1,0.074,-0.095,-0.059,0.043,-0.095,0.018,-0.057,-0.046,0.053,-0.095,-0.054,-0.019,0.112,-0.103,-0.008
97,-0.037,-0.094,-0.037,0.068,-0.058,0.05,-0.002,0.016,-0.091,-0.074,0.003,-0.076,0.087,-0.049,0.069,-0.023,-0.016
98,0.115,-0.01,0.057,-0.016,-0.115,-0.108,-0.041,0.052,0.068,-0.067,-0.098,0.112,0.021,-0.001,-0.056,0.078,-0.001
99,0.067,-0.085,-0.064,0.004,0.101,-0.099,0.091,-0.026,-0.089,-0.042,-0.125,0.064,0.012,0.075,0.056,0.036,-0.002
100,-0.049,0.052,0.002,0.032,-0.098,0.045,0.083,-0.003,-0.109,-0.077,0.096,-0.089,-0.127,0.024,0.045,0.094,-0.005
101,-0.066,-0.089,0.119,0.118,-0.112,0.031,-0.106,-0.108,-0.057,0.065,-0.006,0.097,-0.111,0.084,-0.016,-0.025,-0.011
102,0.002,0.052,-0.037,0.087,0.093,0.067,0.048,-0.13,0.033,0.042,-0.001,-0.12,0.058,-0.019,0.135,-0.086,0.014
103,0.015,-0.016,0.089,0.062,0.003,-0.049,0.08,0.092,0.029,-0.032,-0.052,-0.099,0.006,-0.061,-0.039,0.089,0.007
104,0.126,-0.056,-0.094,-0.122,0.074,-0.044,-0.082,-0.043,-0.003,0.05,-0.002,-0.085,0.13,0.139,0.052,0.063,0.006
105,-0.03,0.093,-0.073,0.102,0.076,-0.034,-0.071,-0.063,-0.039,-0.072,0.104,0.104,0.051,0.078,-0.101,-0.07,0.003
106,0.136,-0.078,-0.115,0.121,0.113,-0.061,-0.018,-0.072,-0.079,-0.067,-0.021,-0.098,-0.059,0.079,-0.062,0.13,-0.009
107,0.108,-0.059,0.113,0.058,-0.062,-0.101,0.002,-0.002,0.01,-0.011,0.028,-0.092,-0.097,0.078,-0.053,-0.083,-0.01
108,0.015,-0.001,0.024,-0.088,0.066,0.049,0.088,-0.063,0.034,0.016,0.03,-0.067,-0.087,0.075,-0.021,0.042,0.007
109,-0.105,-0.077,0.054,0.004,-0.104,-0.022,0.005,-0.091,0.006,0.016,-0.025,0.023,0.022,0.05,0.13,-0.015,-0.008
110,-0.112,0.095,0.073,-0.113,0.092,0.126,0.008,0.092,0.086,0.031,0.075,-0.065,-0.113,0.095,-0.086,-0.037,0.015
111,-0.087,-0.073,-0.068,-0.062,0.12,0.064,0.093,-0.123,-0.097,0.02,-0.061,-0.104,-0.02,-0.006,0.092,-0.034,-0.022
112,0.09,0.034,-0.106,-0.019,0.087,0.022,0.108,-0.12,-0.025,-0.031,-0.059,-0.123,0.028,-0.062,0.043,0.015,-0.007
113,0.077,-0.118,-0.099,-0.053,0.023,0.081,0.051,-0.063,0.093,-0.078,-0.103,-0.119,0.048,0.111,-0.093,0.118,-0.008
114,-0.041,0.053,-0.027,0.045,-0.087,0.003,0.081,0.13,-0.021,0.11,-0.04,-0.101,-0.089,0.026,-0.1,0.006,-0.003
115,0.011,0.03,-0.086,0.098,-0.116,0.004,-0.069,0.002,0.089,-0.061,0.042,0.07,-0.013,-0.021,-0.074,-0.109,-0.013
116,-0.103,-0.029,0.134,-0.079,-0.051,0.024,-0.117,0.126,0.04,-0.03,-0.076,-0.028,0.08,0.031,-0.104,-0.01,-0.012
117,0.009,0.04,-0.065,0.092,0.134,-0.119,0.133,-0.073,-0.017,0.129,-0.019,0.06,0.127,0.079,0.04,-0.073,0.03
118,-0.035,0.013,-0.063,-0.005,-0.026,0.072,-0.055,0.076,-0.122,-0.101,-0.095,0.042,0.111,-0.004,0.016,0.033,-0.009
119,-0.048,-0.088,-0.047,-0.034,-0.07,0.093,-0.091,0.09,0.112,0.066,-0.06,-0.019,-0.119,-0.129,0.115,0.048,-0.011
120,0.054,-0.124,0.04,-0.09,0.01,0.023,0.088,0.058,-0.056,0.121,0.131,-0.023,0.042,-0.127,-0.091,-0.065,-0.001
121,0.145,0.076,0.049,0.139,0.036,-0.008,0.046,0.038,-0.021,0.078,-0.006,0.028,0.049,0.131,0.012,0.09,0.055
122,-0.122,0.116,-0.118,0.003,0.144,-0.058,0.078,0.002,0.036,-0.033,0.058,0.093,0.015,0.118,0.043,0.08,0.028
123,-0.06,0.024,-0.083,-0.008,0.092,0.01,-0.059,-0.118,0.145,-0.118,0.007,-0.062,-0.041,0.058,-0.041,0.053,-0.013
124,-0.015,0.011,0.001,0.086,-0.099,0.076,0.145,-0.124,-0.063,0.137,0.081,0.107,-0.051,0.055,0.018,0.062,0.027
125,-0.043,-0.128,0.134,0.045,0.109,-0.001,-0.124,0.038,0.112,0.077,-0.021,-0.113,0.046,-0.032,-0.037,0.004,0.004
126,-0.104,-0.051,-0.129,-0.103,-0.097,0.025,0.146,0.082,0.038,0.082,-0.087,-0.052,-0.051,-0.059,0.058,-0.03,-0.021
127,0.132,-0.109,0.069,-0.081,0.002,-0.084,0.011,0.144,-0.052,0.139,0.143,-0.109,-0.034,-0.085,0.044,-0.048,0.005
128,-0.113,-0.11,-0.09,0.125,-0.082,-0.124,-0.115,0.133,-0.027,-0.073,0,-0.024,0.063,0.001,-0.084,0.076,-0.028
129,0.041,0.024,0.081,0.001,-0.016,-0.113,0.114,0.082,-0.023,0.122,0.116,-0.091,0.095,-0.032,-0.082,-0.024,0.018
130,-0.067,0.074,0.018,-0.059,-0.037,-0.049,0.131,-0.059,-0.028,-0.046,-0.13,0.045,0.11,-0.067,-0.01,0.02,-0.01
131,0.055,-0.015,0.013,0.089,0.062,0.054,0.026,0.027,-0.118,-0.01,-0.095,-0.025,-0.019,0.148,0.117,-0.089,0.014
132,0.093,-0.089,0.117,0.026,0.096,-0.064,-0.023,-0.018,-0.093,0.078,-0.047,0.091,-0.019,0.104,0.024,-0.049,0.014
133,0.098,-0.1,0.018,0.117,-0.006,-0.104,0.141,0.123,-0.083,-0.102,0.126,-0.028,0.031,-0.127,0.004,0.102,0.013
134,0.061,-0.051,-0.013,-0.066,0.004,0.141,-0.106,-0.121,0.107,0.069,0.128,0.096,0.065,-0.031,-0.023,0.071,0.021
135,-0.015,-0.075,0.142,-0.064,-0.091,-0.067,0.024,0.024,-0.023,-0.043,-0.027,0.051,0.102,0.108,-0.028,0.011,0.002
136,0.027,0.109,0.069,0.147,-0.046,-0.014,0.103,0.047,-0.072,-0.103,0.141,0.053,0.026,0.008,0.011,0.134,0.04
137,-0.02,-0.004,0.125,0.139,0.036,-0.099,-0.001,0.141,-0.108,-0.063,0.026,0.115,0.065,0.114,0.136,-0.128,0.03
138,0.055,-0.109,-0.071,0.007,0.108,-0.005,0.038,0.021,-0.114,-0.055,-0.022,-0.072,0.104,-0.113,0.05,0.115,-0.004
139,-0.013,-0.011,0.032,0.03,-0.094,-0.048,0.03,0.032,0.098,0.042,-0.111,-0.007,-0.048,0.122,-0.127,-0.098,-0.011
140,0.042,-0.035,0.069,0.054,0.028,0.042,-0.035,0.005,0.146,-0.069,0.021,-0.024,-0.081,0.057,-0.126,0.091,0.012
141,-0.048,-0.048,-0.043,0.091,-0.066,0.066,0.104,0.137,0.147,-0.039,0.117,0.01,0.033,-0.099,0.141,-0.108,0.025
142,0.038,0.027,-0.08,-0.053,0.065,-0.087,0.106,-0.112,0.086,0.136,0.123,-0.118,-0.033,0.116,0.006,0.029,0.016
143,0.025,0.037,0,0.006,0.006,0.04,0.02,-0.013,0.061,-0.068,0.013,0.1,0.123,0.121,0.007,-0.081,0.025
144,-0.076,0.036,-0.056,-0.063,-0.031,0.069,-0.086,-0.021,-0.108,0.073,0.038,0.063,0.115,0.025,0.071,0.073,0.008
145,-0.065,0.108,-0.003,-0.09,-0.015,-0.113,0.029,-0.062,-0.026,0.099,-0.117,0.134,0.147,-0.01,-0.056,0.067,0.002
146,0.027,0.082,0.031,0.146,0.026,0.109,-0.047,-0.117,0.099,-0.074,0.035,0.057,-0.103,0.066,-0.003,0.044,0.024
147,-0.093,-0.106,-0.061,0.117,0.042,-0.095,0.118,-0.095,-0.129,0.026,-0.126,0.081,0.097,0.071,-0.054,0.056,-0.009
148,0.111,-0.037,-0.126,-0.086,-0.124,0.023,0.083,-0.114,0.133,-0.116,0.113,0.113,0.093,-0.039,-0.125,-0.046,-0.009
149,-0.098,0.087,0.094,-0.005,0.012,-0.068,-0.122,-0.125,-0.014,0.043,0.136,-0.018,0.107,0.013,0.085,0.071,0.012
150,0.146,-0.032,0.006,0.058,0.069,-0.106,-0.11,0.138,0.09,-0.018,0.031,-0.078,-0.095,0.039,-0.01,-0.045,0.005
151,-0.12,-0.087,0.119,0.118,0.097,-0.032,0.058,0.017,0.027,0.023,-0.071,-0.128,-0.055,-0.006,0.049,0.049,0.004
152,0.021,0.037,0.032,-0.083,-0.021,0.095,-0.122,0.002,-0.06,-0.004,0.052,0.112,-0.024,-0.064,-0.065,0.147,0.003
153,-0.102,-0.065,0.059,0.03,-0.079,0.058,-0.086,-0.054,0.044,-0.052,0.091,0.003,-0.091,-0.121,0.039,0.027,-0.019
154,-0.076,-0.094,-0.088,-0.048,0.013,0.08,0.083,0.037,0.032,-0.007,-0.067,0.135,-0.006,0.136,0.141,-0.081,0.012
155,-0.032,0.107,-0.035,0.11,-0.001,0.02,0.031,0.027,-0.059,0.107,-0.108,-0.029,0.055,-0.111,-0.004,0.015,0.006
156,0.134,-0.119,0.024,0.022,-0.037,0.001,-0.016,-0.127,-0.045,-0.047,0.124,0.104,-0.02,-0.122,-0.1,0.071,-0.01
157,-0.039,-0.09,0.148,-0.031,-0.073,-0.073,-0.071,-0.085,-0.113,-0.047,-0.068,0.046,-0.036,-0.127,-0.035,0.106,-0.037
158,0.101,0.125,-0.013,-0.05,0.098,-0.073,0.054,0.115,-0.102,-0.078,0.02,0.11,0.013,0.093,0.033,0.075,0.033
159,0.049,0.016,-0.057,-0.11,0.007,0.004,0.116,0.025,0.111,-0.032,-0.116,-0.127,-0.124,-0.097,0.088,0.041,-0.013
160,-0.047,0.113,0.04,-0.013,0.123,-0.108,0.058,0.005,-0.03,0.09,0.138,-0.056,0.086,-0.054,-0.055,-0.046,0.015
161,-0.074,0.187,0.121,0.179,0.078,-0.027,0.058,0.057,0.103,-0.023,-0.086,0.109,0.063,0.135,0.08,-0.037,0.058
162,0.139,-0.118,-0.14,-0.04,0.179,0.109,-0.117,0.162,-0.073,-0.104,0.057,-0.043,0.061,0.129,0.019,-0.097,0.008
163,0.01,0.14,0.135,-0.018,0.112,0.065,-0.039,0.171,-0.006,-0.051,-0.015,0.042,-0.119,-0.149,-0.143,0.028,0.01
164,0.049,-0.02,0.165,-0.007,0.167,0.157,0.033,0.061,-0.048,-0.004,0.046,-0.014,0.145,0.063,0.156,-0.007,0.059
165,0.148,0.026,0.028,0.078,0.067,0.029,0.023,0.015,-0.117,-0.085,-0.022,0.173,0.003,-0.092,0.076,-0.025,0.02
166,-0.144,0.02,-0.127,-0.092,-0.075,-0.138,-0.083,-0.137,-0.098,-0.118,0.027,0.057,0.001,0.051,0.146,0.16,-0.034
167,-0.067,-0.122,-0.063,-0.068,0.077,-0.122,-0.094,-0.147,-0.138,-0.008,0.115,-0.076,0.185,-0.017,-0.127,-0.004,-0.042
168,0.053,-0.082,0.056,0.106,0.018,-0.078,-0.046,0.061,0.095,-0.021,0.113,-0.087,0.174,0.067,0.03,-0.123,0.021
169,-0.117,-0.133,0.08,0.177,-0.052,0.094,-0.073,-0.023,-0.038,0.151,0.027,0,0.002,0.024,0.158,-0.073,0.013
170,0.112,-0.121,-0.024,0.112,0.166,0.053,0.072,0.093,-0.109,-0.122,0.141,0.128,-0.103,-0.061,-0.087,0.139,0.024
171,-0.053,-0.143,0.162,-0.117,-0.021,0.103,-0.139,0.07,-0.07,0.07,-0.117,-0.132,0.118,-0.131,-0.043,0.126,-0.02
172,0.158,0.155,-0.073,0.156,-0.052,0.19,-0.134,-0.08,0.045,0.125,0.135,-0.142,-0.101,0.131,0.172,0.004,0.043
173,-0.134,0.137,0.171,-0.048,-0.12,0.178,-0.005,-0.054,0.059,-0.118,0.106,0.063,-0.112,-0.02,-0.084,0.105,0.008
174,0.031,0.124,-0.053,0.041,-0.131,0.179,0.182,0.078,0.002,-0.008,-0.1,0.019,0.02,-0.106,-0.072,-0.011,0.012
175,0.075,-0.149,0.132,0.086,0.146,0.081,0.116,-0.083,0.037,-0.01,0.152,-0.058,-0.1,-0.145,-0.012,0.17,0.027
