Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
171,-0.085,0.066,-0.018,-0.085,-0.122,0.151,-0.1,-0.092,0.108,-0.121,-0.047,0.136,-0.026,0.048,0.018,0.11,-0.004
172,-0.137,0.117,0.042,0.183,0.174,-0.058,0.078,-0.022,0.039,-0.025,-0.044,0.004,0.055,-0.147,-0.138,0.118,0.015
173,0.189,-0.116,0.175,0.009,0.117,-0.064,-0.04,-0.119,-0.113,0.119,0.01,0.025,0.106,-0.098,0.18,0.051,0.027
174,-0.008,0.059,0,0.027,0.021,0.083,0.183,0.067,0.168,0.135,0.075,-0.018,0.036,0.074,-0.008,0.005,0.056
175,-0.007,0.034,-0.089,-0.065,-0.121,0.094,0.181,-0.01,-0.12,-0.04,0.137,0.077,-0.089,0.026,-0.07,0.027,-0.002
176,0.076,-0.061,0.116,-0.082,-0.106,0.108,0.144,-0.055,-0.021,0.106,0.187,0.1,0.047,0.037,0.127,-0.039,0.043
177,-0.144,-0.149,-0.118,-0.133,-0.007,0.041,0.04,0.119,-0.048,-0.038,0.116,-0.036,0.009,-0.144,-0.143,-0.116,-0.047
178,-0.064,-0.037,0.081,0.144,0.068,-0.069,0.117,-0.094,-0.128,-0.097,0.054,0.043,0.074,0.177,0.035,-0.104,0.012
179,0.078,0.064,-0.008,0.074,-0.142,-0.07,0.124,-0.097,0.02,0.157,-0.051,0.091,-0.128,0.093,0.179,0.147,0.033
180,-0.102,-0.017,-0.071,0.15,0.077,0.148,0.073,0.185,0.086,0.151,0.029,0.156,0.113,-0.114,0.109,0.129,0.069
181,0.135,-0.025,-0.116,0.085,-0.019,0.109,0.029,0.091,0.184,0.069,-0.012,-0.108,-0.131,-0.053,0.059,0.18,0.03
182,-0.041,0.02,-0.069,-0.058,-0.139,-0.067,-0.028,-0.005,0.151,0.13,-0.062,-0.073,0.013,0.011,0.174,0.122,0.005
183,-0.128,0.101,0.126,0.004,-0.028,0.121,-0.024,0.064,-0.077,0.04,0.177,0.006,0.085,0.088,-0.05,-0.092,0.026
184,0.02,-0.078,0.085,-0.082,-0.139,0.12,-0.09,0.154,0.026,0.177,0.056,0.01,-0.067,-0.049,-0.064,0.188,0.017
185,-0.007,0.179,-0.138,-0.113,0.125,0.023,-0.106,-0.05,0.044,-0.108,-0.129,-0.061,0.159,-0.038,-0.012,0.176,-0.004
186,0.109,0.027,-0.039,-0.101,-0.018,0.023,-0.104,-0.054,0.158,-0.139,-0.129,0.144,0.074,0.16,-0.034,0.175,0.016
187,-0.035,-0.032,0.1,0.087,-0.073,-0.014,0.114,0.16,-0.147,-0.099,-0.082,-0.055,0.185,0.07,0.152,-0.077,0.016
188,-0.01,-0.104,-0.144,0.064,-0.136,-0.093,0.071,0.154,0.165,-0.033,0.159,0.083,0.163,-0.003,-0.144,0.116,0.019
189,0.186,0.043,0.121,0.031,0.058,-0.021,0.155,0.171,0.064,-0.14,-0.037,0.083,-0.027,-0.1,0.172,0.052,0.051
190,0.179,-0.041,0.129,0.004,0.161,-0.004,0.046,0.065,0.033,0.065,0.132,-0.021,0.024,-0.128,0.086,-0.09,0.04
191,0.182,0.021,0.173,0.157,0.03,0.01,0.188,-0.035,-0.01,0.105,0.047,-0.091,0.181,0.046,-0.077,0.11,0.065
192,0.146,0.029,-0.097,0.017,0.063,-0.04,-0.114,-0.075,-0.095,-0.036,0.149,-0.017,0.104,-0.137,0.116,0.052,0.004
193,-0.142,0.036,-0.045,0.014,0.183,0.172,0.188,-0.03,-0.061,0.048,-0.065,0.145,-0.103,-0.147,0.071,-0.017,0.015
194,0.166,0.039,0.154,0.027,-0.075,-0.046,0.153,-0.055,-0.118,-0.112,0.179,0.019,-0.141,-0.011,0.067,0.017,0.016
195,0.007,-0.038,0.178,-0.057,-0.092,0.16,-0.119,0.099,-0.008,-0.052,-0.014,0.01,0.026,0.033,-0.086,-0.13,-0.005
196,-0.107,0.046,-0.014,-0.067,0.103,-0.112,0.026,0.104,0.145,0.138,-0.017,0.134,-0.028,0.168,0.135,0.137,0.049
197,0.121,-0.001,0.06,-0.037,0.187,-0.068,-0.012,0.11,0.145,0.084,-0.033,0.041,-0.036,0.017,0.011,-0.063,0.033
198,-0.145,0.035,0.057,0.038,-0.11,0.064,-0.029,0.061,-0.088,0.155,0.176,-0.062,-0.1,0.016,0.099,-0.13,0.002
199,-0.081,-0.101,0.175,-0.081,0.187,-0.09,-0.117,-0.093,0.127,-0.076,-0.111,0.003,0.094,0.128,-0.111,-0.067,-0.013
200,0.137,-0.126,0.106,-0.009,0.174,0.075,-0.044,-0.053,-0.075,-0.057,-0.041,0.088,-0.017,-0.091,0.049,0.151,0.017
201,0.153,-0.048,-0.033,-0.032,0.146,-0.126,0.008,-0.085,-0.024,-0.143,-0.071,-0.023,-0.029,-0.057,0.002,-0.054,-0.026
202,0.081,0.143,-0.104,0.12,-0.05,-0.135,0.095,0.038,0.097,-0.093,-0.093,-0.112,0.094,-0.015,-0.064,0.141,0.009
203,-0.005,0.174,-0.088,0.128,0.09,0.003,0.146,-0.13,-0.138,0.085,-0.051,-0.136,0.178,0.08,0.176,0.024,0.033
204,0.061,-0.138,-0.132,0.103,-0.043,-0.133,-0.102,-0.142,0.06,0.067,-0.141,0.131,-0.059,0.027,0.075,-0.095,-0.029
205,-0.035,0,0.095,0.049,-0.136,0.034,0.146,-0.083,0.047,0.083,-0.056,0.141,-0.013,-0.061,-0.134,-0.033,0.003
206,-0.107,0.024,-0.134,0.092,0.091,-0.097,-0.016,0.023,-0.078,-0.062,0.099,-0.051,0.08,0.046,-0.102,-0.076,-0.017
207,0.142,-0.049,0.067,-0.011,-0.081,0.01,-0.043,0.14,0.178,0.166,0.108,-0.08,0.108,-0.028,0.041,0.004,0.042
208,0.117,-0.064,0.126,-0.109,-0.117,0.178,-0.126,0.057,0.07,0.118,-0.006,0.117,-0.002,-0.088,-0.009,0.014,0.017
209,-0.115,0.12,0.139,-0.113,0.047,-0.123,0.134,-0.117,0.163,0.105,0.041,0.049,0.168,-0.135,-0.032,0.116,0.028
210,0.101,-0.065,0.028,-0.076,0.059,-0.1,-0.135,0.084,-0.112,-0.02,-0.088,-0.094,0.118,-0.007,0.038,-0.113,-0.024
211,-0.134,0.127,0.019,0.043,-0.028,0.141,0.022,0.152,0.106,-0.08,-0.118,0.137,0.069,0.001,0.07,0.114,0.04
212,0.169,0.156,0.104,0.139,-0.098,0.044,0.145,-0.028,0.083,0.049,0.098,0.078,0.17,0.104,-0.071,-0.134,0.063
213,0.02,0.083,0.106,0.077,0.064,0.065,0.082,-0.04,0.061,0.064,0.011,-0.025,0.029,0.063,0.121,-0.148,0.04
214,0.161,0.011,0.168,0.027,-0.087,-0.116,0.003,0.046,0.174,-0.016,0.169,0.087,0.037,0.102,-0.009,-0.04,0.045
215,0.123,-0.083,0.075,0.1,0.169,0.083,0.15,0.014,0.014,0.129,-0.073,-0.148,-0.13,-0.023,0.03,-0.081,0.022
216,-0.053,0.078,0.099,-0.025,-0.142,0.178,0.022,-0.128,-0.087,-0.117,-0.124,-0.047,0.111,0.152,-0.072,0.007,-0.009
217,0.04,-0.082,0.057,-0.009,-0.141,0.017,-0.103,-0.108,0.031,0.168,0.108,-0.004,0.085,0.042,-0.025,0.089,0.01
218,-0.106,-0.107,-0.065,-0.127,0.035,-0.114,-0.146,0.046,0.054,0.018,0.173,0.165,-0.132,0.116,0.079,-0.149,-0.016
219,-0.008,0.013,-0.046,0.02,-0.121,0.036,-0.133,-0.053,0.078,0.089,-0.054,0.113,-0.14,0.142,-0.006,-0.105,-0.011
220,-0.061,-0.133,0.136,-0.141,-0.05,-0.083,-0.039,-0.003,-0.146,0.16,0.157,0.043,-0.064,0.117,0.167,0.127,0.012
221,-0.067,0.137,-0.051,-0.058,0.073,0.031,-0.085,0.028,-0.03,-0.114,0.165,0.019,-0.056,-0.043,0.13,0.069,0.009
222,0.167,0.132,0.027,0.163,0.033,-0.075,0,-0.006,0.033,-0.043,-0.109,0.067,-0.012,0.031,0.091,-0.012,0.03
223,0.078,0.052,-0.098,-0.088,-0.009,0.017,-0.096,0.041,-0.141,0.022,0.081,0.006,0.161,0.108,-0.121,0.176,0.012
224,-0.099,0.157,0.159,-0.098,0.069,-0.02,0.131,-0.088,0.127,-0.09,0.103,0.128,0.053,0.111,0.017,-0.038,0.039
225,-0.023,-0.131,0.143,0.075,-0.005,-0.075,0.052,-0.055,-0.006,0.178,-0.121,0.122,0.022,0.013,-0.026,0.085,0.015
226,0.041,-0.139,0.147,-0.12,0.145,-0.089,0.005,0.015,0.036,-0.113,0.084,-0.11,0.119,0.138,-0.022,0.179,0.02
227,-0.119,0.119,-0.103,-0.118,-0.098,-0.15,0.101,0.11,-0.086,0.159,0.031,0.179,0.005,0.097,0.051,0.016,0.012
228,0.029,-0.007,0.028,0.048,0.087,0.08,0.033,-0.078,-0.097,-0.065,-0.017,-0.118,0.114,-0.021,0.055,-0.013,0.004
229,-0.123,0.04,0.112,0.078,-0.118,0.145,0,-0.109,-0.049,-0.092,-0.107,-0.135,0.105,0.044,0.163,-0.015,-0.004
230,0.094,0.154,-0.133,0.077,0.048,0.142,-0.094,0.071,-0.064,0.098,-0.004,0.003,0.027,-0.118,-0.084,0.008,0.014
231,0.048,-0.09,0.11,0.178,-0.048,0.12,-0.125,-0.084,0.145,0.006,0.068,0.058,0.115,0.021,0.07,0.056,0.04
232,0.048,0.158,0.155,0.024,-0.133,0.113,-0.074,0.006,-0.079,-0.134,-0.106,0.068,0.068,-0.081,-0.015,-0.14,-0.008
233,0.051,0.029,0.011,-0.015,0.016,-0.086,0.168,-0.063,0.16,-0.041,-0.009,0.017,-0.025,0.027,0.16,0.15,0.034
234,0.082,-0.136,-0.103,-0.109,-0.006,0.04,0.082,0.026,-0.1,0.035,-0.144,0.022,0.018,-0.066,0.01,-0.026,-0.023
235,0.061,-0.066,-0.146,-0.019,0.156,-0.079,-0.072,-0.083,0.119,-0.095,0.029,-0.007,-0.076,-0.089,-0.003,0.172,-0.012
236,-0.105,0.03,-0.044,0.019,-0.003,-0.098,0.036,-0.076,-0.09,-0.088,-0.063,0.107,0.034,0.159,-0.026,-0.01,-0.014
237,-0.072,0.004,0.159,0.021,-0.083,0.104,0.12,0.039,0.057,0.01,0.077,0.045,0.035,0.048,-0.106,-0.08,0.024
238,0.046,0.165,0.09,0.063,0.088,0.133,-0.05,0.103,-0.068,0.172,-0.033,0.063,-0.078,0.084,0.021,0.108,0.057
239,0.101,0.072,-0.136,0.09,-0.008,0.008,0.172,0.106,-0.045,0.06,-0.128,-0.056,0.17,0.162,0.026,0.066,0.041
240,-0.122,0.109,0.018,-0.063,-0.005,-0.112,-0.057,0.073,0.163,-0.051,0.109,-0.028,0.009,0.096,-0.083,-0.123,-0.004
241,0.055,-0.033,-0.071,0.129,0.119,0.075,0.09,-0.011,0.021,-0.131,0.11,-0.056,-0.088,-0.064,-0.12,0.039,0.004
242,-0.058,-0.021,0.13,-0.014,-0.104,0.03,0.093,0.104,0.137,-0.118,0.156,-0.109,0.086,-0.005,0.138,0.027,0.03
243,0.098,-0.003,0.07,0.141,0.132,0.005,-0.123,0.092,-0.043,0.123,0.03,0.008,0.089,0.012,0.059,0.153,0.053
244,0.028,-0.009,0.013,0.024,0.111,0.091,0.105,-0.127,0.052,-0.115,0.016,0.082,-0.033,0.009,0.123,-0.089,0.018
245,-0.134,-0.054,-0.097,-0.046,-0.114,-0.093,-0.065,0.035,0.045,-0.135,0.011,-0.005,0.086,-0.088,0.06,0.066,-0.033
246,0.131,-0.041,-0.068,-0.059,-0.075,-0.019,-0.059,0.006,-0.125,-0.021,-0.031,0.08,0.042,-0.077,-0.053,0.066,-0.019
247,0.041,-0.057,-0.036,0.107,-0.094,-0.061,0.137,0.092,0.135,0.051,-0.026,-0.123,0.053,0.136,0.098,0.022,0.03
248,-0.134,-0.111,-0.122,0.054,0.029,0.049,-0.062,-0.117,-0.092,0.056,-0.065,-0.118,0.119,0.084,0.005,-0.016,-0.028
249,-0.073,-0.115,-0.073,0.096,-0.127,0.059,-0.11,0.087,-0.111,-0.084,-0.077,-0.071,0.112,-0.059,0.03,-0.01,-0.033
250,0.103,-0.043,0,-0.044,0.069,-0.052,0.117,0.155,-0.105,0.119,0.056,0.104,0.122,-0.012,-0.02,-0.04,0.033
251,0.05,-0.019,-0.133,-0.031,0.092,-0.009,0.068,0.034,-0.077,0.157,0.09,-0.028,-0.139,0.057,-0.075,0.083,0.007
252,0.157,0.08,0.116,0.155,-0.12,0.134,0.104,-0.098,0.037,0.026,0.112,-0.117,-0.139,-0.127,-0.123,0.015,0.013
253,0.058,-0.011,0.026,-0.121,0.093,0.104,0.046,-0.096,-0.016,0.068,-0.098,-0.022,-0.041,0.142,-0.033,-0.104,0
254,-0.113,-0.129,0.021,0.125,-0.118,0.08,0.031,-0.006,0.026,-0.058,-0.082,0.038,0.094,0.034,-0.006,-0.103,-0.01
255,0.075,-0.027,-0.035,0.041,0.123,-0.037,-0.124,0.158,0.131,0.028,0.146,-0.015,-0.033,-0.08,-0.067,-0.004,0.017
256,0.011,-0.105,0.121,0.055,-0.08,0.134,0.142,-0.005,0.158,-0.137,0.104,-0.104,-0.061,-0.023,-0.079,0.018,0.009
257,-0.071,0.076,-0.026,-0.047,0.062,-0.052,-0.128,0.125,0.144,-0.041,0.045,-0.121,-0.06,0.014,-0.051,-0.132,-0.016
258,0.138,0.036,0.15,-0.087,-0.077,0.008,-0.089,0.041,0.114,0.052,-0.108,0.046,0.02,-0.113,-0.08,-0.015,0.002
259,-0.092,0.032,0.141,-0.079,0.011,-0.081,0.113,0.128,0.009,-0.013,0.024,0.156,-0.094,0.05,-0.066,-0.132,0.007
260,0.111,-0.058,0.005,0.061,0.061,-0.095,-0.049,-0.118,0.004,0.093,0.104,-0.134,-0.086,-0.03,-0.105,-0.111,-0.022
261,0.001,-0.128,-0.064,-0.065,-0.068,-0.043,0.145,-0.043,0.083,-0.015,-0.056,-0.007,0.12,0.057,-0.02,-0.132,-0.015
262,0.068,-0.11,0.105,0.02,0.122,0.097,-0.11,-0.076,0.083,-0.012,-0.103,0.071,-0.027,0.053,0.146,0.033,0.022
263,0.001,0.058,0.036,-0.014,0.045,0.13,0.131,0.147,-0.116,-0.093,-0.114,-0.089,-0.126,-0.045,-0.031,0.104,0.001
264,-0.113,-0.006,-0.106,0.077,-0.09,-0.084,0.143,-0.073,-0.134,0.046,-0.002,0.107,0.019,0.004,-0.057,0.075,-0.012
265,0.073,-0.014,-0.064,-0.113,-0.123,0.145,-0.136,-0.067,0.095,0.148,-0.092,-0.08,0.098,0.154,0.096,0.134,0.016
266,0.137,-0.018,0.108,-0.089,0.118,-0.014,0.017,0.008,-0.086,0.043,0.04,0.044,-0.111,0.083,0.038,-0.086,0.015
267,0.088,0.016,0.076,-0.052,0.139,0.095,-0.112,-0.066,0.156,0.058,-0.03,-0.103,-0.135,0.054,0.132,-0.035,0.018
268,0.085,-0.088,-0.041,-0.017,0.008,0.1,-0.085,-0.017,0.106,-0.037,0.08,0.118,0.144,0.078,-0.043,0.007,0.025
269,-0.089,-0.079,-0.113,0.103,-0.134,0.088,-0.021,-0.122,0.084,-0.053,-0.092,-0.104,-0.059,-0.052,0.144,0.049,-0.028
270,-0.112,0.084,-0.026,0.021,-0.112,0.137,0.15,0.099,0.026,0.014,0.148,0.085,0.068,0.065,-0.013,0.044,0.042
271,0.048,0.08,0.106,0.127,0.035,0.026,-0.002,0.069,0.067,-0.071,-0.101,-0.003,0.152,-0.097,-0.092,0.12,0.029
272,0.006,0.008,0.051,-0.087,0.064,0.05,0.046,0.015,-0.124,-0.014,-0.138,0.004,-0.115,-0.122,-0.116,-0.073,-0.034
273,0.019,0.119,-0.048,0.062,-0.004,0.153,-0.109,-0.137,-0.127,0,0.004,0.08,0.031,0.117,-0.138,0.122,0.009
274,0.046,0.073,0.085,0.117,0.014,0.063,0.074,-0.045,0.047,0.082,-0.111,0.127,0.014,-0.05,-0.015,0.085,0.038
275,-0.12,-0.027,0.121,-0.003,-0.106,0.144,-0.117,0.051,-0.113,-0.104,0.066,0.113,0.021,0.02,-0.046,-0.096,-0.012
276,-0.089,-0.075,0.076,0.02,-0.05,-0.127,-0.082,-0.077,-0.083,-0.003,0.054,-0.011,0.035,0.038,0.141,0.031,-0.013
277,-0.105,0.154,0.111,0.078,0.153,-0.097,0.04,-0.104,0.145,-0.05,0.042,0.089,0.08,0.146,0.006,-0.077,0.038
278,-0.057,0.101,0.115,0.117,0.008,0.067,-0.081,0.07,0.081,0.023,0.053,-0.047,-0.074,-0.062,-0.037,-0.068,0.013
279,0.063,-0.057,0.072,-0.086,0.032,0.044,-0.077,-0.097,-0.025,-0.132,-0.094,-0.044,-0.084,-0.06,0.013,0.029,-0.031
280,-0.013,0.083,0.086,-0.034,0.052,-0.076,-0.128,-0.007,0.084,-0.057,-0.073,0.143,-0.012,0.134,-0.05,0.031,0.01
281,0.079,0.038,-0.042,0.018,0.031,0.011,0.034,0.056,0.144,0.034,-0.081,-0.089,0.034,-0.021,0.048,0.071,0.023
282,0.074,0.133,0.135,0.147,0.055,0.042,0.129,-0.102,0.074,0.095,0.045,0.131,-0.097,0.04,0.092,-0.031,0.06
283,0.016,-0.135,0.116,0.028,-0.099,0.015,0.113,-0.009,-0.062,-0.111,0.131,0.026,-0.042,0.095,-0.06,-0.081,-0.004
284,0.082,-0.011,0.031,-0.084,-0.054,0.003,-0.088,0.149,-0.102,0.108,0.096,-0.121,-0.05,-0.111,0.099,-0.12,-0.011
285,-0.012,0.119,0.016,-0.031,-0.019,-0.069,0.035,0.149,-0.073,0.059,0.027,0.001,0.03,0.062,0.041,0.116,0.028
286,0.071,0.111,0.008,-0.113,0.077,-0.071,-0.031,0.149,-0.018,-0.008,-0.001,0.133,0.054,0.148,0.129,0.066,0.044
287,-0.038,0.088,-0.01,-0.104,0.075,0.114,0.088,0.069,0.042,-0.045,-0.103,-0.115,-0.118,-0.094,-0.061,-0.096,-0.019
288,0.117,-0.118,0.061,0.091,0.025,0.118,-0.026,0.136,0.007,0.136,-0.129,-0.112,-0.12,0.105,0.117,0.051,0.029
289,0.043,0.106,0.028,0.132,0.118,0.019,0.018,0.044,-0.041,0.052,-0.043,0.077,-0.117,0.023,-0.051,-0.006,0.025
290,-0.028,-0.072,0.043,-0.113,0.106,-0.084,0.09,0.104,-0.115,0.005,-0.089,-0.051,0.054,-0.071,-0.097,0.118,-0.013
291,0.071,0.139,-0.038,-0.104,-0.078,-0.041,-0.024,-0.062,-0.02,-0.06,-0.097,0.014,0.136,-0.028,0.034,-0.129,-0.018
292,-0.093,0.023,-0.088,0.043,-0.086,0.142,-0.061,-0.004,-0.12,0.069,-0.017,-0.06,0.046,0.099,0.149,-0.099,-0.004
293,0.032,-0.076,0.028,0.089,-0.008,-0.047,-0.094,0.004,-0.072,-0.095,-0.021,0.01,0.035,0.033,0.099,0.04,-0.003
294,0.077,-0.102,0.128,-0.012,0.074,-0.064,-0.125,-0.085,0.104,0.015,-0.083,-0.053,0.144,0.046,0.042,0.007,0.007
295,0.012,0.015,0.09,-0.113,0.066,-0.11,0.06,0.117,-0.034,-0.047,-0.105,0.11,-0.005,0.09,0.031,-0.065,0.007
296,0.071,-0.06,-0.112,-0.084,0.138,-0.022,-0.053,-0.086,-0.086,0.036,-0.034,-0.133,0.025,0.014,-0.05,0.025,-0.026
297,-0.094,0.138,-0.053,0.139,0.036,0.098,-0.018,0.062,0.146,0.078,-0.088,0.032,0.009,-0.026,0.122,-0.099,0.03
298,0.026,0.126,0.135,0.039,-0.047,-0.123,-0.049,-0.065,-0.097,0.126,-0.094,0.052,-0.035,-0.037,0.044,0.109,0.007
299,0.099,0.032,0.05,0.116,0.1,-0.137,0.025,-0.021,0.07,-0.011,0.116,-0.131,0.076,-0.13,0.018,-0.139,0.008
300,0.049,-0.105,-0.007,-0.134,-0.007,-0.115,-0.137,0.141,-0.129,0.056,-0.088,-0.127,0.086,-0.085,-0.012,0.096,-0.032
301,0.033,-0.137,-0.113,-0.107,-0.057,-0.018,-0.013,0.148,0.074,0.031,-0.085,-0.101,-0.031,0.016,0.122,-0.047,-0.018
302,0.014,-0.046,-0.112,-0.089,-0.089,-0.055,-0.1,0.077,-0.013,0.081,-0.074,0.038,0.034,0.019,-0.093,0.136,-0.017
303,0.136,-0.137,-0.03,-0.103,-0.099,0.056,0.146,0.024,0.119,0.038,-0.012,-0.069,-0.126,0.072,-0.07,-0.046,-0.006
304,0.086,0.119,-0.122,-0.128,-0.136,0.072,-0.007,-0.114,0.134,0.002,0.133,0.021,-0.066,-0.014,-0.025,0.103,0.004
305,-0.064,-0.038,0.016,-0.022,-0.139,0.116,-0.085,-0.058,0.075,0.08,-0.037,0.115,-0.085,0.031,-0.13,0.032,-0.012
306,-0.012,0.02,-0.111,-0.038,-0.123,-0.125,0.042,0.09,-0.029,-0.119,0.129,0.132,0.107,0.149,-0.124,0.002,-0.001
307,-0.14,0.026,-0.033,-0.117,0.129,-0.111,0.056,-0.048,0.1,0.131,0.008,-0.002,-0.053,0.061,-0.01,-0.074,-0.005
308,0.005,0.088,-0.063,-0.02,-0.003,-0.12,-0.075,0.068,0.095,-0.121,0.006,0.008,0.072,0.14,0.069,-0.093,0.004
309,0.082,-0.01,0.005,-0.09,0.059,-0.03,-0.069,0.043,-0.11,-0.071,-0.039,0.106,-0.01,0.033,0.044,0.036,-0.001
310,-0.092,0.058,0.016,0.101,-0.022,0.113,0.128,0.071,0.085,-0.046,-0.05,0.076,0.014,-0.123,0.003,-0.126,0.013
311,-0.116,0.084,-0.136,-0.024,0.088,0.051,-0.096,-0.104,0.016,0.109,0.04,-0.006,0.051,0.135,0.13,-0.139,0.005
312,-0.017,0.074,0.133,-0.118,-0.129,0.046,-0.044,0.146,0.115,-0.085,-0.109,-0.088,-0.053,-0.01,0.07,0.005,-0.004
313,0.048,0.038,0.056,0.052,0.138,-0.076,0.028,0.124,-0.005,0.006,0.149,-0.028,0.143,-0.021,0.07,0.042,0.048
314,0.102,0.04,0.124,-0.021,-0.027,-0.017,-0.018,0.016,0.091,0.13,0.112,0.004,-0.137,-0.112,0.01,0.084,0.024
315,0.029,-0.059,0.018,0.089,0.092,0.061,-0.03,0.126,0.007,0.132,-0.114,0.115,-0.064,0.142,0.015,0.13,0.043
316,0.058,-0.094,0.004,-0.079,0.015,0.042,0.1,0.02,0.087,-0.01,0.008,0.113,0.092,0.055,0.144,0.113,0.042
317,0.071,-0.086,0.071,0.002,-0.038,0.059,-0.055,0.128,0.038,0.091,0.149,0.148,-0.015,-0.044,0.01,0.089,0.039
318,0.103,0.144,0.046,-0.101,0.147,-0.012,0.127,0.128,-0.055,-0.118,-0.033,0.071,-0.081,0.141,-0.134,-0.028,0.022
319,-0.049,0.135,-0.075,0.02,-0.118,-0.044,-0.098,0.004,-0.049,-0.064,0.093,0.009,-0.131,0.075,-0.115,0.043,-0.023
320,-0.094,0.087,-0.033,-0.028,-0.089,0.032,-0.094,0.011,0.056,0.047,0.118,-0.047,0.11,-0.04,0.004,-0.117,-0.005
321,-0.129,-0.122,-0.079,0.095,-0.136,-0.065,-0.136,-0.018,-0.139,-0.007,0.126,0.138,0.094,0.122,0.067,-0.057,-0.015
322,0.046,0.115,0.062,0.032,0.022,0.043,-0.138,0.091,0.112,-0.094,-0.104,-0.12,-0.056,0.105,0.128,0.037,0.018
323,-0.067,0.038,0.137,-0.084,0.005,-0.103,-0.027,0.078,0.112,0.129,0.076,0.117,0.061,0.072,0.137,0.006,0.043
324,0.036,-0.025,0.05,-0.074,-0.031,0.128,-0.062,-0.011,-0.005,0.083,-0.017,0.08,0.048,0.114,0.078,-0.013,0.024
325,-0.001,-0.117,0.01,0.074,0.051,-0.089,-0.011,0.014,0.081,-0.005,0.139,-0.101,0.031,-0.132,-0.102,-0.05,-0.013
326,0.055,-0.11,-0.053,0.1,0.08,0.108,-0.112,0.087,-0.002,0.11,0.024,-0.076,-0.12,-0.084,0.063,-0.072,0
327,-0.079,0.077,-0.035,0.112,0.048,0.074,-0.132,-0.088,-0.07,0.102,-0.079,0.095,0.045,-0.095,-0.127,-0.038,-0.012
328,0.118,0.011,-0.054,-0.04,-0.055,-0.01,0.118,-0.12,-0.122,-0.002,0.137,0.013,-0.113,-0.09,-0.078,-0.009,-0.018
329,-0.094,-0.017,-0.129,-0.129,0.002,0.059,0.081,0.139,-0.023,0.047,0.012,0.036,-0.107,0.126,-0.017,-0.111,-0.008
330,-0.01,0.048,-0.01,0.136,0.001,-0.051,0.026,-0.096,0.068,0.101,0.007,-0.086,-0.08,-0.107,0.056,-0.023,-0.001
331,0.091,-0.079,0,0.011,-0.078,0.056,-0.062,-0.031,-0.101,-0.13,0.013,0.055,-0.075,-0.052,-0.124,0.113,-0.025
332,-0.004,0.097,-0.094,0.123,-0.027,-0.139,-0.122,0.004,-0.098,-0.04,0.092,0.013,0.054,-0.136,-0.076,-0.133,-0.03
333,-0.113,0.016,-0.115,-0.01,0.135,-0.048,-0.126,-0.084,-0.021,-0.069,-0.093,0.051,-0.08,0.073,-0.121,-0.138,-0.046
334,0.125,0.111,-0.039,0.016,0.049,-0.046,0.059,0.044,-0.102,0.079,-0.065,-0.008,-0.058,-0.122,0.12,-0.121,0.003
335,0.082,-0.013,-0.107,-0.019,-0.07,-0.049,0.07,-0.07,-0.101,0.132,0.032,-0.127,0.043,-0.127,0.096,-0.055,-0.018
336,0.045,-0.114,-0.1,0.135,-0.023,0.114,0.066,0.122,0.117,0.088,0.134,0.021,0.062,-0.139,0.09,-0.082,0.034
337,-0.06,-0.104,0.09,0.047,-0.086,-0.038,0.101,-0.018,0.006,-0.096,0.11,0.042,-0.063,-0.039,-0.016,-0.026,-0.009
338,0.08,0.036,-0.079,0.135,-0.078,0.076,-0.019,-0.021,-0.049,0.06,0.075,0.064,0.031,-0.029,-0.038,-0.037,0.013
339,-0.042,0.089,0.007,-0.017,0.104,0.127,0.096,-0.107,0.074,0.132,0.019,-0.113,-0.12,0.054,-0.124,-0.1,0.005
340,-0.045,-0.117,0.029,-0.097,-0.13,0.003,0.029,0.13,0.13,-0.069,-0.12,0.099,-0.039,0.01,0.019,-0.087,-0.016
341,-0.116,0.136,0.041,-0.12,0.123,-0.107,-0.12,0.102,-0.119,-0.068,0.009,0.052,-0.126,0.068,-0.086,0.02,-0.019
342,-0.051,-0.07,0.034,-0.025,-0.001,0.12,-0.081,0.009,0.003,0.04,-0.038,-0.009,-0.128,-0.039,0.118,0.112,0
343,0.075,0.133,-0.072,-0.026,-0.09,0,-0.136,-0.034,0.13,0.06,-0.084,-0.021,-0.083,-0.038,-0.051,0.108,-0.008
344,-0.081,-0.113,-0.046,-0.101,-0.136,-0.01,-0.106,0.13,-0.13,-0.031,-0.049,-0.006,0.099,0.132,-0.07,-0.046,-0.035
345,0.013,0.085,0.057,0.086,-0.097,0.046,-0.003,0.019,-0.042,-0.045,0.035,-0.127,-0.004,0.045,-0.066,-0.062,-0.004
346,0.109,0.123,0,0.034,-0.13,0.06,-0.015,-0.107,-0.009,0.025,-0.083,-0.02,0.084,-0.041,-0.076,-0.032,-0.005
347,0.074,-0.114,0.112,0.11,-0.018,0.115,0.135,-0.017,0.024,0.084,-0.034,0.011,0.037,-0.118,-0.123,-0.025,0.016
348,0.119,0.05,-0.09,0.004,0.07,0.136,0.002,-0.126,-0.132,0.13,0.126,-0.073,0.116,0.007,0.108,0.1,0.034
