Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
186,0.102,-0.069,0.049,0.058,0.141,0.274,0.19,0.107,0.113,0.25,0.198,0.192,0.143,-0.012,0.153,0.258,0.134
187,0.032,0.004,0.22,-0.001,0.019,-0.068,0.03,0.303,0.069,0.057,0.042,-0.015,0.068,0.089,0.139,0.095,0.068
188,-0.032,-0.111,0.207,-0.151,0.025,-0.106,0.003,0.091,0.152,0.093,0.044,0.13,0.179,0.203,0.166,0.401,0.081
189,0.053,0.016,0.136,-0.032,0.058,0.046,-0.019,0.048,0.227,0.047,0.145,0.18,0.094,-0.038,0.24,0.244,0.09
190,0.092,0.094,0.014,0.191,0.095,0.331,0.253,0.157,-0.002,-0.036,0.054,0.019,0.028,0.123,0.05,0.17,0.102
191,-0.017,-0.105,0.136,0.013,0.247,0.131,0.322,0.239,-0.051,-0.075,0.169,0.251,0.129,0.134,0.119,-0.172,0.092
192,0.156,0.031,0.068,0.332,0.182,-0.117,0.088,0.255,0.123,0.217,0.174,0.123,0.11,0.158,0.376,0.076,0.147
193,-0.067,-0.033,-0.139,0.085,0.019,0.141,0.025,0.073,-0.039,0.085,0.183,0.057,-0.019,-0.025,-0.007,0.305,0.04
194,0.072,0.076,0.076,-0.108,0.14,-0.081,0.088,0.029,0.006,0.145,0.074,0.379,0.202,0.14,0.134,0.16,0.096
195,0.04,-0.135,0.023,0.105,0.039,0.01,0.165,0.268,0.073,0.031,0.251,0.263,0.107,0.216,0.074,0.106,0.102
196,0.142,0.033,-0.042,0.327,0.024,0.057,0.166,0.375,0.063,0.032,-0.003,0.365,-0.008,0.232,0.12,-0.204,0.105
197,0.083,0.091,0.065,0.14,0.122,0.221,0.107,0.137,0.083,-0.122,0.032,-0.01,0.12,0.209,0.316,0.273,0.117
198,0.064,0.044,0.24,0.313,0.073,0.201,0.039,0.157,0.139,0.03,0.164,0.145,-0.076,0.037,0.292,-0.006,0.116
199,0.091,0.033,0.324,0.254,0.057,0.222,-0.006,0.113,0.165,0.049,0.218,0.148,0.056,-0.096,0.026,0.074,0.108
200,0.063,0.081,0.313,0.085,0.051,0.027,0.263,0.074,-0.06,0.079,0.127,0.049,0.03,-0.015,0.086,0.239,0.093
201,0.183,0.136,0.312,-0.049,0.065,-0.024,0.187,0.137,0.099,0.027,0.068,0.086,0.202,0.292,0.016,0.119,0.116
202,-0.044,0.198,0.163,0.076,0.079,0.273,0.142,-0.072,0.12,0.157,0.083,0.047,-0.072,0.212,-0.077,-0.068,0.076
203,0.11,0.003,0.116,0.194,0.157,0.177,0.025,0.12,0.135,0.098,0.206,0.167,0.149,0.417,0.012,-0.04,0.128
204,0.092,0.1,0.223,-0.106,0.109,0.201,-0.002,0.321,0.052,0.21,0.091,0.165,0.115,0.217,0.153,-0.078,0.116
205,-0.002,0.113,-0.1,0.081,0.098,-0.084,0.099,-0.137,0.074,0.252,-0.029,0.085,0.026,0.018,0.177,0.087,0.047
206,0.059,0.055,0.254,-0.091,-0.014,-0.079,0.034,-0.024,0.227,0.037,0.16,0.232,-0.008,0.081,0.192,-0.036,0.067
207,0.127,0.152,0.276,0.082,0.139,-0.032,-0.004,0.131,0.027,0.279,0.233,-0.022,0.087,0.15,0.065,0.136,0.114
208,0.169,0.09,0.147,0.173,0.173,0.05,0.029,0.106,-0.002,0.102,-0.018,0.227,0.017,0.07,0.095,0.091,0.095
209,0.132,0.066,0.306,-0.163,-0.152,0.209,0.152,-0.078,0.066,0.294,0.198,0.056,0.087,0.331,0.138,-0.148,0.093
210,0.032,0.07,0.069,0.203,0.096,0.021,0.083,0.178,0.05,0.141,0.019,0.097,0.131,0.078,-0.025,0.145,0.087
211,0.019,0.147,0.129,0.345,0.094,0.125,0.249,0.129,0.074,0.104,0.357,0.119,0.01,0.194,0.084,0.268,0.153
212,0.134,0.118,0.209,0.013,0.054,0.12,0,-0.169,0.172,0.015,0.142,0.195,0.045,0.037,0.06,0.122,0.079
213,0.208,0.026,0.155,0.144,0.148,-0.058,0.159,0.202,0.101,0.103,0.284,0.077,0.159,0.208,-0.118,0.116,0.12
214,0.066,0.082,0.166,0.139,0.016,0.171,0.375,0.099,-0.021,0.112,0.117,0.085,0.157,0.068,-0.103,-0.001,0.095
215,0.178,-0.065,0.269,0.287,-0.131,-0.029,-0.068,0.125,0.089,0.162,0.018,0.014,-0.036,0.291,0.275,0.183,0.097
216,0.038,0.209,0.135,-0.026,0.109,0.139,0.251,-0.129,0.115,0.088,0.02,0.153,0.088,0.085,0.136,0.23,0.103
217,0.08,0,0.134,0.454,0.041,0.077,0.146,0.029,0.065,-0.153,0.066,0.323,0.038,0.025,0.196,0.153,0.105
218,0.125,0.003,0.094,0.145,0.002,0.143,0.329,0.076,-0.059,0.121,0.091,0.208,0.019,-0.048,0.038,0.231,0.095
219,0.071,0.237,0.171,0.006,0.238,0.034,-0.062,0.055,0.095,0.145,0.239,0.185,0.086,-0.076,-0.026,0.065,0.091
220,0.088,-0.147,0.12,0.117,0.091,-0.092,0.003,-0.103,0.017,0.248,0.05,0.316,0.085,-0.018,0.171,-0.052,0.056
221,0.104,0.092,0.008,0.123,0.035,0.029,0.123,-0.16,0.191,0.061,0.195,0.21,0.18,-0.03,-0.014,0.246,0.087
222,0.213,-0.032,0.178,0.152,0.206,0.031,-0.081,0.268,0.11,0.183,0.176,0.055,0.071,0.042,0.091,0.07,0.108
223,-0.116,0.104,0.139,-0.105,-0.047,0.189,0.004,0.286,0.107,0.09,0.305,0.174,0.096,0.225,0.071,0.197,0.107
224,0.165,-0.024,0.312,-0.158,-0.065,0.179,0.195,-0.05,0.145,0.072,0.118,0.162,-0.127,0.2,0.258,0.092,0.092
225,0.061,-0.024,0.151,0.059,-0.042,0.18,0.01,-0.137,0.017,0.096,0.206,-0.02,0.141,0.117,0.252,0.073,0.071
226,0.146,-0.096,0.132,0.144,-0.032,0.136,0.063,0.067,0.006,0.097,0.383,0.413,0.049,0.06,0.122,-0.155,0.096
227,0.065,0.036,0.154,-0.025,0.041,0.087,0.149,0.159,0.144,-0.012,0.217,0.228,0.194,0.124,0.28,-0.198,0.103
228,0.066,0.197,0.123,0.088,0.189,0.05,0.29,0.132,0.152,-0.026,0.044,0.409,0.033,0.094,0.095,0.017,0.122
229,-0.03,0.106,0.154,0.455,0.144,0.058,0.254,-0.021,0.034,0.186,0.199,0.209,0.129,0.21,0.165,0.154,0.15
230,0.049,-0.071,-0.054,0.094,0.217,-0.046,0.156,0.168,0.071,0.176,0.105,-0.17,0.183,0.036,0.155,0.075,0.071
231,0.025,-0.157,0.333,-0.059,0.111,-0.108,0.058,0.045,0.087,0.13,0.221,0.334,0.064,-0.033,0.02,0.349,0.089
232,0.156,0.083,0.346,-0.048,-0.026,0.129,0.041,0.024,-0.024,0.112,0.224,0.014,0.224,0.232,0.352,0.074,0.12
233,-0.005,0.104,0.154,0.326,0.162,0.158,0.239,0.002,0.015,0.066,0.148,0.088,0.115,0.114,0.232,0.046,0.123
234,0.069,0.099,0.016,0.277,0.254,0.028,0.041,0.137,-0.03,-0.012,0.106,0.028,-0.071,-0.032,0.1,-0.086,0.058
235,0.129,0.065,0.003,-0.007,0.066,0.449,0.021,-0.125,0.086,0.003,-0.03,0.281,0.165,-0.034,0.049,0.018,0.071
236,-0.052,-0.113,0.282,0.026,-0.075,0.28,-0.01,0.337,0.164,0.068,0.053,-0.059,0.078,0.245,0.023,-0.219,0.064
237,0.028,-0.047,0.012,-0.059,0.304,0.092,0.027,0.097,0.074,0.051,0.193,0.161,0.115,0.103,0.136,0.066,0.085
238,0.049,-0.103,0.131,0.095,0.101,0.147,0.285,0.076,0.148,-0.093,0.191,0.302,0.241,0.053,0.335,0.043,0.125
239,0.162,0.082,0.223,0.026,0.296,0.222,0.177,0.117,0.1,0.059,0.12,0.095,0.137,0.043,-0.098,0,0.11
240,0.067,0.06,0.137,0.011,0.114,-0.111,-0.069,-0.003,0.049,0.028,0.046,0.094,-0.061,0.122,0.454,-0.018,0.057
241,0.122,-0.028,0.059,0.129,0.15,-0.018,0.157,-0.14,0.156,0.055,0.108,0.235,0.118,0.166,0.041,0.417,0.108
242,-0.139,0.138,0.176,0.2,-0.084,-0.035,0.26,0.431,0.108,0.203,-0.067,0.097,0.17,0.148,0.116,0.213,0.121
243,0.124,0.101,0.254,0.101,0.141,0.347,0.37,0.143,0.112,-0.029,0.258,0.245,0.13,0.052,0.142,0.151,0.165
244,0.105,0.114,0.172,-0.045,0.013,-0.081,0.263,-0.056,0.135,0.221,0.041,0.049,0.218,0.087,0.031,0.152,0.089
245,0.012,0.187,0.233,-0.335,0.25,-0.11,0.106,0.201,0.181,0.269,0.234,0.163,-0.031,0.215,0.212,-0.008,0.111
246,0.089,-0.094,0.287,0.247,0.034,0.119,0.235,-0.047,0.019,-0.064,0.328,0.143,0.222,0.306,0.324,0.069,0.139
247,0.098,0.202,0.244,0.609,0.187,0.003,0.091,0.187,-0.088,0.059,0.199,0.36,-0.096,0.145,0.259,0.233,0.168
248,-0.007,0.124,0.196,0.072,0.055,0.31,0.085,-0.071,0.124,-0.005,0.279,0.296,-0.002,0.03,0.239,0.063,0.112
249,0.039,-0.006,0.386,0.158,0.034,0.152,0.181,0.224,0.064,0.141,0.069,0.031,0.103,0.036,0.155,0.282,0.128
250,0.278,-0.084,0.195,0.271,0.053,0.062,0.148,0.27,0.13,0.201,0.061,0.027,0.134,-0.012,0.232,-0.046,0.12
251,0.065,-0.165,0.135,0.471,0.21,0.027,0.268,0.217,0.075,-0.128,0.306,-0.245,0.211,0.102,0.03,-0.174,0.088
252,-0.053,0.107,-0.008,0.162,-0.024,0.064,0.118,0.254,0.152,0.199,0.112,0.116,0.139,0.395,0.043,0.206,0.124
253,0.172,0.132,0.203,0.275,0.065,0.171,0.135,0.333,0.089,0.177,0.132,0.04,0.035,-0.008,0.142,0.178,0.142
254,0.085,-0.006,0.111,0.135,-0.022,0.274,0.23,0.104,0.105,0.054,0.345,0.282,0.175,0.105,0.053,0.15,0.136
255,-0.055,0.156,0.13,-0.103,0.088,0.172,0.237,0.207,0.101,0.073,0.079,0.251,0.177,-0.123,0.004,0.081,0.092
256,0.151,0.124,0.243,0.283,-0.017,0.205,-0.016,-0.027,0.133,0.084,0.189,0,0.152,-0.062,0.259,-0.023,0.105
257,0.165,0.067,0.079,0.027,-0.027,0.216,0.104,0.104,0.061,-0.06,0.148,0.069,0.118,-0.012,0.044,0.018,0.07
258,0.061,0.137,0.214,0.23,0.281,0.175,0.149,0.236,0.249,0.132,0.288,0.211,0.089,0.167,0.084,-0.009,0.168
259,0.019,0.313,0.304,0.294,0.21,0.054,0.158,-0.014,0.061,0.181,0.121,-0.164,0.124,0.163,0.309,0.159,0.143
260,-0.11,0.091,0.225,0.172,0.087,0.158,0.003,-0.116,0.035,0.205,-0.133,0.013,0.22,0.143,0.127,0.119,0.077
261,0.046,0.182,0.158,0.025,0.228,-0.083,0.158,-0.072,0.227,-0.203,0.016,0.356,0.016,0.182,0.278,0.039,0.097
262,0.081,0.1,-0.026,0.375,0.08,0.162,0.247,-0.072,0.176,0.107,0.113,0.106,0.161,-0.165,0.243,0.246,0.121
263,0.055,0.063,0.126,0.142,-0.072,0.205,0.256,0.52,0.147,0.383,0.188,0.06,0.016,0.039,0.169,0.441,0.171
264,-0.034,0.023,0.115,0.133,0.102,0.083,0.033,-0.119,-0.005,-0.159,0.078,0.379,0.128,-0.106,0.336,0.044,0.064
265,0.162,0.156,0.251,-0.03,0.145,0.039,0.21,0.139,0.183,-0.016,-0.046,0.045,-0.01,0.085,0.185,0.019,0.095
266,0.19,0.123,0.282,0.06,0.268,0,0.013,0.133,-0.142,0.106,0.278,0.171,0.217,-0.072,0.483,0.121,0.14
267,0.101,0.187,0.277,0.163,-0.039,-0.033,0.365,-0.163,0.099,0.229,0.173,0.285,-0.064,-0.054,0.175,0.095,0.112
268,0.095,0.199,0.323,0.447,0.178,0.042,0.065,-0.01,0.196,-0.016,0.022,-0.079,-0.047,0.134,0.076,-0.13,0.093
269,0.08,-0.044,0.145,0.048,0.022,0.049,0.272,0.161,0.213,0.048,0.314,0.168,0.05,-0.107,0.228,0.299,0.122
270,0.075,-0.013,0.125,0.214,-0.195,0.116,0.066,0.122,0.067,0,0.137,0.18,0.051,0.068,0.148,0.179,0.084
271,0.21,0.214,0.029,-0.121,-0.042,0.34,0.232,-0.274,0.32,0.033,0.161,0.077,0.196,-0.118,0.159,0.105,0.095
272,0.075,0.023,0.197,0.269,0.016,0.104,-0.106,0.294,-0.018,-0.06,0.107,0.218,0.104,0.085,0.432,0.026,0.11
273,-0.041,0.146,0.189,0.295,0.098,-0.135,0.119,0.213,0.182,0.077,0.076,0.114,0.026,0.025,-0.003,0.034,0.089
274,0.134,0.172,0.151,-0.308,0.173,0.333,0.111,0.304,0.111,0.192,0.195,-0.077,0.061,0.03,0.183,0.023,0.112
275,0.257,-0.047,0.196,0.46,0.119,0.279,0.227,-0.092,0.3,-0.104,0.038,0.194,0.175,0.142,0.379,0.214,0.171
276,0.243,-0.065,0.057,0.088,0.002,-0.062,0.182,-0.307,0.017,0.084,0.13,-0.069,0.046,0.328,0.367,-0.028,0.063
277,0.116,0.029,0.163,0.333,0.105,0.039,0.063,0.043,0.02,-0.004,0.214,-0.188,-0.011,0.036,-0.027,-0.061,0.054
278,0.17,0.08,0.079,0.325,0.053,0.186,0.064,0.099,-0.018,0.229,0.173,-0.157,0.17,0.188,0.208,0.115,0.123
279,0.068,0.02,0.316,0.361,0.029,0.078,0.353,0.363,0.116,0.049,0.298,0.404,0.065,0.216,0.178,0.321,0.202
280,0.116,-0.122,0.298,0.106,0.231,0.111,0.084,0.1,0.081,0.156,0.121,0.021,0.174,0.187,0.201,0.019,0.118
281,0.197,0.132,0.145,-0.155,-0.001,0.152,0.363,0.089,0.013,0.141,0.189,-0.05,0.255,0.272,0.115,0.157,0.126
282,0.119,-0.129,0.19,-0.037,0.108,-0.118,0.019,0.163,0.118,-0.016,0.2,0.204,0.15,-0.01,0.102,0.034,0.068
283,0.032,0.253,0.293,0.347,0.123,0.246,-0.029,0.205,0.18,-0.102,0.191,0.043,0.025,0.039,0.252,0.141,0.14
284,0.154,-0.198,0.163,0.029,0.159,0.113,0.046,0.158,0.22,-0.112,0.116,-0.019,0.131,0.321,0.263,0.009,0.097
285,-0.051,0.194,0.116,-0.177,-0.121,-0.031,0.059,0.299,0.126,0.092,0.314,-0.061,0.01,-0.11,0.031,-0.037,0.041
286,0.042,-0.047,0.3,0.241,0.017,0.206,0.162,0.005,-0.033,-0.025,-0.042,0.178,0.185,0.127,0.06,0.164,0.096
287,0.318,0.238,0.096,0.114,0.202,0.167,0.107,-0.123,0.251,-0.104,0.107,0.114,0.128,-0.12,0.126,0.318,0.121
288,0.049,0.046,0.358,0.184,0.162,0.163,0.14,-0.277,0.032,0.002,0.269,-0.178,0.203,0.103,0.194,0.016,0.092
289,0.05,-0.007,0.004,0.191,0.088,0.136,0.215,0.148,0.204,0.18,0.352,0.022,0.127,-0.101,0.113,0.008,0.108
290,0.103,0.227,0.301,0.413,0.091,0.141,0.217,-0.009,0.103,0.169,0.185,-0.069,0.025,-0.005,0.14,-0.049,0.124
291,0.134,-0.101,0.391,-0.117,-0.095,0.125,0.114,0.266,0.157,0.158,0.111,0.305,0.051,-0.116,-0.07,0.164,0.092
292,-0.141,0.122,0.025,0.239,0.012,0.08,0.143,0.052,0.003,0.087,0.027,0.267,0.233,0.184,0.109,0.345,0.112
293,0.086,0.106,0.333,0.35,0.08,-0.039,-0.004,0.727,0.143,0.194,0.075,0.23,-0.004,-0.172,0.155,0.082,0.146
294,-0.038,0.063,0.028,0.396,0.167,0.276,0.245,0.411,0.19,0.171,-0.126,0.121,0.05,0.214,0.366,0.22,0.172
295,0.141,-0.087,0.054,-0.282,0.054,0.09,0.235,0.128,0.063,0.274,0.351,0.2,0.152,0.135,0.349,0.136,0.125
296,0.04,-0.055,0.259,0.201,0.205,-0.016,0.486,0.33,0.122,0.378,-0.015,0.229,0.035,0.178,0.151,-0.059,0.154
297,0.158,-0.181,0.066,0.104,0.26,-0.113,-0.012,-0.018,0.254,-0.036,0.379,0.203,-0.032,0.171,0.314,0.517,0.127
298,0.079,0.077,0.268,0.359,0.18,0.062,0.281,-0.013,0.12,0.018,0.236,0.328,0.112,-0.019,0.097,0.217,0.15
299,0.34,-0.103,0.179,0.2,-0.078,0.177,0.394,-0.25,0.105,-0.097,0.206,0.142,-0.053,-0.029,0.392,0.362,0.118
300,0.091,0.1,0.519,0.289,0.142,0.29,0.301,0.44,-0.06,0.39,0.193,0.195,-0.035,0.057,0.021,0.604,0.221
301,0.024,0.044,0.135,0.234,0.031,-0.117,0.173,-0.074,-0.013,0.217,0.278,0.091,0.21,-0.024,0.264,0.238,0.107
302,0.06,-0.006,0.163,-0.001,0.154,-0.038,0.211,0.075,0.107,-0.02,0.129,0.13,0.197,-0.094,0.198,-0.144,0.07
303,0.163,0.121,0.404,0.141,-0.001,0.064,0.125,0.097,0.021,0.099,-0.045,0.336,0.097,0.075,0.099,0.494,0.143
304,0.143,0.106,0.032,0.109,0.202,0.22,0.259,0.249,0.12,0.221,0.244,0.201,-0.042,0.352,0.297,0.209,0.183
305,0.208,-0.054,0.285,-0.071,0.116,0.149,0.247,0.441,0.102,0.342,0.196,0.294,0.068,0.1,0.209,-0.167,0.154
306,-0.006,0.183,0.064,0.22,0.044,0.047,0.288,0.498,0.082,0.214,0.114,-0.068,0.214,0.046,0.151,0.207,0.144
307,0.195,0.021,0.187,-0.024,0.129,0.119,0.069,-0.018,0.287,0.131,0.442,0.206,0.1,0.079,0.175,0.221,0.145
308,0.09,0.265,0.146,0.336,0.126,0.148,0.176,0.189,0.065,0.076,0.15,0.082,0.146,-0.015,0.19,-0.027,0.134
309,0.018,0.112,0.001,0.104,0.081,-0.046,0.405,0.39,0.05,-0.222,0.247,0.299,0.062,0.16,0.291,0.573,0.158
310,0.025,-0.029,0.126,-0.226,0.148,0.27,0.013,0.255,0.261,0.13,0.165,0.018,0.248,0.083,0.083,0.161,0.108
311,0.204,0.089,0.099,0.184,0.016,-0.045,0.075,0.078,0.232,-0.035,0.199,0.291,-0.031,-0.149,0.084,0.299,0.099
312,0.024,0.024,0.09,0.153,0.109,-0.082,0.203,0.113,0.157,-0.019,0.266,0.298,0.2,0.157,-0.025,0.003,0.104
313,0.03,0.109,0.036,0.153,-0.008,0.021,0.334,-0.179,-0.082,-0.086,0.193,0.182,0.035,0.301,0.176,0.282,0.094
314,0.047,0.116,0.247,0.083,0.137,-0.056,0.191,0.101,0.22,-0.083,0.22,-0.152,0.16,-0.013,0.214,0.18,0.101
315,-0.03,0.092,0.257,0.053,0.049,0.084,0.139,0.357,0.207,0.069,0.351,0.274,0.249,0.025,0.282,0.114,0.161
316,0.226,0.031,0.361,-0.029,0.102,-0.175,0.425,0.211,0.105,-0.081,0.033,0.187,0.042,-0.104,-0.031,0.331,0.102
317,0.089,0.056,0.261,0.193,-0.086,0.147,0.422,0.427,0.085,0.278,0.191,0.246,0.123,0.039,0.11,0.327,0.182
318,0.071,0.231,0.304,0.044,0.091,0.258,0.4,-0.076,0.092,-0.052,0.209,0.134,0.16,0.024,0.141,0.191,0.139
319,0.169,0.138,0.201,0.246,0.081,0.37,0.142,0.137,0.066,0.034,0.284,0.128,0.302,-0.18,0.057,0.372,0.159
320,0.168,-0.047,0.378,0.122,0.271,-0.033,0.335,0.366,0.179,-0.13,0.264,0.096,0.017,0.049,0.112,0.52,0.167
321,0.041,0.012,0.314,0.085,0.288,0.112,0.343,0.426,0.176,0.334,0.355,-0.05,0.148,0.191,0.294,-0.053,0.189
322,0.095,-0.027,0.066,0.131,0.298,0.064,0.079,0.018,0.102,0.028,0.193,0.141,0.141,0.26,0.048,-0.068,0.098
323,0.174,-0.117,0.41,0.279,0.195,0.03,0.141,0.528,0.157,-0.011,0.419,0.167,0.032,-0.033,0.275,0.406,0.191
324,0.07,0.041,0.251,0.181,0.12,0.064,0.201,0.024,0.141,-0.105,0.409,0.11,0,0.022,-0.027,-0.374,0.07
325,0.166,0.183,0.132,0.157,0.108,0.049,0.32,0.146,0.211,-0.038,0.222,-0.159,0.085,0.213,0.261,-0.152,0.119
326,0.252,0.151,0.411,0.159,0.06,0.087,0.178,-0.036,0.06,0.172,0.081,0.28,0.142,0.346,0.18,-0.339,0.137
327,0.063,0.215,0.102,0.35,0.259,-0.082,0.376,-0.016,0.01,-0.016,0.117,0.161,0.203,0.034,-0.063,0.147,0.116
328,0.192,0.183,0.26,0.041,0.091,0.097,0.277,0.145,0.065,-0.023,0.09,0.403,0.053,0.038,0.226,-0.152,0.124
329,0.028,0.087,0.06,0.27,0.016,0.166,0.025,0.385,0.105,0.204,0.038,0.032,0.099,0.156,0.298,-0.065,0.119
330,0.118,0.089,0.314,0.164,0.092,0.135,0.246,-0.266,0.305,0.132,0.438,0.57,0.272,0.169,0.213,-0.01,0.186
331,-0.023,-0.103,0.11,0.018,0.171,0.01,0.208,0.023,0.24,-0.027,0.299,0.078,0.221,0.105,0.178,0.416,0.12
332,0.129,0.205,0.03,0.232,0.131,0.131,0.027,0.218,0.182,0.186,0.324,-0.22,0.229,0.512,0.415,0.328,0.191
333,0.216,-0.01,0.131,0.262,0.276,0.015,0.042,0.166,0.111,0.449,0.204,0.411,-0.058,-0.015,0.278,0.106,0.161
334,0.099,0.062,0.143,0.194,0.052,0.031,0.102,0.186,-0.075,0.3,0.366,0.336,-0.054,0.063,0.02,0.532,0.147
335,0.197,0.042,0.402,0.031,0.042,0.088,-0.089,0.129,0.142,0.09,0.214,0.269,0.076,0.189,0.249,-0.091,0.124
336,-0.006,0.055,0.332,0.065,-0.029,-0.098,0.315,0.427,0.232,0.026,0.406,0.358,0.156,0.069,0.135,0.404,0.178
337,0.106,-0.029,0.062,0.551,0.057,0.39,0.02,-0.156,0.182,0.435,0.173,0.218,0.243,0.284,0.184,0.316,0.19
338,0.091,0.073,0.188,0.044,0.024,0.056,-0.162,0.008,0.066,-0.061,0.344,0.025,0.037,0.237,0.367,0.35,0.105
339,0.024,0.147,0.388,0.289,0.114,0.035,0.197,0.271,0.168,0.048,0.257,0.189,0.101,0.078,0.334,0.027,0.167
340,0.17,0.123,0.268,-0.014,0.178,-0.024,0.226,0.129,0.027,-0.018,0.065,0.05,0.208,-0.131,0,0.576,0.114
341,0.129,-0.109,0.32,0.102,0.082,0.616,0.344,0.112,0.163,0.161,-0.04,0.281,0.104,0.13,0.211,0.201,0.175
342,0.212,0.045,0.419,0.341,0.051,0.198,0.054,0.267,-0.063,0.362,0.431,0.204,-0.03,0.286,0.172,0.367,0.207
343,0.088,0.034,0.02,0.104,0.14,-0.073,0.177,0.567,0.011,0.167,0.136,0.053,0.29,-0.119,0.299,0.262,0.135
344,0.13,0.106,0.253,0.535,0.031,0.114,0.167,-0.101,0.06,0.067,0.237,0.38,0.082,0.316,0.158,0.285,0.176
345,0.194,0.09,0.145,0.063,0.061,-0.046,0.169,0.404,0.035,-0.103,0.149,0.122,0.119,0.111,0.434,0.16,0.132
346,0.059,0.357,0.109,0.092,0.117,0.284,0.532,0.248,0.051,-0.094,0.209,0.057,0.168,0.083,-0.021,0.081,0.146
347,0.04,-0.023,0.189,0.127,0.235,0.044,0.095,-0.311,0.241,0.111,0.209,-0.046,0.101,0.007,0.332,0.184,0.096
348,0.115,0.012,0.247,-0.124,0.033,0.109,0.36,0.068,0.161,0.274,0.057,0.22,0.155,0.017,0.028,0.358,0.131
349,0.157,0.016,0.442,0.233,-0.018,0.041,0.136,0.32,0.141,0.037,0.149,-0.029,0.035,-0.012,0.277,-0.285,0.102
350,0.128,0.227,0.147,-0.148,-0.002,-0.005,0.324,0.446,0.203,0.085,0.412,0.204,0.409,0.002,0.037,0.358,0.177
351,-0.017,0.075,0.351,0.101,0.062,0.202,0.226,0.263,0.144,0.053,0.201,0.314,0.078,0.188,-0.031,0.062,0.142
352,0.226,0.094,0.31,0.107,0.218,0.252,0.366,0.563,0.057,0.201,0.183,0.205,0.356,-0.196,0.354,0.184,0.217
353,0.241,0.085,0.255,0.314,0.017,-0.006,0.125,0.269,0.251,0.365,0.205,0.075,0.168,-0.065,0.343,0.206,0.178
354,0.229,0.175,0.371,0.08,0.019,0.132,0.137,0.252,0.259,-0.141,0.319,0.073,-0.074,-0.182,0.072,0.179,0.119
355,0.163,0.153,0.596,-0.199,0.216,0.104,0.398,-0.256,0.041,0.135,0.108,0.138,0.036,-0.004,0.341,-0.047,0.12
356,0.097,0.068,0.174,0.015,0.008,0.101,0.246,0.463,0.085,0.064,0.018,0.006,0.151,-0.134,0.146,0.273,0.111
357,0.037,0.367,0.635,0.368,0.213,0.476,0.273,-0.028,0.041,0.256,0.085,0.335,0.208,0.207,-0.059,0.343,0.235
358,0.177,-0.012,0.432,0.137,0.038,0.305,0.024,-0.021,-0.05,0.064,0.401,0.078,0.173,0.24,0.177,-0.119,0.128
359,0.293,-0.078,0.097,-0.06,0.228,0.024,0.278,0.483,-0.027,0.284,0.32,0.136,-0.074,0.337,0.395,-0.12,0.157
360,0.215,0.167,0.387,0.055,0.065,0.318,0.396,-0.011,-0.036,0.064,0.496,0.043,-0.266,-0.133,0.144,0.212,0.132
361,0.151,-0.032,0.094,0.079,0.019,0.381,-0.049,0.173,0.077,0.121,0.194,0.214,-0.027,0.264,0.296,0.002,0.122
362,-0.027,0.03,0.368,0.343,-0.126,0.271,0.171,0.037,0.304,0.056,0.358,0.008,0.229,0.116,0.114,0.184,0.152
363,0.116,0.081,0.321,0.186,0.18,0.135,0.521,0.046,0.175,0.116,0.23,0.505,0.179,0.188,0.314,0.056,0.21
364,0.167,0.099,-0.016,0.382,0.207,0.426,0.092,0.236,0.286,0.092,0.25,0.221,-0.019,0.001,-0.135,0.103,0.149
365,0.27,0.206,0.396,0.135,0.124,0.029,-0.045,0.109,0.192,0.189,0.211,0.401,0.133,0.391,0.067,-0.562,0.14
366,0.028,0.126,0.427,-0.005,0.173,0.093,0.16,0.405,0.053,0.063,0.278,0.034,0.171,0.288,0.212,0.035,0.159
367,0.214,-0.016,0.134,0.252,0.011,0.117,0.206,0.14,0.205,0.309,0.118,0.056,0.041,0.138,0.558,0.041,0.158
368,0.024,0.102,0.385,-0.105,0.028,0.027,-0.019,0.062,0.018,0.199,0.26,0.242,0.11,0.121,-0.006,-0.139,0.082
369,0.377,0.058,0.24,0.186,0.199,-0.083,0.17,-0.198,0.081,0.169,0.376,0.417,0.125,0.137,0.14,0.614,0.188
370,0.183,0.189,0.226,0.441,0.193,0.063,0.148,0.059,-0.023,0.271,0.364,0.114,0.207,0.233,0.298,0.505,0.217
371,0.339,0.156,0.461,0.55,0.157,-0.071,0.12,0.112,0.204,0.069,0.096,0.123,0.254,-0.041,0.278,0.263,0.192
372,0.161,0.148,0.111,0.321,0.199,0.006,0.371,0.5,0.065,0.162,0.115,0.058,0.002,0.071,0.289,0.258,0.177
373,0.075,-0.007,0.274,0.011,0.191,0.295,0.206,0.301,0.199,0.138,0.102,0.139,0.313,-0.013,0.066,0.097,0.149
374,0.055,0.059,0.381,0.219,0.103,0.378,0.178,-0.128,0.198,0.157,0.284,0.234,0.173,-0.009,0.287,-0.213,0.147
375,0.149,0.123,0.422,0.044,0.122,-0.141,0.175,0.144,-0.043,0.207,0.395,0.441,0.127,0.332,0.319,0.219,0.19
