Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
17,0.046,0.046,-0.023,0.04,0.008,0.018,-0.037,-0.048,0.017,0.009,-0.007,0.016,0.005,0.011,0.062,0.022,0.012
18,-0.006,0.028,0.018,-0.001,0.029,-0.009,0.005,0.044,0.007,-0.02,0.068,0.011,0.025,0.041,0.003,-0.02,0.014
19,0.031,0.001,0.007,-0.005,0.027,0.013,0.031,-0.051,-0.015,0.042,0.007,0.065,0.005,0.017,-0.005,0.011,0.011
20,0.015,-0.001,0.029,0.026,-0.003,0.022,0.035,-0.007,-0.009,-0.003,0.023,-0.009,0.034,0.006,0.022,-0.024,0.01
21,-0.005,0.05,-0.024,0.027,-0.009,0.003,-0.009,-0.004,0.006,-0.016,0.035,0.003,0.01,0.049,0.034,-0.049,0.006
22,-0.012,-0.02,-0.016,-0.078,-0.031,0.074,-0.025,0.11,0.004,0.003,-0.012,-0.018,-0.012,0.001,-0.036,-0.014,-0.005
23,0.037,0.002,0.005,0.016,-0.024,0.053,-0.016,0.033,-0.024,0.024,-0.024,0.056,-0.005,0.02,-0.029,0.006,0.008
24,0.017,0.017,0.005,0.035,-0.003,-0.002,0.025,0.004,0.008,0.021,0.009,0.029,0.035,0.011,0.012,0.002,0.014
25,0.017,-0.002,0.035,0.003,-0.025,0.031,-0.007,-0.06,-0.001,0.004,0.026,0.032,-0.02,0.044,0.01,0.144,0.014
26,-0.003,0.002,-0.028,-0.018,-0.011,0.011,-0.001,-0.036,-0.001,0.081,0.011,0.058,-0.036,0.002,0.005,0.065,0.006
27,-0.018,-0.012,0.024,0.016,0.018,-0.018,-0.028,0.046,-0.004,0.023,-0.014,-0.006,0,-0.024,0.019,-0.036,-0.001
28,-0.01,0.027,-0.021,0.029,-0.006,-0.015,0.039,0.009,0.018,0.001,0.03,0.003,0.029,0.029,0.002,0.015,0.011
29,-0.022,0.014,0.013,0.002,0.015,0.01,0.05,0.14,0.014,0.012,-0.001,0.011,-0.01,0.073,0.048,-0.039,0.021
30,-0.031,0.054,-0.043,0.024,-0.004,-0.011,0.058,-0.063,-0.023,0.004,-0.016,0.022,-0.012,0.01,-0.009,-0.013,-0.003
31,0.021,0.047,0.026,-0.058,0.018,0.023,-0.02,0.032,0,0.087,0.007,0.028,-0.009,-0.017,0.003,-0.013,0.011
32,0.036,-0.016,0.012,-0.005,0.041,-0.024,0.014,0.019,0.022,0.023,-0.014,-0.044,0.018,0.007,0.047,0.044,0.011
33,-0.049,-0.038,0.034,0.015,-0.001,-0.018,0.029,-0.072,0.029,0.038,0.041,0.011,0.014,0.031,0.058,0.062,0.012
34,-0.024,-0.012,0.044,0.016,0.003,0.01,0.004,0.112,-0.003,0.014,0.023,0.039,0.064,-0.017,0.021,0.007,0.019
35,0.016,0.071,0.01,0.028,0.028,0.096,-0.02,-0.043,0.025,0.01,-0.001,-0.072,-0.006,0.021,-0.067,-0.081,0.001
36,0.021,0.094,-0.014,0.055,0.022,0.113,-0.007,0.056,0,0.059,-0.024,0.005,-0.019,0.084,-0.033,-0.052,0.022
37,0.025,-0.039,-0.012,-0.003,0.046,-0.002,0.01,0.016,0.005,-0.028,-0.032,0.032,-0.018,0.03,-0.039,0.032,0.001
38,0.026,0.038,0.02,-0.011,0.04,0.021,0.025,-0.061,0.02,0.039,0.019,0.004,0.028,0.032,0.018,-0.025,0.014
39,0.036,0.031,-0.01,0.047,-0.024,0.12,0.044,-0.002,0.007,0.06,0.047,0.038,0.008,0.003,0.024,0.06,0.031
40,-0.004,-0.025,0.066,0.098,0.016,0.009,0.068,0.068,-0.033,0.016,0.078,-0.008,0.011,0.036,-0.057,-0.005,0.021
41,0.013,0.038,0.015,0.036,-0.006,0.066,-0.024,0.064,-0.019,0.066,0.016,-0.048,-0.025,0.071,-0.045,0.051,0.017
42,-0.034,-0.003,0.041,0.078,0.058,-0.003,0.073,0.009,0.027,0.128,0.049,0.114,-0.037,0.062,-0.02,0.017,0.035
43,-0.002,0.09,0.085,0.04,0.061,0.008,0.06,-0.018,-0.069,0.009,-0.003,-0.051,0.048,0.035,0.062,0.046,0.025
44,0.027,0.048,0.024,-0.002,-0.039,-0.043,0.005,0.042,-0.032,0.013,0.111,0.046,0.068,-0.004,-0.025,0.011,0.016
45,-0.015,0.019,-0.024,0.034,0.026,0.109,0.066,-0.022,-0.004,0.041,-0.01,0.053,-0.043,-0.024,0.043,0.115,0.023
46,-0.009,0.017,-0.002,0.021,0.037,0.028,-0.023,0.038,-0.042,0.005,-0.023,0.063,0.056,-0.026,0.049,0.098,0.018
47,0.055,0.078,0.023,0.115,0.03,0.093,0.133,-0.12,-0.009,0.031,0.051,-0.038,-0.002,0.055,-0.046,-0.068,0.024
48,-0.015,0.036,0.076,0.059,-0.029,0.105,0.023,0.048,0.007,-0.023,-0.019,-0.013,0.01,0.068,0.016,0.032,0.024
49,0.011,-0.016,0.011,0.019,0.027,0.038,-0.011,-0.042,-0.011,0.05,-0.027,0.044,0.025,0.073,0.004,-0.033,0.01
50,0.055,0.011,-0.022,-0.028,-0.049,-0.021,-0.003,0.085,-0.055,0.04,0.025,-0.04,0.072,0.051,0.038,-0.064,0.006
51,0.029,-0.03,0.111,0.11,-0.022,-0.004,0.004,0.107,-0.022,0.078,-0.017,0.003,0.063,0.006,0.032,0.029,0.03
52,0,0.032,-0.01,0.105,-0.018,0.085,0.048,-0.078,0.063,0.055,0.044,0.037,0.02,0.041,0.041,0.055,0.033
53,0.035,0.047,0.037,0.08,0.005,0.005,0.046,0.072,-0.003,0.048,0.05,-0.023,0.029,0.051,-0.034,0.104,0.034
54,0.006,0.027,0.035,-0.039,-0.006,0.053,0.032,0.069,0.039,0.088,0.026,0.018,0.07,0.027,0.039,-0.021,0.029
55,0.061,0.022,0.026,0.02,0.025,-0.003,-0.044,-0.098,-0.023,-0.05,-0.025,-0.032,0.048,0.134,0.009,0.074,0.009
56,0.011,0.02,0.047,0.052,0.072,0.024,-0.024,-0.079,0.059,0.062,0.038,0.028,0.054,0.019,0.069,0.083,0.033
57,-0.007,0.07,0.077,-0.049,0.01,0.052,0.043,-0.018,0.023,0.006,-0.05,0.037,0.003,0.174,-0.003,0.054,0.026
58,0.032,-0.055,0.031,-0.007,-0.013,-0.021,0.063,0.038,0.018,-0.038,-0.033,0.12,0.012,0.09,-0.019,0.154,0.023
59,0.064,0.039,0.062,-0.012,-0.004,0.005,-0.002,0.098,0.001,-0.015,-0.019,0.049,0.016,0.027,0.011,0.081,0.025
60,0.012,0.02,0.098,0.037,0.038,-0.047,0.065,0.024,0.012,-0.031,-0.027,0.008,-0.023,0.017,0.022,0.004,0.014
61,-0.002,-0.073,0.07,0.113,-0.014,0.009,0.082,-0.035,-0.032,-0.066,0.041,0.071,0.03,-0.05,0.003,-0.006,0.009
62,0.056,0.03,0.017,0.013,0.057,-0.049,0.015,0.081,-0.049,-0.044,-0.03,0.048,0.054,0.076,0,0.081,0.022
63,0.072,0.035,0.044,-0.063,0.066,0.072,0.069,0.044,0.034,0.029,0.044,0.169,-0.02,-0.072,-0.029,-0.081,0.026
64,-0.003,-0.019,0.037,0.072,-0.016,-0.036,0.037,0.144,0.021,0.017,0.034,0.137,0.029,0.051,0.129,0.043,0.042
65,0.016,0.089,0.018,0.027,0.021,0.044,0.012,-0.007,0.021,0.015,0.021,0.044,0.038,-0.022,0.044,0.019,0.025
66,0.034,-0.005,-0.028,0.001,0.01,0.106,-0.029,-0.077,0.014,0.013,0.086,0.1,-0.031,-0.004,0.085,0.022,0.019
67,-0.054,0.042,0.012,-0.015,0.048,-0.06,0.141,0.01,-0.028,0.017,0.013,0.024,0.016,-0.03,0.001,0.138,0.017
68,0.031,-0.064,-0.054,0.119,0,0.09,0.058,0.061,0.004,-0.012,0.049,0.05,0.103,0.027,0.005,-0.07,0.025
69,0.043,0.031,0.036,-0.005,-0.046,-0.035,0.081,-0.122,-0.006,0.022,-0.025,0.01,0.041,-0.025,0.091,0.018,0.007
70,0.004,-0.038,0.057,-0.01,0.031,0.126,0.122,0.056,0.017,-0.047,0.02,0.005,-0.041,0.055,-0.019,-0.09,0.016
71,0.012,0.077,0.051,0.104,0.079,0.037,0.043,0.142,-0.054,0.082,0.008,0.068,0.028,0.029,0.011,0.078,0.05
72,0,0.098,-0.024,0.095,0.132,-0.039,0.02,0.075,0.047,0.103,0.06,0.103,-0.037,-0.035,0.031,0.063,0.043
73,-0.002,0.044,0.024,-0.056,0.127,0.02,0.004,-0.038,0.042,0.034,-0.057,-0.026,0.047,-0.053,0.106,0.128,0.021
74,-0.031,0.004,0.056,-0.063,0.062,0.186,-0.006,0.12,0.048,0.026,0.059,0.064,0.008,-0.013,-0.006,0.042,0.035
75,0.024,0.058,0.021,0.141,0.031,-0.037,0.136,0.053,0.005,0.059,0.072,0.1,0.006,0.113,0.016,0.11,0.057
76,-0.01,0.069,0.105,0.189,0.027,0.011,0.008,0.072,0.007,-0.066,-0.004,-0.009,0.054,0.031,0.076,0.104,0.042
77,0.01,-0.077,-0.053,-0.032,0.063,0.055,0.033,0.015,0.032,0.113,0.038,-0.021,0.078,-0.028,-0.016,0.028,0.015
78,0.005,-0.028,0.006,-0.113,0.081,0.033,0.114,0,-0.008,-0.018,0.022,0.046,0.056,0,0.035,0.095,0.02
79,0.087,0.135,0.033,-0.014,-0.033,-0.047,-0.03,0.071,-0.026,-0.043,0.053,0.054,0.06,0.004,0.029,0.016,0.022
80,0.028,0.106,0.115,0.135,0.012,-0.024,-0.02,0.121,0.051,0.028,0.042,0.08,-0.026,0.042,-0.006,0.188,0.054
81,0.003,0.094,0.004,-0.019,0.07,-0.031,0.09,-0.101,0.072,0.16,0.03,0.106,0.007,-0.006,-0.065,-0.043,0.023
82,0.007,-0.002,-0.035,0.077,-0.032,0.108,0.065,0.074,0.104,0.065,0.07,-0.021,0.045,0.162,0.016,0.186,0.056
83,0.035,0.122,0.033,0.19,-0.058,0.028,0.136,0.196,0.027,-0.051,0.069,0.07,0,-0.053,0.112,0.005,0.054
84,0.022,0.065,-0.027,0.128,-0.035,0.03,0.014,0.035,0.102,0.017,0.041,-0.04,-0.088,-0.034,-0.056,-0.038,0.009
85,0.04,0.128,0.008,0.097,-0.028,0.101,-0.029,-0.03,-0.026,0.08,0.051,-0.087,0.097,0.023,0.051,-0.108,0.023
86,0.046,0.132,0.081,0.016,0.021,-0.044,0.07,-0.034,-0.04,0.085,0.12,0.055,-0.057,0.013,-0.014,-0.064,0.024
87,0.055,0.006,0.05,0.019,0.065,0.018,0.008,0.106,-0.017,0.115,-0.001,0.081,0.061,0.158,-0.004,-0.068,0.041
88,-0.008,-0.06,0.063,0.019,0.047,0.054,0.008,-0.031,-0.038,-0.027,0.033,0.008,0.047,0.087,0.132,0.001,0.021
89,0.044,-0.05,-0.037,0.122,0.031,0.124,0.056,0.007,-0.024,0.021,-0.013,0.047,0.095,0.039,0.196,0.087,0.047
90,0.058,0.033,0.037,0.06,0.03,0.137,0.096,0.071,-0.056,-0.071,0.046,0.13,0.051,0.039,0.018,-0.17,0.032
91,0.136,0.087,0.028,-0.022,0.006,0.21,-0.018,-0.036,-0.008,-0.018,0.108,-0.004,0.083,0.114,0.096,0.025,0.049
92,0.122,0.036,0.113,-0.101,-0.015,0.168,-0.054,-0.085,-0.007,0.106,0.03,-0.074,-0.049,0.031,-0.037,0.05,0.015
93,0.078,-0.013,0.026,0.016,-0.04,-0.028,0.057,-0.06,0.049,0.086,0.096,0.049,0.063,0.058,-0.036,0.025,0.027
94,0.025,-0.032,0.016,-0.094,-0.07,0.114,0.17,-0.088,0.034,0.016,-0.029,0.023,0.086,0.047,-0.009,0.144,0.022
95,0.052,-0.051,0.062,0.118,0.021,0.028,-0.026,0.079,0.015,0.069,0.051,-0.148,0.094,-0.109,-0.053,0.103,0.019
96,0.01,0.032,0.012,-0.024,-0.043,0.074,0.049,-0.056,-0.005,0.02,0.125,-0.012,0.024,0.099,0.024,0.077,0.025
97,-0.019,0.078,0.006,-0.001,0.119,0.194,-0.006,0.028,0.07,-0.077,0.069,-0.077,0.003,0.07,0.058,-0.033,0.03
98,-0.009,0.011,0.041,0.048,-0.024,0.137,0.114,-0.137,-0.031,-0.007,0.06,0.044,0.03,-0.075,0.05,0.138,0.024
99,0.103,0.067,0.12,0.091,0.098,0.173,0.06,-0.096,0.115,0.065,-0.002,0.047,-0.006,0.044,0.058,0.182,0.07
100,0.03,-0.013,-0.013,0.054,-0.042,-0.09,0.08,0.124,-0.012,0.057,0.002,-0.066,0.134,-0.064,-0.015,0.105,0.017
101,0.006,0.009,0.062,0.068,0.035,0.073,0.064,0.062,0.028,0.139,0.103,0.1,-0.077,-0.019,0.076,0.008,0.046
102,0.024,0.038,0.065,0.023,0.069,0.014,-0.011,0.041,0.002,-0.085,0.026,-0.04,0.011,-0.048,0.017,0.017,0.01
103,0.092,0.108,0.06,0.068,-0.02,-0.028,0.144,-0.211,-0.012,-0.001,0.09,0.081,-0.054,0.005,0.003,0.091,0.026
104,-0.01,0.112,0.044,0.028,-0.047,-0.064,0.038,0.157,0.049,0.021,-0.044,-0.105,0.101,0.049,0.09,-0.026,0.025
105,-0.013,0.143,0.085,0.077,0.045,0.055,-0.049,0.142,-0.01,0.04,0.059,-0.107,0.024,0.053,0.085,0.028,0.041
106,0.145,-0.09,-0.012,0.113,-0.03,0.005,0.083,0.262,-0.015,0.051,0.061,0.048,0.074,0.03,-0.076,0.047,0.043
107,-0.066,0.074,0.091,-0.032,-0.056,0.127,-0.068,0.135,-0.033,-0.042,0.098,-0.01,-0.052,0.112,-0.001,0.075,0.022
108,-0.013,0.05,-0.02,0.227,0.018,-0.114,0.065,0.117,-0.03,0.066,-0.014,-0.109,0.009,0.075,0.067,0.042,0.027
109,0.064,-0.059,0.136,-0.011,-0.016,0.004,0.071,-0.136,0.077,0.061,-0.021,0.05,0.005,0.072,0.012,-0.032,0.017
110,-0.029,0.005,-0.021,0.093,0.092,-0.035,-0.035,-0.033,0.024,0.078,0.01,0.039,0.053,0.039,0.228,-0.112,0.025
111,0.022,0.055,0.109,0.116,0.035,0.087,-0.101,-0.079,0.014,0.089,-0.058,0.188,0.089,0.12,-0.145,0.054,0.037
112,-0.033,-0.047,0.03,0.143,0.026,-0.097,0.181,0.128,0.046,0.063,0.056,0.141,0.141,0.029,0.113,-0.036,0.055
113,0.066,-0.043,0.082,0.004,0.07,0.13,0.055,0.115,0.038,0.003,0.089,-0.068,-0.028,-0.062,0,0.099,0.034
114,0.018,-0.088,0,0.03,0.05,-0.017,-0.052,-0.006,-0.012,0.039,-0.003,0.043,0.057,-0.038,0.075,-0.025,0.005
115,0.083,-0.011,-0.08,0.209,0.018,0.111,0.056,0.094,0.024,0.055,0.06,0.101,0.154,0.117,-0.01,0.098,0.067
116,0.005,-0.04,0.108,0.014,-0.037,0.136,-0.001,0.111,0.045,0.034,0.027,-0.121,0.074,-0.039,0.074,0.007,0.025
117,0.015,0.097,0.077,-0.147,0.09,-0.094,0.038,0.127,0.026,-0.119,0.05,-0.04,-0.008,0.058,0.037,-0.144,0.004
118,-0.072,0.074,-0.001,-0.042,0.085,0.005,0.146,-0.162,0.017,0.08,0.033,0.055,0.088,0.108,0.093,0.054,0.035
119,0.023,0.028,-0.072,0.083,0.01,-0.003,0.118,0.122,0.041,0.069,0.084,0.137,0.046,0.005,0.001,0.126,0.051
120,0.063,0.022,0.01,0.091,0.064,-0.015,-0.021,0.2,-0.018,0.103,0.051,-0.037,0.048,0.192,0.1,-0.154,0.044
121,-0.002,0.119,0.075,-0.117,-0.026,0.116,0.019,-0.006,-0.005,0.039,0.039,0.069,0.032,-0.068,0.087,-0.085,0.018
122,0.014,0.036,0.155,-0.008,0.004,0.021,0.03,-0.059,-0.005,-0.011,-0.003,0.05,-0.021,0.15,-0.065,0.114,0.025
123,0.027,0.062,0.013,0.027,-0.009,-0.041,0.119,-0.018,0.026,-0.002,0.043,0.074,0.031,0.08,-0.025,0.067,0.03
124,0.055,0.024,0.097,0.024,0.026,0.134,0.051,0.079,-0.031,0.097,0.073,0.048,-0.03,-0.03,0.136,0.17,0.058
125,0.029,-0.008,0.102,0.12,-0.011,-0.001,0.045,0.058,0.057,-0.043,0.138,0.116,0.051,0.041,0.07,0.174,0.059
126,0.02,0.001,0.065,-0.078,0.047,0.141,0.023,-0.045,0.013,0.02,-0.066,0.081,0.065,-0.023,0.036,0.168,0.029
127,0.033,0.174,0.088,0.005,0.056,0.054,0.012,0.038,0.06,-0.041,0.01,0.065,-0.025,-0.005,-0.037,0.109,0.037
128,0.038,0.082,0.191,-0.131,0.029,0.055,-0.048,0.136,0.007,-0.011,0.038,-0.02,-0.01,0.132,0.05,-0.079,0.029
129,0.063,0.049,0.133,-0.049,0.17,0.075,0.054,-0.022,0.004,0.097,0.084,0.153,0.096,-0.007,0.113,-0.036,0.061
130,0.012,0.034,0.104,0.03,0.03,0.04,0.012,0.125,0.028,0.115,0.126,0.194,0.096,0.141,0.031,-0.028,0.068
131,0.114,0.052,0.035,0.069,0.075,-0.038,0.055,-0.011,0,0.119,0.104,0.03,0.025,-0.034,0.116,0.091,0.05
132,0.049,0.018,0.096,0.131,-0.049,0.127,0.092,-0.074,0.006,0.138,0.165,-0.057,0.022,-0.086,0.102,0.097,0.049
133,0.036,0.012,-0.042,-0.051,0.143,0.056,0.075,0.121,0.025,0.017,0.002,0.073,0.005,0.098,0.158,0.179,0.057
134,0,-0.064,0.039,0.003,0.052,0.02,0.088,0.077,0.038,0.025,0.018,0.009,0.047,0.048,0.101,0.057,0.035
135,0.081,0.026,0.064,0,0.092,-0.019,-0.007,-0.039,0.038,-0.118,0.106,0.062,0,-0.092,0.135,0.032,0.023
136,0.033,0.027,0.001,0.233,0.096,-0.076,-0.071,0.041,0.076,0.02,-0.036,0.106,-0.001,0.097,-0.075,0.078,0.034
137,0.08,0.06,-0.017,0.103,0.105,-0.135,0.028,0.113,0.105,-0.027,0.069,0.023,-0.019,-0.014,0.006,0.102,0.036
138,0.01,0.08,0.175,0.2,-0.028,0.105,0.033,-0.145,0.063,-0.022,0.145,-0.057,0.048,-0.001,-0.007,0.062,0.041
139,0.121,-0.01,0.107,0.061,-0.039,-0.044,0.004,0.135,0.012,0.053,-0.022,0.048,0.019,0.037,0.041,-0.05,0.03
140,0.061,0.154,0.127,0.103,0.046,0.009,0.1,0.056,0.046,-0.013,0.038,0.081,0.056,0.125,0.007,0.067,0.066
141,-0.024,-0.024,0.098,-0.051,-0.043,0.18,0.029,-0.138,-0.006,0.053,-0.021,-0.107,-0.029,-0.011,-0.051,-0.097,-0.015
142,0.02,0.013,0.07,0.06,0.001,0.12,0.008,-0.258,0.064,0.158,0.041,0.19,0.021,-0.054,0.133,-0.12,0.029
143,0.109,0.036,-0.017,0.14,0.002,0.02,0.205,-0.085,-0.048,0.01,-0.018,0.12,0.033,0.186,-0.099,0.129,0.045
144,-0.037,-0.083,0.119,0.15,-0.017,0.042,0.029,0.161,0.036,-0.022,0.026,0.186,0.137,0.123,-0.1,0.046,0.05
145,0.09,0.064,0.166,0.095,-0.053,-0.074,0.096,0.08,0.014,0.039,0.033,-0.057,0.003,0.05,0.004,-0.06,0.031
146,-0.048,0.098,0.007,0.107,0.037,-0.086,0.101,0.029,0.069,-0.015,0.04,0.149,0.04,0.041,0.097,0.051,0.045
147,0.126,0.198,0.048,-0.124,0.008,0.005,-0.065,0.322,0.1,0.046,0.15,0.097,0.134,0.14,0.006,0.141,0.083
148,0.107,0.107,0.139,0.012,0.181,0.066,-0.061,-0.058,-0.076,0.085,-0.04,0.103,0.034,0.167,0.054,-0.06,0.048
149,0.097,0.042,0.125,-0.007,-0.088,-0.003,0.042,-0.175,0.057,0.031,0.062,0.173,0.056,0.059,0.115,-0.043,0.034
150,0,-0.1,0.076,0.126,0.119,-0.034,0.106,-0.031,-0.02,-0.013,0.098,0.133,0.049,0.209,-0.11,0.065,0.042
151,-0.029,0.077,0.107,0.125,-0.018,0.123,0.012,-0.122,0.05,0.108,0.074,0.173,-0.131,0.142,-0.02,-0.032,0.04
152,0.071,-0.079,0.029,0.049,0.038,0.001,0.096,0.263,-0.02,-0.003,0.096,-0.044,-0.087,0.256,0.14,0.078,0.055
153,0,-0.039,0.059,0.066,0.048,0.092,0.325,-0.056,0.05,0,0.105,-0.009,0.04,-0.051,-0.087,-0.056,0.03
154,0.04,0.134,0.15,0.06,0.061,0.247,0.07,-0.036,0.031,-0.003,-0.019,-0.174,0.085,0.027,0.067,0.038,0.049
155,0.005,0.138,0.029,0.067,0.091,0.063,0.048,-0.124,-0.009,0.104,0.152,0.144,-0.036,-0.027,0.016,-0.063,0.037
156,0.107,-0.017,0.102,0.154,-0.018,0.066,0.029,0.272,0.083,0.056,-0.001,0.082,0.009,-0.01,0.004,0.204,0.07
157,0.016,0.122,0.102,0.025,0.158,-0.043,0.026,-0.013,0.003,0.103,0.014,0.122,-0.003,0.05,0.031,-0.034,0.042
158,0.177,-0.046,0.022,0.036,-0.091,0.124,0.106,0.057,0.048,0.034,0.058,0.002,-0.085,-0.012,0.022,0.007,0.029
159,0.05,-0.008,0.078,0.064,0.135,0.063,0.14,0.151,0.014,-0.058,0.129,0.255,0.061,0.114,0.044,-0.029,0.075
160,0.059,0.007,0.04,0.006,-0.03,-0.016,0.148,-0.049,0.103,0.016,0.004,0.168,0,0.049,0.12,0.041,0.042
161,-0.056,0.13,0.044,-0.139,0.061,0.062,0.139,-0.089,0.083,0.145,0.047,0.039,0.024,0.083,-0.003,-0.06,0.032
162,0.003,0.038,0.121,0.143,-0.041,-0.055,0.159,0.054,-0.01,0.165,0.067,0.105,0.059,0.192,0,0.106,0.069
163,0.111,-0.04,0.212,0.12,0.028,-0.092,0.064,0.04,-0.008,0.022,0.083,0.005,-0.064,0.063,0.084,0.005,0.04
164,0.118,0.011,-0.034,0.125,0.043,-0.064,0.18,0.159,0.028,0.036,0.067,-0.02,0.001,0.117,0.169,-0.082,0.053
165,0.007,0.11,-0.069,-0.011,0.097,-0.047,-0.045,0.104,-0.009,0.009,-0.013,-0.245,0.083,0.057,0.079,-0.057,0.003
166,0.009,0.129,0.009,0.021,-0.037,-0.065,0.118,0.195,0.077,0.016,-0.026,-0.022,-0.045,0.092,0.118,-0.094,0.031
167,0.022,0.057,-0.003,-0.02,-0.024,0.073,0.076,0.023,0.002,0.028,0.011,0.089,0.141,-0.052,0.13,0.021,0.036
168,0.075,-0.065,0.103,0.102,-0.127,0.007,0.111,0.014,0.088,0.07,0.054,-0.045,0.032,0.074,0.225,0.037,0.047
169,0.103,0.086,0.082,-0.122,0.091,0.015,0.135,-0.019,0.027,0.123,0.122,0.088,0.202,0.138,0.109,0.132,0.082
170,-0.005,0.1,-0.006,0.034,-0.004,-0.023,0.078,-0.004,0.088,-0.049,0.043,-0.059,0.04,0.075,-0.073,0.185,0.026
171,0.027,0.096,-0.008,-0.068,0.024,0.042,0.051,-0.054,0.012,0.043,0.037,0.129,0.046,0.187,0.03,-0.112,0.03
172,0.042,-0.029,0.08,0.002,-0.056,0.196,0.133,0.065,0.038,0.123,0.136,0.258,0.089,-0.116,0.046,-0.268,0.046
173,0.06,0.224,0.135,0.148,0.059,0.217,0.068,-0.035,-0.045,0.059,0.086,0.051,0.067,0.063,-0.083,0.09,0.073
174,0.09,-0.004,0.069,0.141,0.034,0.047,0.096,0.006,0.096,0.254,0.033,-0.017,0.043,0.1,0.029,0.089,0.069
175,0.076,0.005,0.049,0.013,-0.076,0.016,0.096,0.136,0.07,0.007,0.169,0.068,-0.054,0.104,0.08,0.047,0.05
176,0.032,-0.076,0.005,0.004,0.01,0.183,0.093,0.238,0.002,-0.028,0.095,0.015,0.078,0.05,0.111,-0.061,0.047
177,0.107,-0.024,0.081,-0.035,-0.026,0.267,0.286,-0.094,0.069,0.055,0.1,-0.041,0.151,0.172,0.106,0.15,0.083
178,-0.022,0.046,0.099,0.149,0.076,-0.032,0.099,0.168,0.057,0.015,0.144,0.178,-0.06,0.13,0.004,-0.051,0.063
179,0.072,-0.057,0.031,0.077,-0.024,0.192,0.182,0.024,0.01,-0.051,0.057,0.002,-0.034,-0.087,0.119,0.12,0.04
180,0.16,-0.106,0.161,0.105,0.111,-0.078,0.065,-0.058,0.129,0.138,0.198,0,0.077,-0.113,-0.008,0.273,0.066
181,0.03,0.104,0.07,-0.028,0.124,0.052,0.072,0.014,-0.066,0.058,0.076,0.142,0.081,-0.053,-0.007,0.063,0.046
182,0.032,0.089,0.105,0.14,-0.018,0.203,0.105,0.039,0.095,0.109,0.061,0.052,-0.012,0.003,0.102,0.021,0.07
183,0.064,0.119,-0.002,0.086,-0.158,0.158,0.061,0.037,-0.011,0.053,0.053,-0.103,-0.165,0.093,0.076,-0.182,0.011
