Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
176,-0.059,-0.119,-0.134,-0.07,0.109,0.099,-0.084,0.072,0.032,0.09,-0.118,0.106,-0.067,0.152,0.146,-0.135,0.001
177,-0.062,0.178,-0.131,0.117,0.157,0.187,-0.078,-0.093,0.103,-0.011,0.179,-0.125,0.011,-0.001,0.078,0.091,0.038
178,-0.135,0.123,0.042,0.19,0.174,0.066,-0.007,0.002,0.177,-0.118,0.098,-0.137,0.142,0.134,0.021,-0.063,0.044
179,0.118,0.061,0.001,0.084,0.073,-0.139,-0.132,0.006,-0.112,-0.036,-0.056,-0.076,-0.005,0.181,-0.102,0.008,-0.008
180,0.107,0.07,0.109,-0.146,0.13,-0.067,-0.041,-0.105,0.034,-0.008,-0.109,0.076,-0.103,0.152,0.082,0.058,0.015
181,0.017,-0.081,0.013,0.077,0.136,0.038,-0.084,0.161,0.101,-0.114,-0.109,0.189,-0.046,0.001,0.011,0.016,0.02
182,0.1,0.156,-0.126,-0.071,-0.074,0.074,-0.004,0.167,-0.143,-0.032,-0.094,0.19,-0.051,0.084,0.165,0.189,0.033
183,0.144,-0.091,0.18,0.117,0.064,0.002,0.012,0.097,-0.119,-0.068,-0.149,0.001,0.138,0.033,-0.028,0.047,0.024
184,0.102,-0.14,0.096,0.183,0.117,0.092,0.184,-0.126,-0.121,-0.026,0.134,0.18,0.159,0.151,0.018,-0.079,0.058
185,0.078,0.174,0.155,0.026,0.039,0.088,0.157,-0.091,0.076,0.134,0.052,-0.073,-0.026,0.045,0.102,-0.062,0.055
186,-0.047,-0.061,-0.102,0.1,-0.128,-0.065,0.059,-0.053,0.058,-0.07,0.118,0.032,0.166,0.122,0.053,-0.111,0.004
187,0.162,-0.066,-0.001,0.063,-0.13,0.15,0.151,-0.139,-0.069,0.082,-0.041,-0.011,0.159,-0.009,-0.063,-0.022,0.013
188,-0.088,-0.14,0.158,0.05,0.074,-0.129,-0.07,-0.135,0.046,-0.094,0.09,-0.067,0.077,-0.009,0.004,0,-0.015
189,-0.142,-0.058,0.145,0.103,0.182,-0.02,-0.01,-0.022,0.152,-0.126,0.033,-0.098,-0.095,-0.05,0.102,-0.027,0.004
190,-0.113,0.087,-0.076,0.168,0.171,-0.001,0.106,0.181,0.154,0.17,0.053,-0.082,-0.016,-0.019,0.011,0.171,0.06
191,-0.06,-0.055,-0.125,0.027,-0.082,-0.127,-0.041,0.151,-0.111,-0.003,-0.058,0.005,-0.063,-0.112,-0.055,0.086,-0.039
192,-0.06,0.158,-0.041,-0.082,0.043,0.138,-0.097,-0.121,-0.064,0.159,0.065,-0.043,0.016,-0.059,-0.079,-0.094,-0.01
193,0,-0.127,-0.077,-0.015,-0.079,-0.135,0,0.044,-0.002,0.133,0.15,0.047,0.073,-0.057,-0.123,0.049,-0.007
194,0.097,0.127,0.013,-0.109,-0.132,-0.097,-0.125,0.025,-0.142,0.06,0.005,-0.053,0.14,-0.084,-0.088,-0.101,-0.029
195,0.146,0.103,-0.08,0.058,-0.059,0.113,-0.026,0.137,0.076,-0.022,0.143,0.05,0.117,-0.083,0.024,0.178,0.055
196,-0.038,0.043,0.126,-0.115,-0.03,-0.074,0.087,0.149,-0.01,0.021,-0.048,0.059,-0.108,0.085,0.064,0.155,0.023
197,0.066,0.013,0.048,0.049,0.003,0.039,0.117,0.096,0.118,0.164,-0.022,0.138,0.142,0.009,0.13,0.14,0.078
198,0.085,-0.109,0.131,0.124,0.016,0.034,0.015,0.015,-0.006,-0.037,0.001,0.019,0.042,0.065,0.167,0.045,0.038
199,-0.144,-0.023,0.092,-0.143,0.16,0.172,-0.005,0.093,-0.081,0.018,0.01,0.113,0.165,0.037,-0.013,0.009,0.029
200,0.161,-0.104,0.041,-0.029,0.102,-0.041,0.021,0.065,-0.055,0.185,0.171,0.141,-0.064,-0.037,0.07,-0.06,0.035
201,0.037,0.045,-0.116,-0.094,0.112,0.118,0.096,0.123,-0.002,0.14,-0.115,-0.028,0.172,-0.001,0.11,-0.036,0.035
202,-0.129,0.042,0.129,0.138,-0.095,0.118,-0.052,-0.028,0.15,0.115,-0.146,0.151,-0.084,0.067,-0.087,-0.061,0.014
203,-0.066,0.138,-0.065,0.03,-0.088,-0.099,-0.056,0.052,0.021,-0.141,0.079,0.014,-0.028,0.052,-0.1,0.172,-0.005
204,0.153,-0.125,0.028,0.059,0.132,0.121,0.11,0.177,-0.081,0.069,0.062,-0.016,0.161,-0.078,0.04,0.065,0.055
205,0,0.145,-0.131,0.053,-0.032,0.124,0.16,0.008,-0.069,0.125,-0.097,0.042,0.117,-0.061,-0.083,-0.083,0.014
206,-0.13,-0.011,-0.117,-0.01,0.009,0.028,-0.141,-0.024,-0.085,0.102,-0.074,0.155,0.022,-0.085,0.016,0.114,-0.014
207,-0.144,-0.041,-0.11,0.045,-0.094,0.165,0.022,-0.104,0.18,0.039,-0.026,0.035,-0.001,0.057,0.069,-0.018,0.005
208,0.123,-0.115,0.085,-0.006,-0.056,-0.131,0.042,-0.029,-0.109,0.164,0.003,0.117,-0.06,-0.043,0.064,-0.089,-0.002
209,0.055,0.116,-0.14,-0.14,-0.079,0.178,-0.121,0.13,0.129,0.114,0.153,-0.144,0.064,0.126,0.165,0.012,0.039
210,-0.123,-0.044,0.11,-0.012,0.037,0.034,0.077,-0.044,0.094,0.014,0.073,-0.074,-0.089,-0.07,-0.147,-0.002,-0.01
211,0.109,-0.073,-0.149,0.159,0.026,0.006,0.091,-0.099,-0.077,0.04,0.116,-0.047,-0.087,0.103,-0.149,-0.085,-0.007
212,0.177,0.165,-0.12,0.11,-0.049,0.13,0.007,0.148,-0.062,0.071,0.125,0.173,-0.004,0.092,-0.122,0.01,0.053
213,0.121,0.115,0.172,0.042,-0.092,0.001,0.12,0.106,0,-0.092,-0.024,0.152,-0.038,0.157,-0.15,0.073,0.041
214,-0.006,-0.118,-0.136,0.111,0.127,-0.124,-0.118,0.066,-0.055,-0.149,-0.022,0.036,0.133,0.08,-0.104,-0.032,-0.019
215,0.13,0.165,-0.024,0.041,-0.113,-0.006,-0.043,-0.118,0.036,-0.128,-0.052,0.13,0.152,-0.086,0.162,0.018,0.016
216,-0.147,0.159,0.057,-0.1,0.156,-0.047,-0.037,0.106,0.005,0.04,-0.048,0.031,-0.144,0.04,-0.148,-0.128,-0.013
217,-0.076,0.049,0.167,-0.109,0.078,0.141,0.003,-0.074,0.06,-0.135,-0.015,-0.132,-0.009,-0.064,0.07,-0.123,-0.011
218,0.152,0.058,-0.1,-0.027,-0.112,-0.138,0.153,-0.092,-0.01,-0.067,0.002,-0.077,-0.086,0.032,-0.084,0.122,-0.017
219,-0.025,-0.108,-0.082,-0.123,0.127,-0.079,0.04,-0.037,-0.017,0.036,0.009,0.054,0.069,-0.052,0.145,0.159,0.007
220,0.107,-0.029,-0.046,0.098,-0.13,-0.035,0.169,-0.092,-0.12,-0.092,-0.113,0.083,0.14,0.166,-0.013,-0.121,-0.002
221,0.025,0.096,0.096,-0.007,0.12,0.042,-0.145,-0.033,0.083,-0.019,-0.148,-0.066,-0.061,-0.076,0.176,-0.057,0.002
222,0.077,-0.119,0.139,-0.094,-0.025,-0.105,-0.01,0.141,-0.052,0.047,-0.057,-0.139,-0.08,0.133,0.007,0.156,0.001
223,0.113,-0.145,-0.104,-0.01,0.015,-0.04,-0.078,0.073,0.056,-0.095,-0.073,0.167,-0.071,0.107,0.045,-0.088,-0.008
224,-0.016,-0.143,-0.02,0.159,-0.095,-0.024,-0.138,-0.057,0.095,0.069,0.055,-0.142,0.146,-0.065,-0.068,0.039,-0.013
225,0.082,-0.107,0.005,-0.077,-0.127,-0.102,-0.138,0.171,-0.006,0.017,0,0.12,0.145,-0.052,-0.063,-0.024,-0.01
226,-0.134,0.046,0.106,0.137,0.099,0.026,0.049,-0.092,-0.136,-0.054,0.171,0.157,-0.102,0.124,0.113,-0.025,0.03
227,-0.1,0.058,0.004,-0.018,0.017,0.017,-0.146,-0.047,-0.046,0.028,-0.039,-0.108,0.127,0.154,0.064,0.158,0.008
228,-0.076,0.15,-0.143,0,0.153,0.084,0.08,0.171,-0.05,-0.089,0.095,0.095,-0.009,0.063,-0.034,-0.12,0.023
229,-0.028,0.101,0.011,0.037,0.033,0.13,0.149,0.168,-0.05,-0.031,0.069,0.049,-0.05,-0.049,-0.086,0.077,0.033
230,0.175,0.112,0.065,0.038,0.039,0.124,-0.099,0.059,0.015,-0.053,0.166,0.13,-0.035,0.003,0.015,-0.106,0.04
231,-0.017,-0.039,-0.017,0.052,0.146,0.146,0.133,-0.051,0.18,0.176,0.146,-0.012,0.032,-0.094,-0.123,-0.061,0.037
232,0.1,0.037,-0.06,0.123,0.156,0.098,-0.029,0.045,0,0.158,-0.006,0.127,-0.07,0.092,0.107,0.124,0.063
233,0.02,-0.04,0.128,0.162,0.172,0.139,0.052,0.028,-0.013,-0.051,0.096,-0.071,-0.108,0.077,0.001,-0.077,0.032
234,-0.044,-0.09,-0.01,0.043,-0.053,0.112,0.045,0.107,0.013,-0.076,0.002,0.029,0.124,0.131,-0.057,-0.02,0.016
235,0.104,0.005,-0.137,0.126,0.154,-0.028,0.048,-0.126,0.013,0.09,0.005,0.042,-0.101,0.04,0.062,0.079,0.024
236,0.176,-0.067,-0.083,-0.123,-0.002,-0.13,-0.006,0.08,0.131,-0.005,0.084,0.091,0.063,0.142,-0.019,-0.019,0.02
237,0.012,0.047,-0.092,0.147,-0.087,-0.041,0.135,-0.101,-0.135,0.059,0.058,0.172,-0.104,-0.083,-0.088,0.018,-0.005
238,-0.084,0.036,-0.061,0.145,-0.103,0.143,-0.016,-0.111,-0.04,0.055,-0.064,-0.126,-0.131,-0.069,-0.009,0.088,-0.022
239,0.109,0.037,-0.058,0.031,-0.055,-0.037,0.144,-0.03,-0.05,-0.008,0.033,-0.126,-0.113,-0.042,-0.116,0.067,-0.013
240,-0.042,-0.138,0.123,-0.13,0.114,0.177,0.03,-0.141,0.162,-0.005,-0.009,-0.145,-0.034,-0.144,0.062,0.155,0.002
241,-0.135,0.009,0.14,0.069,-0.088,-0.137,-0.069,-0.044,0.036,0.078,-0.033,0.073,-0.102,0.011,0.136,0.047,-0.001
242,-0.024,0.065,0.136,0.081,-0.081,-0.103,0.133,0.134,-0.066,0.103,0.137,-0.004,0.025,-0.022,0.016,0.098,0.039
243,0.049,0.159,-0.132,0.072,-0.062,0.017,0.087,-0.016,0.14,-0.019,-0.115,-0.133,0.114,-0.101,0.121,-0.028,0.01
244,0.085,-0.116,0.139,-0.084,-0.017,0.066,-0.012,0.143,-0.049,-0.086,0.102,-0.135,0.002,-0.135,0.1,0.02,0.001
245,0.121,0.136,0.033,0.06,-0.078,0.088,0.109,-0.083,0.092,0.137,-0.015,-0.028,0.032,0.155,-0.077,-0.004,0.042
246,0.156,0.103,-0.069,0.038,0.06,-0.017,0.128,0.133,0.011,-0.03,0.098,0.027,0.13,-0.024,-0.07,0.032,0.044
247,0.105,0.021,0.102,0.002,0.103,0.085,0.08,-0.031,-0.052,0.076,0.024,-0.085,0.143,0.151,-0.058,-0.065,0.038
248,-0.104,-0.11,0.124,0.114,-0.005,-0.101,0.015,0.066,0.086,0.155,-0.014,0.051,-0.062,0.028,-0.113,0.156,0.018
249,0.021,0.073,0.008,-0.068,0.122,-0.046,-0.01,-0.12,0.017,-0.034,0.084,0.019,0.011,-0.049,-0.037,0.127,0.007
250,-0.114,0.12,-0.047,-0.045,-0.067,-0.099,-0.137,0.035,-0.008,0.12,-0.04,0.091,-0.075,0.083,0.027,-0.017,-0.011
251,-0.136,-0.138,0.006,-0.079,0.129,-0.049,0.143,-0.096,-0.081,-0.104,0.142,-0.063,-0.002,-0.094,-0.081,0.068,-0.027
252,-0.073,0.104,-0.1,0.004,-0.037,-0.02,-0.016,-0.103,-0.103,0.038,0.155,-0.029,0.147,0.111,-0.122,-0.123,-0.01
253,-0.119,-0.026,0.047,0.081,-0.1,0.059,0.017,0.067,-0.118,-0.04,0.138,-0.08,-0.015,0.081,0.042,-0.073,-0.002
254,0.144,0.118,-0.002,0.041,0.061,-0.035,0.114,-0.027,0.048,0.096,-0.092,0.09,-0.081,0.002,0.036,-0.12,0.025
255,0.054,0.013,0.154,-0.044,0.059,0.101,0.102,-0.054,-0.056,0.09,0.095,0.022,0.087,0.106,-0.062,-0.089,0.036
256,0.082,0.126,0.064,-0.065,0.02,-0.138,-0.03,-0.03,0.124,0.071,-0.1,-0.046,-0.083,0.106,0.132,0.007,0.015
257,0.025,0.099,-0.08,-0.004,-0.038,0.076,0.096,-0.049,0.065,0.044,-0.046,0.076,0.009,0.056,-0.116,0.135,0.022
258,-0.037,0.016,-0.082,0.098,-0.017,0.144,-0.097,0.046,0.078,0.127,-0.016,0.026,0.067,0.069,-0.132,0.06,0.022
259,0.116,-0.004,-0.087,-0.007,0.038,-0.018,0.098,0.14,-0.022,0.018,0.09,0.049,0.118,-0.125,-0.048,-0.079,0.017
260,0.061,-0.074,0.113,-0.124,-0.015,-0.131,0.113,-0.126,0.119,-0.041,-0.14,-0.016,-0.085,-0.009,-0.124,0.002,-0.03
261,0.135,-0.12,-0.085,-0.016,-0.071,0.004,0.072,-0.086,-0.056,0.019,0.145,0.011,0.053,0.096,0.056,0.11,0.017
262,0.06,-0.002,-0.082,-0.13,-0.032,-0.065,-0.041,0.036,-0.117,-0.057,-0.031,-0.026,-0.127,-0.029,0.042,0.071,-0.033
263,-0.054,-0.052,-0.013,0.128,-0.027,0.042,0.045,0.145,-0.05,0.137,-0.037,0.02,-0.099,0.133,-0.071,0.135,0.024
264,-0.131,0.095,0.158,-0.115,0.109,-0.102,0.072,0.117,0.136,-0.122,-0.083,0.089,0.012,-0.018,-0.028,-0.088,0.006
265,0.132,-0.092,0.159,0.14,0.077,-0.126,-0.008,0.062,0.053,0.142,-0.056,0.008,-0.02,0.055,0.107,-0.116,0.032
266,0.152,-0.087,-0.048,0.031,-0.077,0.053,-0.014,0.083,0.104,0.082,-0.132,0.142,0.159,0.004,0.159,-0.115,0.031
267,-0.132,0.036,-0.014,-0.005,0.106,-0.029,-0.05,-0.096,0.113,0.068,-0.009,0.119,-0.124,0.056,0.144,0.152,0.021
268,-0.014,-0.046,0,-0.119,-0.047,0.087,-0.043,0.084,0.104,0.017,-0.089,0.14,-0.107,-0.122,0.026,0.038,-0.006
269,-0.121,-0.084,-0.039,-0.105,-0.11,-0.112,0.1,0.007,0.035,0.026,-0.117,0.148,0.084,0.129,0.022,0.029,-0.007
270,-0.078,-0.071,-0.063,0.155,0.087,0.02,-0.066,0.063,0.129,-0.032,-0.127,0.073,-0.058,0.023,-0.054,-0.125,-0.008
271,-0.012,-0.037,-0.009,0.159,-0.122,-0.034,-0.03,-0.038,0.149,0.136,0.067,-0.101,0.012,0.007,0.127,-0.041,0.015
272,-0.052,0.11,0.151,-0.059,-0.136,0.107,-0.12,0.008,-0.022,0.139,0.005,0.072,0.097,-0.107,-0.129,-0.061,0
273,0.13,-0.028,-0.04,-0.098,-0.042,-0.104,0.042,-0.06,-0.124,-0.009,-0.091,-0.136,0.091,-0.082,0.126,-0.014,-0.027
274,0.056,-0.085,-0.037,-0.084,-0.009,-0.004,-0.005,-0.035,0.085,-0.105,-0.029,0.015,0.078,0.052,-0.091,0.109,-0.006
275,0.06,0.141,-0.048,0.132,0.052,-0.024,0.129,0.132,-0.067,-0.035,0.111,0.155,0.004,0.007,0.114,-0.068,0.05
276,0.124,-0.107,-0.09,-0.075,0.107,0.116,0.084,0.034,0.061,0.148,0.099,-0.035,0.077,-0.013,0.076,-0.086,0.032
277,-0.068,-0.061,-0.079,-0.069,0.076,0.118,-0.049,0.087,-0.113,-0.032,-0.05,0.104,0.158,0.047,-0.028,-0.025,0.001
278,-0.097,0.023,0.16,-0.023,0.135,0.058,0.095,0.104,0.102,-0.042,-0.029,0.119,0.132,0.129,0.033,0.032,0.058
279,-0.031,0.118,0.122,-0.047,0.096,0.004,0.149,0.157,-0.064,0.094,-0.033,-0.029,0.056,0.083,-0.119,0.144,0.044
280,0.156,0.057,0.033,-0.042,0.005,0.006,-0.044,0.073,0.073,0.009,-0.039,0.085,0.05,0.017,0.005,-0.122,0.02
281,0.083,-0.122,0.003,0.088,0.088,-0.041,0.087,0.103,0.035,-0.112,-0.085,-0.077,-0.026,0.005,0.055,0.068,0.01
282,-0.085,0,-0.027,0.067,-0.104,0.017,0.148,0.053,0.034,-0.035,0.042,-0.09,0.041,0.009,0.047,-0.122,0
283,-0.101,-0.091,-0.057,-0.081,-0.025,0.028,0.094,-0.031,-0.052,0.071,0.032,-0.068,-0.119,0.129,-0.007,0.106,-0.011
284,-0.118,0.042,0.07,0.138,-0.071,-0.07,0.145,-0.083,-0.123,0.106,-0.019,-0.132,0.001,0.146,-0.012,-0.134,-0.007
285,0.073,-0.032,0.126,0.144,0.028,0.036,0.004,0.118,-0.001,-0.108,-0.041,-0.106,0.106,0.071,-0.036,-0.004,0.024
286,-0.042,0.046,-0.064,-0.132,-0.072,0.142,-0.002,-0.019,0.04,-0.092,-0.002,0.04,0.022,-0.038,0,0.062,-0.007
287,0.106,0.069,-0.116,-0.137,-0.123,0.121,0.139,0.051,0.002,0.09,-0.03,0.019,-0.007,0.127,-0.13,-0.042,0.009
288,-0.129,-0.132,0.145,0.009,-0.134,0.088,0.148,0.103,-0.026,-0.126,0.001,-0.128,0.144,-0.133,0.124,-0.114,-0.01
289,-0.035,0.016,-0.034,0.017,-0.046,0.08,0.109,0.058,0.111,0.1,0.027,-0.092,-0.008,0.106,-0.041,0.06,0.027
290,-0.112,-0.136,-0.002,-0.057,0.143,-0.127,0.141,-0.07,-0.1,-0.139,0.127,-0.013,0.003,-0.012,-0.017,0.104,-0.017
291,-0.103,-0.019,0.089,0.077,0.002,0.009,0.022,0.049,-0.093,0.107,-0.05,-0.112,-0.036,-0.112,-0.02,-0.008,-0.012
292,0.148,0.02,0.135,-0.054,-0.05,0.079,0.087,0.028,-0.105,-0.133,-0.006,-0.072,-0.027,0.144,-0.002,-0.049,0.009
293,-0.085,-0.06,0.071,-0.085,0.023,0.066,0.101,-0.052,-0.045,-0.004,-0.092,-0.14,0.127,0.023,0.054,0.045,-0.003
294,-0.123,0.036,0.001,0.079,0.027,0.124,0.055,0.001,0.114,0.066,0.121,-0.001,0.085,0.008,-0.092,-0.128,0.023
295,0.024,0.088,-0.1,-0.012,0.037,0.102,0.012,0.135,-0.131,0.078,-0.096,0.019,-0.083,-0.077,-0.047,0.143,0.006
296,-0.05,-0.028,0.021,-0.006,0.082,0.038,0.122,0.059,-0.079,0.109,-0.127,-0.123,0.071,-0.091,-0.004,0.026,0.001
297,0.112,0.079,0.081,0.143,-0.087,-0.126,0.033,0.122,-0.131,0.046,0.02,0.095,-0.137,-0.122,0.113,-0.048,0.012
298,0.031,-0.055,-0.095,-0.07,0.089,0.138,0.106,-0.013,0.062,0.028,0.089,0.132,0.142,-0.113,0.138,-0.12,0.031
299,0.001,0.043,-0.073,-0.067,0.142,-0.095,0.11,0.062,0.076,0.034,0.114,0.142,0.027,0.133,0.051,-0.126,0.036
300,0.06,-0.047,0.068,0.066,-0.108,0.082,-0.076,-0.084,0.066,0.019,0.013,-0.064,0.061,0.046,-0.012,0.052,0.009
301,-0.05,0.127,0.14,-0.045,-0.123,0.013,-0.035,-0.06,0.051,-0.071,-0.13,0.112,-0.016,-0.058,0.092,-0.064,-0.007
302,0.032,0.036,0.02,0.043,0.017,0.075,-0.087,-0.108,-0.044,0.123,0.111,-0.037,0.072,0.132,-0.095,-0.097,0.012
303,0.087,-0.12,0.059,-0.117,-0.063,-0.031,0.097,0.067,-0.023,-0.022,0.006,0.074,-0.109,0.099,-0.066,0.149,0.005
304,-0.068,-0.033,-0.033,0.122,-0.123,0.104,-0.009,-0.005,0.078,-0.086,0.113,0.011,-0.059,0.101,-0.125,0.002,-0.001
305,-0.035,0.067,-0.06,0.142,-0.13,0.005,-0.128,-0.067,-0.113,-0.118,-0.041,-0.125,0.111,0.027,0.023,-0.101,-0.034
306,-0.034,0.1,0.014,0.141,0.14,0.142,0.118,0.139,0.033,0.122,-0.079,-0.085,0.09,-0.066,-0.074,0.091,0.05
307,-0.137,-0.078,0.069,-0.023,0.067,-0.044,0.073,0.119,-0.083,-0.123,-0.134,0.117,-0.115,-0.007,-0.008,0.119,-0.012
308,0.064,-0.069,0.127,-0.019,0.079,-0.132,-0.004,-0.035,0.08,-0.12,0.06,0.101,-0.03,-0.025,0.084,-0.133,0.002
309,-0.072,0.042,-0.06,-0.058,-0.129,-0.063,0.123,-0.012,0.059,0.012,0.106,0.041,0.073,-0.121,-0.101,0.098,-0.004
310,-0.107,0.019,-0.037,-0.046,-0.057,0.056,0.075,0.041,0.1,-0.125,-0.062,-0.035,-0.003,0.099,-0.02,-0.122,-0.014
311,-0.106,0.132,-0.071,0.095,0.097,-0.031,0.116,0.148,0.108,0.117,-0.054,-0.131,0.114,-0.109,-0.133,-0.107,0.012
312,-0.091,0.023,-0.113,0.044,-0.034,-0.123,-0.034,0.002,-0.019,-0.136,0.113,0.124,0.1,-0.125,0.039,-0.061,-0.018
313,0.003,0.02,-0.075,-0.084,-0.109,0.036,0.029,-0.139,0.107,-0.055,-0.091,0.148,-0.115,0.113,-0.017,0.045,-0.012
314,0.148,0.024,-0.067,0.079,0.144,0.139,0.117,0.006,-0.071,0.144,0.05,0.032,0.15,-0.012,-0.1,0.14,0.058
315,-0.078,0.113,0.119,-0.017,-0.008,0.107,-0.073,0.126,0.072,0.111,0.028,-0.116,0.07,0.079,0.065,-0.084,0.032
316,0.05,0.131,0.135,-0.017,-0.037,-0.01,0.026,0.001,-0.01,0.129,0.019,-0.104,-0.113,-0.112,0.113,0.065,0.017
317,-0.11,0.11,-0.066,0.143,0.085,0.013,0.002,-0.072,-0.04,-0.09,-0.117,-0.003,-0.091,-0.137,-0.101,0.083,-0.024
318,0.12,-0.117,0.108,0.066,-0.058,0.107,0.098,0.087,0.013,0.052,-0.124,-0.029,0.057,-0.111,-0.106,-0.108,0.003
319,0.103,0.044,-0.044,-0.002,-0.013,0.031,-0.11,-0.121,-0.048,0.027,-0.046,-0.095,0.051,-0.055,-0.041,-0.083,-0.025
320,-0.105,0.058,0.14,0.017,0.004,0.079,0.116,0.125,0.079,-0.099,0.051,0.136,-0.004,0.079,0.14,-0.1,0.045
321,0.12,-0.124,-0.124,-0.043,-0.052,-0.092,0.135,0.03,-0.113,0.125,0.123,0.057,0.127,0.077,0.012,-0.05,0.013
322,-0.099,-0.089,-0.136,0.031,0.099,-0.031,-0.139,-0.014,-0.139,0.135,0.108,0.103,-0.116,-0.072,-0.068,-0.135,-0.035
323,0.013,0.02,-0.134,0.118,-0.024,0.134,0.019,0.109,0.132,0.045,-0.08,0.025,-0.041,0.108,0.019,0,0.029
324,-0.065,-0.024,-0.065,0.111,0.11,-0.086,0.11,-0.139,0.005,-0.026,0.109,-0.094,0.023,0.072,0.051,0.055,0.009
325,0.056,0.008,-0.122,-0.015,-0.002,-0.045,0.062,0.084,-0.133,-0.107,0.009,0.026,-0.099,-0.025,-0.075,-0.135,-0.032
326,0.122,-0.062,-0.123,-0.024,-0.104,0.122,-0.043,0.077,0.091,0.019,-0.068,-0.105,0.058,0.034,-0.016,0.094,0.005
327,-0.05,-0.112,-0.065,-0.062,0.076,0.117,-0.052,-0.1,0.04,-0.067,-0.029,0.065,0.063,0.053,0.113,0.068,0.004
328,-0.037,-0.092,0.112,-0.039,-0.098,-0.116,-0.04,-0.018,0.121,0.104,-0.019,0.03,-0.058,0.135,-0.011,0.123,0.006
329,-0.086,0.043,0.05,0.054,0.108,0.049,0.003,-0.068,-0.065,0,0.02,-0.096,0.055,-0.039,0.128,-0.028,0.008
330,-0.011,-0.07,0.053,0.127,-0.093,0.008,-0.067,-0.09,-0.117,-0.015,-0.116,-0.131,0.086,-0.07,0.038,0.114,-0.022
331,-0.118,0.012,0.102,0.056,-0.113,-0.125,0.071,-0.05,0.112,0.005,0.106,-0.119,-0.02,-0.092,0.109,-0.028,-0.006
332,-0.017,0.064,0.135,-0.1,-0.029,-0.045,-0.087,-0.115,-0.012,-0.016,-0.054,-0.059,-0.021,-0.044,0.054,0.031,-0.02
333,0.071,-0.024,0.112,0.121,-0.121,0.098,-0.118,0.056,-0.13,0.106,0.122,0.124,-0.006,0.133,0.032,-0.036,0.034
334,-0.13,0.011,0.066,0.131,0.012,-0.053,-0.041,0.023,-0.119,0.042,0.113,0.027,0.084,0.13,-0.067,0.023,0.016
335,-0.092,-0.016,-0.064,0.055,0.019,0.013,-0.071,-0.124,0.037,0.105,-0.081,-0.132,0.017,0.026,0.07,-0.107,-0.022
336,-0.064,-0.071,-0.043,-0.111,-0.089,-0.026,-0.081,-0.015,0.041,0.108,0.137,0.112,0.136,0.133,0.03,-0.04,0.01
337,-0.061,-0.092,0.066,-0.033,0.126,0.109,-0.033,-0.037,-0.085,-0.132,-0.024,0.116,0.117,0.101,-0.052,-0.003,0.005
338,-0.099,-0.057,0.133,-0.107,0.076,0.061,-0.121,-0.056,0.053,-0.088,0.032,0.062,-0.13,0.13,0.078,0.033,0
339,0,-0.103,0.126,0.127,-0.119,0.082,0.1,-0.074,-0.081,-0.01,0.089,0.045,-0.062,-0.008,0.078,-0.111,0.005
340,-0.097,-0.06,-0.08,-0.044,0.125,0.027,-0.022,-0.088,0.103,-0.057,-0.119,-0.048,-0.12,0.014,-0.094,-0.129,-0.043
341,0.098,-0.111,-0.046,-0.123,-0.061,0.004,0.129,0.069,0.033,-0.081,0.123,-0.127,-0.079,-0.116,0.037,-0.052,-0.019
342,0.069,0.006,0.103,0.054,-0.038,0.13,0.033,0.021,-0.044,-0.019,0.11,-0.129,0.078,0.129,-0.134,0.063,0.027
343,0.068,-0.127,-0.089,-0.045,0.128,0.014,0.045,-0.014,0.003,-0.126,0.106,-0.113,0.064,-0.005,0.025,-0.139,-0.013
344,-0.062,-0.05,0.098,0.057,-0.041,0.026,0.061,0.122,-0.014,0.08,0.071,0.085,0.032,0.013,0.129,-0.112,0.031
345,0.081,-0.033,-0.129,0.118,0.117,-0.075,-0.004,-0.099,0.117,0.022,0.09,-0.132,-0.115,0.069,-0.091,-0.12,-0.012
346,-0.065,-0.108,-0.097,0.07,-0.116,0.132,-0.086,0.006,0.114,-0.131,-0.029,-0.079,0.096,0.132,0.047,0.017,-0.006
347,0.114,0.105,0.033,0.066,0.101,-0.039,-0.042,-0.006,0.098,-0.066,0.011,-0.03,0.119,0.082,-0.104,-0.001,0.028
348,0.047,-0.111,-0.122,0.042,0.076,0.056,-0.003,0.01,-0.012,0.101,0.039,-0.021,0.051,-0.073,0.086,-0.111,0.003
349,-0.067,0.036,-0.001,0.002,0.054,0.039,-0.075,-0.011,-0.116,0.072,0.022,0.138,0.063,-0.07,0.061,-0.129,0.001
350,-0.108,0.086,-0.125,0.131,-0.1,-0.026,-0.094,-0.006,-0.115,-0.057,-0.028,0.063,0.128,-0.127,-0.029,0.13,-0.017
351,-0.006,0.074,0.099,-0.102,0.007,-0.017,-0.043,-0.095,0.049,-0.09,0.079,-0.125,0.098,-0.027,-0.066,0.099,-0.004
352,0.095,0.081,-0.07,0.117,0.062,0.035,-0.089,0.036,-0.084,-0.08,-0.099,0.138,0.09,-0.088,0.123,0.055,0.02
353,-0.02,0.006,0.013,0.05,-0.023,-0.087,0.054,0.014,0.03,-0.099,-0.055,-0.008,0.024,-0.097,0.113,-0.052,-0.009
